code,name,price,涨幅%,换手率%,成交量,MA5,MA20,RSI,评级,策略,环境,风险档,触发价,止损价,每股风险,TY高,TY低,突破状态,放量阈值,动量20日%,C23,C23原因
601199,江南水务,5.51,0.1818181818181719,0.0,76581.0,5.58,5.6795,0,A,钻潜评级策略,weak,0.5R,5.72,5.44,0.28,5.71,5.45,未突破,311967.0,-1.9,不达标,止损0.28元<0.5
601228,广州港,3.03,-0.9803921568627527,0.0,226876.0,3.088,3.05261513138484,0,A,钻潜评级策略,good,1R,3.19,3.02,0.17,3.18,3.03,未突破,408819.0,9.3,不达标,止损0.17元<0.5
601229,上海银行,9.21,-0.9677419354838679,0.0,532523.0,9.358,9.245000000000001,0,A,钻潜评级策略,weak,0.5R,9.63,9.21,0.42,9.61,9.23,未突破,989614.0,8.1,不达标,止损0.42元<0.5
601236,红塔证券,7.01,0.0,0.0,93181.0,7.0840000000000005,7.041500000000001,0,A,钻潜评级策略,good,1R,7.22,6.93,0.29,7.21,6.94,未突破,262411.0,4.6,不达标,止损0.29元<0.5
601298,青岛港,8.681199996471406,-0.5599104143336864,0.0,92954.0,8.761364230673056,8.54237900553684,0,A,钻潜评级策略,good,1R,8.95,8.6,0.35,8.93,8.62,未突破,221858.0,13.0,不达标,动量13.0%>10%；止损0.35元<0.5
601326,秦港股份,3.39,-1.4534883720930147,0.0,215389.0,3.474,3.4084274433491557,0,A,钻潜评级策略,good,1R,3.61,3.42,0.19,3.6,3.43,未突破,400611.0,14.2,不达标,动量14.2%>10%；止损0.19元<0.5
601333,广深铁路,2.96,-1.0033444816053616,0.0,542952.0,3.018,3.0075,0,A,钻潜评级策略,good,1R,3.13,2.99,0.14,3.12,3.0,未突破,1046497.0,6.8,不达标,止损0.14元<0.5
601368,绿城水务,4.41,-0.6756756756756799,0.0,51448.0,4.438000000000001,4.378500000000001,0,A,钻潜评级策略,good,1R,4.53,4.36,0.17,4.52,4.37,未突破,98156.0,5.1,不达标,止损0.17元<0.5
601375,中原证券,4.098000000119209,-0.7228915662650603,0.0,354512.0,4.155690291383023,4.104465291381533,0,A,钻潜评级策略,good,1R,4.25,4.06,0.19,4.24,4.07,未突破,706124.0,6.0,不达标,止损0.19元<0.5
601390,中国中铁,4.48,-0.22271714922048602,0.0,825844.0,4.522,4.4517663103403065,0,A,钻潜评级策略,good,1R,4.66,4.44,0.22,4.65,4.45,未突破,1899508.0,10.9,不达标,动量10.9%>10%；止损0.22元<0.5
601456,国联民生,8.96,-0.11148272017836858,0.0,155467.0,9.03,8.959180133356123,0,A,钻潜评级策略,weak,0.5R,9.18,8.87,0.31,9.16,8.89,未突破,294477.0,4.2,不达标,止损0.31元<0.5
601518,吉林高速,2.76,-0.3610108303249149,0.0,80938.0,2.7939999999999996,2.7744999999999997,0,A,钻潜评级策略,weak,0.5R,2.87,2.74,0.13,2.86,2.75,未突破,242228.0,7.1,不达标,止损0.13元<0.5
601577,长沙银行,9.21,-1.3918629550321082,0.0,187171.0,9.402,9.299036860165689,0,A,钻潜评级策略,good,1R,9.75,9.28,0.47,9.73,9.3,未突破,341150.0,11.7,不达标,动量11.7%>10%；止损0.47元<0.5
601618,中国中冶,2.62,-0.3802281368821214,0.0,612714.0,2.662,2.6559999999999997,0,A,钻潜评级策略,good,1R,2.77,2.63,0.14,2.76,2.64,未突破,1553959.0,7.8,不达标,止损0.14元<0.5
601665,齐鲁银行,6.22,-0.3205128205128305,0.0,376429.0,6.226000000000001,6.1905,0,A,钻潜评级策略,good,1R,6.43,6.15,0.28,6.42,6.16,未突破,812568.0,8.4,不达标,止损0.28元<0.5
601658,邮储银行,4.96,-0.2012072434607548,0.0,1336338.0,5.01,5.0875,0,A,钻潜评级策略,weak,0.5R,5.23,5.01,0.22,5.22,5.02,未突破,2666940.0,5.8,不达标,止损0.22元<0.5
601668,中国建筑,4.52,-1.0940919037199293,0.0,1886238.0,4.614,4.601046717066886,0,A,钻潜评级策略,good,1R,4.77,4.55,0.22,4.76,4.56,未突破,4340131.0,10.3,不达标,动量10.3%>10%；止损0.22元<0.5
601766,中国中车,5.759999995231628,-0.8431703204047181,0.0,1442249.0,5.879510199214326,5.796734689078769,0,A,钻潜评级策略,good,1R,5.91,5.73,0.18,5.9,5.74,未突破,3175970.0,9.7,不达标,止损0.18元<0.5
601788,光大证券,14.64,-0.06825938566552558,0.0,199423.0,14.764000000000001,14.747499999999999,0,A,钻潜评级策略,good,1R,14.98,14.49,0.49,14.95,14.52,未突破,380837.0,0.0,不达标,止损0.49元<0.5
601816,京沪高铁,4.944600000381469,-0.7874015748031482,0.0,1326151.0,5.015237143244063,4.894074821806143,0,A,钻潜评级策略,good,1R,5.14,4.91,0.23,5.13,4.92,未突破,2882444.0,12.4,不达标,动量12.4%>10%；止损0.23元<0.5
601801,皖新传媒,5.48,-1.2612612612612484,0.0,124231.0,5.58,5.3945,0,A,钻潜评级策略,good,1R,5.77,5.5,0.27,5.76,5.51,未突破,191996.0,14.7,不达标,动量14.7%>10%；止损0.27元<0.5
601825,沪农商行,8.29,-0.837320574162681,0.0,247157.0,8.47,8.2835,0,A,钻潜评级策略,weak,0.5R,8.5,8.11,0.39,8.48,8.13,未突破,453624.0,11.0,不达标,动量11.0%>10%；止损0.39元<0.5
601827,三峰环境,8.41,0.7185628742514938,0.0,72320.0,8.394,8.089,0,A,钻潜评级策略,good,1R,8.58,8.24,0.34,8.56,8.26,未突破,145325.0,13.3,不达标,动量13.3%>10%；止损0.34元<0.5
601818,光大银行,3.05,-0.326797385620925,0.0,2099547.0,3.102,3.093484277496173,0,A,钻潜评级策略,weak,0.5R,3.22,3.05,0.17,3.21,3.06,未突破,3562462.0,7.6,不达标,止损0.17元<0.5
601860,紫金银行,2.54,-1.9305019305019266,0.0,614302.0,2.614,2.591,0,A,钻潜评级策略,weak,0.5R,2.68,2.53,0.15,2.67,2.54,未突破,866801.0,7.6,不达标,止损0.15元<0.5
601878,浙商证券,9.45,0.10593220338983578,0.0,209612.0,9.528,9.478916142557653,0,A,钻潜评级策略,weak,0.5R,9.67,9.37,0.3,9.65,9.39,未突破,398061.0,2.1,不达标,止损0.30元<0.5
601880,辽港股份,1.46,-0.6802721088435382,0.0,656023.0,1.496,1.4691695860747633,0,A,钻潜评级策略,good,1R,1.55,1.48,0.07,1.55,1.48,未突破,1518374.0,11.4,不达标,动量11.4%>10%；止损0.07元<0.5
601901,方正证券,7.04,0.0,0.0,356490.0,7.0920000000000005,7.086500000000001,0,A,钻潜评级策略,good,1R,7.17,6.98,0.19,7.16,6.99,未突破,944299.0,0.4,不达标,止损0.19元<0.5
601916,浙商银行,2.9,-1.0238907849829393,0.0,1460217.0,2.964,2.9025000000000003,0,A,钻潜评级策略,weak,0.5R,3.07,2.91,0.16,3.06,2.92,未突破,2552690.0,11.6,不达标,动量11.6%>10%；止损0.16元<0.5
601919,中远海控,15.43,0.39037085230970714,0.0,663947.0,15.456,15.135499999999999,0,A,钻潜评级策略,good,1R,15.79,15.09,0.7,15.76,15.12,未突破,1395183.0,12.9,不达标,动量12.9%>10%
601928,凤凰传媒,9.2,-2.0234291799787196,0.0,120416.0,9.565999999999999,9.5535,0,A,钻潜评级策略,weak,0.5R,9.69,9.21,0.48,9.67,9.23,未突破,179206.0,6.1,不达标,止损0.48元<0.5
601963,重庆银行,10.76,-1.7351598173515947,0.0,122856.0,11.056000000000001,10.9385,0,A,钻潜评级策略,weak,0.5R,11.35,10.83,0.52,11.33,10.85,未突破,258560.0,15.9,不达标,动量15.9%>10%
601990,南京证券,6.74,-0.4431314623338123,0.0,133410.0,6.836,6.766189854248279,0,A,钻潜评级策略,weak,0.5R,6.97,6.7,0.27,6.96,6.71,未突破,341789.0,6.4,不达标,止损0.27元<0.5
601985,中国核电,8.8,-0.3397508493771184,0.0,821799.0,8.882,8.898472942025577,0,A,钻潜评级策略,bad,0.5R,9.23,8.78,0.45,9.21,8.8,未突破,1817964.0,5.5,不达标,止损0.45元<0.5
601988,中国银行,5.77,-0.3454231433506094,0.0,2376157.0,5.828,5.938000000000001,0,A,钻潜评级策略,weak,0.5R,6.15,5.86,0.29,6.14,5.87,未突破,5044460.0,6.2,不达标,止损0.29元<0.5
601997,贵阳银行,5.59,-0.886524822695034,0.0,415027.0,5.6979999999999995,5.578,0,A,钻潜评级策略,good,1R,5.9,5.62,0.28,5.89,5.63,未突破,835264.0,12.0,不达标,动量12.0%>10%；止损0.28元<0.5
601998,中信银行,7.46,-1.192052980132452,0.0,491715.0,7.640000000000001,7.5825000000000005,0,A,钻潜评级策略,weak,0.5R,7.97,7.6,0.37,7.95,7.62,未突破,973914.0,11.5,不达标,动量11.5%>10%；止损0.37元<0.5
603018,华设集团,5.25,-1.1299435028248483,0.0,84677.0,5.356,5.2540000000000004,0,A,钻潜评级策略,bad,0.5R,5.48,5.24,0.24,5.47,5.25,未突破,112755.0,3.8,不达标,止损0.24元<0.5
603053,成都燃气,8.86,-0.6726457399103158,0.0,16149.0,8.954,8.8005,0,A,钻潜评级策略,good,1R,9.14,8.79,0.35,9.12,8.81,未突破,35115.0,7.5,不达标,止损0.35元<0.5
603066,音飞储存,8.99,-0.3325942350332567,0.0,30833.0,9.004,8.931500000000002,0,A,钻潜评级策略,weak,0.5R,9.1,8.75,0.35,9.08,8.77,未突破,82986.0,-9.9,不达标,止损0.35元<0.5
603111,康尼机电,5.77,-0.3454231433506094,0.0,46033.0,5.811999999999999,5.770999999999999,0,A,钻潜评级策略,weak,0.5R,5.9,5.71,0.19,5.89,5.72,未突破,90544.0,0.0,不达标,止损0.19元<0.5
603128,华贸物流,5.25,-0.9433962264150941,0.0,81073.0,5.33,5.192802025221988,0,A,钻潜评级策略,good,1R,5.47,5.22,0.25,5.46,5.23,未突破,150189.0,9.7,不达标,止损0.25元<0.5
603136,天目湖,8.91,-0.3355704697986517,0.0,22787.0,8.95,8.703,0,A,钻潜评级策略,good,1R,9.14,8.74,0.4,9.12,8.76,未突破,47554.0,6.5,不达标,止损0.40元<0.5
603167,渤海轮渡,8.7,-0.2293577981651529,0.0,23088.0,8.772,8.6325,0,A,钻潜评级策略,weak,0.5R,8.88,8.65,0.23,8.86,8.67,未突破,67790.0,6.1,不达标,止损0.23元<0.5
603195,公牛集团,40.69,-0.2206964198136374,0.0,39303.0,41.404,39.5375,0,A,钻潜评级策略,good,1R,43.09,40.92,2.17,43.0,41.0,未突破,78699.0,15.0,不达标,动量15.0%>10%
603213,镇洋发展,13.91,-1.1371712864250205,0.0,17087.0,13.926000000000002,13.884,0,A,钻潜评级策略,weak,0.5R,14.11,13.73,0.38,14.08,13.76,未突破,49088.0,-2.4,不达标,止损0.38元<0.5
603210,泰鸿万立,13.62,0.4424778761061843,0.0,23338.0,13.65,13.4035,0,A,钻潜评级策略,weak,0.5R,13.81,13.38,0.43,13.78,13.41,未突破,38644.0,3.8,不达标,止损0.43元<0.5
603323,苏农银行,4.21,-1.6355140186915973,0.0,365686.0,4.3260000000000005,4.2655,0,A,钻潜评级策略,weak,0.5R,4.34,4.16,0.18,4.33,4.17,未突破,571293.0,7.4,不达标,止损0.18元<0.5
603310,巍华新材,14.79,-0.7382550335570559,0.0,17449.0,14.756,14.522,0,A,钻潜评级策略,weak,0.5R,14.98,14.54,0.44,14.95,14.57,未突破,26097.0,0.7,不达标,止损0.44元<0.5
603357,设计总院,6.0,-1.4778325123152691,0.0,34569.0,6.08,5.900499999999999,0,A,钻潜评级策略,bad,0.5R,6.19,5.94,0.25,6.18,5.95,未突破,60424.0,-0.6,不达标,止损0.25元<0.5
603551,奥普科技,9.32,-1.166489925768821,0.0,18498.0,9.416,9.2675,0,A,钻潜评级策略,good,1R,9.58,9.22,0.36,9.56,9.24,未突破,36831.0,4.1,不达标,止损0.36元<0.5
603648,畅联股份,9.17,-0.10893246187363426,0.0,21336.0,9.142,8.987,0,A,钻潜评级策略,good,1R,9.24,8.9,0.34,9.22,8.92,未突破,47087.0,-2.0,不达标,止损0.34元<0.5
603676,卫信康,9.08,2.0224719101123556,0.0,43202.0,8.884,8.8215,0,A,钻潜评级策略,good,1R,9.11,8.68,0.43,9.09,8.7,未突破,38388.0,4.0,不达标,止损0.43元<0.5
603689,皖天然气,7.41,-0.6702412868632712,0.0,25207.0,7.4959999999999996,7.465000000000001,0,A,钻潜评级策略,good,1R,7.71,7.35,0.36,7.69,7.36,未突破,58054.0,6.9,不达标,止损0.36元<0.5
603707,健友股份,8.1,2.015113350125941,0.0,118665.0,8.078,7.955,0,A,钻潜评级策略,good,1R,8.31,7.95,0.36,8.29,7.97,未突破,209118.0,10.9,不达标,动量10.9%>10%；止损0.36元<0.5
603811,诚意药业,7.43,3.051317614424409,0.0,76348.0,7.248,7.241499999999999,0,A,钻潜评级策略,good,1R,7.44,7.06,0.38,7.43,7.07,未突破,88686.0,1.8,不达标,止损0.38元<0.5
603883,老百姓,12.39,0.0,0.0,102998.0,12.592,12.369499999999999,0,A,钻潜评级策略,good,1R,13.07,12.46,0.61,13.04,12.48,未突破,187641.0,14.5,不达标,动量14.5%>10%
688389,普门科技,11.07,2.027649769585249,0.0,30971.0,10.972,10.827,0,A,钻潜评级策略,good,1R,11.12,10.71,0.41,11.1,10.73,未突破,39756.0,5.8,不达标,止损0.41元<0.5
688459,哈铁科技,8.16,0.0,0.0,9799.0,8.168000000000001,8.080499999999999,0,A,钻潜评级策略,weak,0.5R,8.24,8.03,0.21,8.22,8.05,未突破,16270.0,1.1,不达标,止损0.21元<0.5
000001,平安银行,11.19,-0.7098491570541321,0.0,882977.0,11.354000000000001,11.110000000000001,0,A,钻潜评级策略,good,1R,11.68,11.1,0.58,11.66,11.12,未突破,1927033.0,11.8,不达标,动量11.8%>10%
000030,富奥股份,4.26,0.4716981132075304,0.0,124620.0,4.294,4.196,0,A,钻潜评级策略,good,1R,4.39,4.16,0.23,4.38,4.17,未突破,172893.0,10.3,不达标,动量10.3%>10%；止损0.23元<0.5
000089,深圳机场,6.49,-1.5174506828528056,0.0,214318.0,6.642,6.598000000000001,0,A,钻潜评级策略,good,1R,6.89,6.6,0.29,6.88,6.61,未突破,261414.0,10.6,不达标,动量10.6%>10%；止损0.29元<0.5
000088,盐田港,4.44,-0.6711409395973034,0.0,219889.0,4.514,4.394,0,A,钻潜评级策略,good,1R,4.5,4.28,0.22,4.49,4.29,未突破,381561.0,6.6,不达标,止损0.22元<0.5
000153,丰原药业,5.61,0.899280575539585,0.0,89557.0,5.552,5.4665,0,A,钻潜评级策略,good,1R,5.65,5.42,0.23,5.64,5.43,未突破,149568.0,2.9,不达标,止损0.23元<0.5
000166,申万宏源,4.54,0.0,0.0,665093.0,4.614,4.6395,0,A,钻潜评级策略,weak,0.5R,4.73,4.49,0.24,4.72,4.5,未突破,1373759.0,4.9,不达标,止损0.24元<0.5
000507,珠海港,4.98,0.0,0.0,77677.0,5.0040000000000004,4.9565,0,A,钻潜评级策略,good,1R,5.12,4.92,0.2,5.11,4.93,未突破,228193.0,10.1,不达标,动量10.1%>10%；止损0.20元<0.5
000544,中原环保,7.36,-0.13568521031207537,0.0,31432.0,7.4159999999999995,7.338000000000001,0,A,钻潜评级策略,weak,0.5R,7.55,7.28,0.27,7.53,7.29,未突破,72599.0,6.8,不达标,止损0.27元<0.5
000589,贵州轮胎,4.31,0.7009345794392274,0.0,290556.0,4.340000000000001,4.3195,0,A,钻潜评级策略,weak,0.5R,4.44,4.24,0.2,4.43,4.25,未突破,357990.0,4.7,不达标,止损0.20元<0.5
000598,兴蓉环境,7.12,-0.5586592178770999,0.0,191737.0,7.204000000000001,7.156240000009537,0,A,钻潜评级策略,weak,0.5R,7.44,7.08,0.36,7.43,7.09,未突破,470878.0,14.5,不达标,动量14.5%>10%；止损0.36元<0.5
000650,仁和药业,5.43,1.8761726078799112,0.0,223454.0,5.424,5.400887970685116,0,A,钻潜评级策略,good,1R,5.57,5.34,0.23,5.56,5.35,未突破,327581.0,8.8,不达标,止损0.23元<0.5
000652,泰达股份,3.45,-1.7094017094017033,0.0,109126.0,3.528,3.4875,0,A,钻潜评级策略,weak,0.5R,3.61,3.46,0.15,3.6,3.47,未突破,171859.0,7.1,不达标,止损0.15元<0.5
000685,中山公用,11.04,0.27247956403269047,0.0,137040.0,11.094,10.960603310432331,0,A,钻潜评级策略,good,1R,11.27,10.92,0.35,11.25,10.94,未突破,316234.0,4.0,不达标,止损0.35元<0.5
000686,东北证券,8.06,-0.24752475247524774,0.0,180414.0,8.132000000000001,8.052,0,A,钻潜评级策略,good,1R,8.25,7.95,0.3,8.23,7.97,未突破,350692.0,1.2,不达标,止损0.30元<0.5
000727,冠捷科技,2.23,-1.327433628318575,0.0,763852.0,2.2699999999999996,2.2235,0,A,钻潜评级策略,bad,0.5R,2.32,2.21,0.11,2.32,2.21,未突破,1036018.0,-0.4,不达标,止损0.11元<0.5
000726,鲁泰A,5.9,-0.8403361344537785,0.0,32048.0,5.96,5.8545,0,A,钻潜评级策略,good,1R,6.08,5.84,0.24,6.07,5.85,未突破,79146.0,9.4,不达标,止损0.24元<0.5
000750,国海证券,3.79,-0.5249343832021025,0.0,315666.0,3.838,3.8160000000000003,0,A,钻潜评级策略,good,1R,3.9,3.76,0.14,3.89,3.77,未突破,780106.0,4.8,不达标,止损0.14元<0.5
000755,山西高速,4.6,-1.9189765458422325,0.0,46126.0,4.698,4.648999999999999,0,A,钻潜评级策略,good,1R,4.81,4.57,0.24,4.8,4.58,未突破,73266.0,6.4,不达标,止损0.24元<0.5
000789,万年青,4.06,-1.456310679611661,0.0,38043.0,4.098000000000001,3.9925000000000006,0,A,钻潜评级策略,good,1R,4.17,4.01,0.16,4.16,4.02,未突破,74035.0,7.8,不达标,止损0.16元<0.5
000800,一汽解放,6.17,-1.121794871794879,0.0,143637.0,6.352,6.3115000000000006,0,A,钻潜评级策略,weak,0.5R,6.56,6.34,0.22,6.55,6.35,未突破,251166.0,6.8,不达标,止损0.22元<0.5
000828,东莞控股,9.94,-0.20080321285141922,0.0,47736.0,10.046000000000001,9.94,0,A,钻潜评级策略,good,1R,10.29,9.85,0.44,10.27,9.87,未突破,96624.0,7.9,不达标,止损0.44元<0.5
000883,湖北能源,4.62,-0.8583690987124526,0.0,233420.0,4.704,4.6310219665271966,0,A,钻潜评级策略,good,1R,4.86,4.64,0.22,4.85,4.65,未突破,556211.0,12.0,不达标,动量12.0%>10%；止损0.22元<0.5
000900,现代投资,3.66,-1.3477088948786964,0.0,108441.0,3.7300000000000004,3.724,0,A,钻潜评级策略,weak,0.5R,3.83,3.64,0.19,3.82,3.65,未突破,184526.0,6.4,不达标,止损0.19元<0.5
000957,中通客车,10.2,0.0,0.0,97232.0,10.291999999999998,9.983,0,A,钻潜评级策略,weak,0.5R,10.71,10.18,0.53,10.69,10.2,未突破,147358.0,15.5,不达标,动量15.5%>10%
000958,电投产融,5.47,-1.0849909584086936,0.0,175768.0,5.529999999999999,5.432499999999999,0,A,钻潜评级策略,bad,0.5R,5.51,5.24,0.27,5.5,5.25,未突破,334675.0,3.2,不达标,止损0.27元<0.5
001201,东瑞股份,11.46,-0.5208333333333259,0.0,23793.0,11.434,11.413,0,A,钻潜评级策略,good,1R,11.62,11.26,0.36,11.6,11.28,未突破,46123.0,-1.1,不达标,止损0.36元<0.5
000998,隆平高科,8.21,-0.48484848484847687,0.0,224651.0,8.329999999999998,8.1945,0,A,钻潜评级策略,good,1R,8.6,8.23,0.37,8.58,8.25,未突破,274841.0,9.8,不达标,止损0.37元<0.5
001213,中铁特货,3.52,-0.8450704225352101,0.0,74337.0,3.564,3.5435000000000003,0,A,钻潜评级策略,weak,0.5R,3.65,3.49,0.16,3.64,3.5,未突破,145532.0,5.8,不达标,止损0.16元<0.5
001227,兰州银行,2.14,-1.834862385321101,0.0,836012.0,2.2,2.15,0,A,钻潜评级策略,weak,0.5R,2.19,2.1,0.09,2.19,2.1,未突破,1283031.0,7.9,不达标,止损0.09元<0.5
001872,招商港口,21.66,-1.7687074829932037,0.0,23559.0,21.994,21.6788548179354,0,A,钻潜评级策略,good,1R,22.52,21.56,0.96,22.48,21.6,未突破,65996.0,13.8,不达标,动量13.8%>10%
001965,招商公路,9.44,-0.8403361344537785,0.0,116450.0,9.672,9.777925606210655,0,A,钻潜评级策略,weak,0.5R,10.06,9.63,0.43,10.04,9.65,未突破,223957.0,8.6,不达标,止损0.43元<0.5
002014,永新股份,10.97,0.0,0.0,31366.0,10.978000000000002,10.894,0,A,钻潜评级策略,good,1R,11.16,10.74,0.42,11.14,10.76,未突破,49709.0,4.9,不达标,止损0.42元<0.5
002035,华帝股份,4.79,-0.6224066390041583,0.0,79331.0,4.856,4.7755,0,A,钻潜评级策略,weak,0.5R,4.99,4.76,0.23,4.98,4.77,未突破,148302.0,8.2,不达标,止损0.23元<0.5
002061,浙江交科,3.51,-1.1267605633802802,0.0,179683.0,3.6020000000000003,3.5824999999999996,0,A,钻潜评级策略,weak,0.5R,3.76,3.57,0.19,3.75,3.58,未突破,282299.0,7.1,不达标,止损0.19元<0.5
002091,江苏国泰,7.62,-1.0389610389610393,0.0,114220.0,7.794,7.6095,0,A,钻潜评级策略,weak,0.5R,8.07,7.69,0.38,8.05,7.71,未突破,180438.0,10.5,不达标,动量10.5%>10%；止损0.38元<0.5
002116,中国海诚,6.99,-1.1315417256011373,0.0,36766.0,7.0920000000000005,6.9655000000000005,0,A,钻潜评级策略,bad,0.5R,7.25,6.92,0.33,7.24,6.93,未突破,47012.0,6.9,不达标,止损0.33元<0.5
002120,韵达股份,6.71,0.0,0.0,334568.0,6.81,6.7574999999999985,0,A,钻潜评级策略,good,1R,7.03,6.75,0.28,7.02,6.76,未突破,539658.0,4.6,不达标,止损0.28元<0.5
002157,正邦科技,2.9,-0.3436426116838587,0.0,819350.0,2.936,2.92,0,A,钻潜评级策略,weak,0.5R,3.01,2.87,0.14,3.0,2.88,未突破,1630484.0,1.3,不达标,止损0.14元<0.5
002204,大连重工,5.35,0.1872659176029856,0.0,235816.0,5.414,5.2545,0,A,钻潜评级策略,bad,0.5R,5.57,5.29,0.28,5.56,5.3,未突破,360295.0,7.1,不达标,止损0.28元<0.5
002239,奥特佳,2.51,-0.3968253968254065,0.0,447264.0,2.556,2.492,0,A,钻潜评级策略,weak,0.5R,2.64,2.52,0.12,2.63,2.53,未突破,831094.0,9.1,不达标,止损0.12元<0.5
002252,上海莱士,5.04,2.857142857142847,0.0,720255.0,5.093999999999999,5.074,0,A,钻潜评级策略,weak,0.5R,5.29,5.03,0.26,5.28,5.04,未突破,1130600.0,15.5,不达标,动量15.5%>10%；止损0.26元<0.5
002267,陕天然气,7.08,-1.1173184357541888,0.0,64334.0,7.252,7.219000000000001,0,A,钻潜评级策略,good,1R,7.52,7.16,0.36,7.5,7.17,未突破,120482.0,9.5,不达标,止损0.36元<0.5
002282,博深股份,5.84,-0.5110732538330498,0.0,36340.0,5.869999999999999,5.733,0,A,钻潜评级策略,bad,0.5R,5.97,5.74,0.23,5.96,5.75,未突破,63705.0,4.6,不达标,止损0.23元<0.5
002327,富安娜,6.51,0.30816640986131016,0.0,51767.0,6.529999999999999,6.4295,0,A,钻潜评级策略,good,1R,6.66,6.4,0.26,6.65,6.41,未突破,74372.0,8.5,不达标,止损0.26元<0.5
002390,信邦制药,3.04,3.754266211604085,0.0,400488.0,2.98,2.979,0,A,钻潜评级策略,good,1R,3.05,2.88,0.17,3.04,2.89,未突破,439862.0,9.7,不达标,止损0.17元<0.5
002399,海普瑞,9.96,2.786377708978338,0.0,66297.0,9.776,9.7425,0,A,钻潜评级策略,good,1R,9.98,9.55,0.43,9.96,9.57,未突破,81887.0,4.6,不达标,止损0.43元<0.5
002481,双塔食品,4.11,-0.9638554216867434,0.0,77654.0,4.166,4.140000000000001,0,A,钻潜评级策略,good,1R,4.25,4.03,0.22,4.24,4.04,未突破,169137.0,6.2,不达标,止损0.22元<0.5
002500,山西证券,5.34,-0.3731343283582156,0.0,148187.0,5.406,5.364,0,A,钻潜评级策略,good,1R,5.51,5.29,0.22,5.5,5.3,未突破,362958.0,4.0,不达标,止损0.22元<0.5
002507,涪陵榨菜,11.46,-0.607111882046818,0.0,141644.0,11.760000000000002,11.648,0,A,钻潜评级策略,good,1R,11.72,11.26,0.46,11.7,11.28,未突破,206532.0,6.4,不达标,止损0.46元<0.5
002511,中顺洁柔,7.27,0.4143646408839796,0.0,107653.0,7.337999999999999,7.2204999999999995,0,A,钻潜评级策略,good,1R,7.55,7.17,0.38,7.53,7.18,未突破,226083.0,8.2,不达标,止损0.38元<0.5
002543,万和电气,6.55,-0.9077155824508409,0.0,43200.0,6.688,6.56,0,A,钻潜评级策略,good,1R,6.87,6.54,0.33,6.86,6.55,未突破,70877.0,6.0,不达标,止损0.33元<0.5
002550,千红制药,7.04,2.4745269286754024,0.0,280085.0,6.959999999999999,6.855000000000001,0,A,钻潜评级策略,good,1R,7.1,6.78,0.32,7.09,6.79,未突破,407102.0,3.3,不达标,止损0.32元<0.5
002588,史丹利,8.65,-0.460299194476399,0.0,108786.0,8.774000000000001,8.616,0,A,钻潜评级策略,good,1R,9.06,8.65,0.41,9.04,8.67,未突破,200030.0,11.3,不达标,动量11.3%>10%；止损0.41元<0.5
002646,天佑德酒,6.8,-0.2932551319648202,0.0,51566.0,6.864,6.675,0,A,钻潜评级策略,weak,0.5R,7.05,6.7,0.35,7.04,6.71,未突破,99604.0,9.3,不达标,止损0.35元<0.5
002661,克明食品,7.49,-0.5312084993359889,0.0,19476.0,7.56,7.319,0,A,钻潜评级策略,weak,0.5R,7.78,7.38,0.4,7.76,7.39,未突破,52645.0,7.6,不达标,止损0.40元<0.5
002727,一心堂,11.36,0.4420866489831976,0.0,84813.0,11.462,11.326,0,A,钻潜评级策略,weak,0.5R,11.87,11.33,0.54,11.85,11.35,未突破,159937.0,17.3,不达标,动量17.3%>10%
002736,国信证券,10.1,-0.39447731755425375,0.0,228062.0,10.241999999999999,10.2065,0,A,钻潜评级策略,weak,0.5R,10.45,10.04,0.41,10.43,10.06,未突破,461219.0,4.0,不达标,止损0.41元<0.5
002783,凯龙股份,7.46,-0.7978723404255317,0.0,71405.0,7.473999999999999,7.158999999999999,0,A,钻潜评级策略,weak,0.5R,7.66,7.33,0.33,7.64,7.34,未突破,93928.0,8.7,不达标,止损0.33元<0.5
002818,富森美,10.73,-0.8317929759704246,0.0,29941.0,10.834,10.734,0,A,钻潜评级策略,bad,0.5R,11.07,10.67,0.4,11.05,10.69,未突破,62464.0,6.1,不达标,止损0.40元<0.5
002839,张家港行,4.35,-1.3605442176870874,0.0,293250.0,4.476,4.3945,0,A,钻潜评级策略,weak,0.5R,4.43,4.23,0.2,4.42,4.24,未突破,487003.0,8.3,不达标,止损0.20元<0.5
002884,凌霄泵业,16.11,-0.7393715341959428,0.0,16205.0,16.259999999999998,16.133,0,A,钻潜评级策略,good,1R,16.53,16.05,0.48,16.5,16.08,未突破,35098.0,2.4,不达标,止损0.48元<0.5
002926,华西证券,8.26,-0.12091898428052694,0.0,106589.0,8.346,8.332839215126084,0,A,钻潜评级策略,good,1R,8.49,8.19,0.3,8.47,8.21,未突破,282539.0,4.5,不达标,止损0.30元<0.5
002936,郑州银行,1.76,-1.6759776536312887,0.0,1018244.0,1.812,1.7835,0,A,钻潜评级策略,weak,0.5R,1.88,1.8,0.08,1.88,1.8,未突破,1602177.0,11.2,不达标,动量11.2%>10%；止损0.08元<0.5
002939,长城证券,8.13,-0.8536585365853444,0.0,220257.0,8.26,8.195348245258055,0,A,钻潜评级策略,weak,0.5R,8.44,8.08,0.36,8.42,8.1,未突破,358606.0,5.5,不达标,止损0.36元<0.5
