日期,开盘,最高,最低,收盘,成交量,成交额,换手率,涨跌幅,振幅,涨跌额
2024-02-28,3.6833937,3.7510676,3.4610366,3.480372,33704991,126789271.21,3.3409,-5.263157894736836,8.379888268156423,-0.1933539999999998
2024-02-29,3.4417012,3.577049,3.4126981,3.577049,22606474,82490541.17,2.2408,2.77777777777779,4.815864022662892,0.09667700000000012
2024-03-01,3.5673813,3.7994061,3.5673813,3.7220645,50929892,195867898.88,5.0483,4.054054054054057,6.504065040650407,0.14501549999999996
2024-03-04,3.6930614,3.7123968,3.6060521,3.6447229,26006010,97964223.08,2.5778,-2.0779220779220786,2.9490616621983965,-0.07734160000000001
2024-03-05,3.6060521,3.7220645,3.5577136,3.6543906,27445793,103223100.05,2.7205,0.2652519893899141,4.619565217391306,0.009667700000000057
2024-03-06,3.6060521,3.6253875,3.5577136,3.5867167,17925332,66603154.76,1.7768,-1.851851851851849,1.902173913043477,-0.06767389999999995
2024-03-07,3.5867167,3.6157198,3.5383782,3.5383782,19232116,71100871.43,1.9063,-1.3477088948787186,2.185792349726776,-0.048338500000000284
2024-03-08,3.5383782,3.577049,3.4997074,3.5577136,14184245,51951335.15,1.406,0.5464480874316946,2.2099447513812156,0.019335400000000114
2024-03-11,3.5480459,3.6930614,3.5287105,3.6930614,27833218,104405956.35,2.7589,3.8043478260869623,4.657534246575345,0.1353477999999999
2024-03-12,3.6930614,3.7607353,3.6253875,3.7510676,30683289,117579461.82,3.0414,1.5706806282722585,3.7333333333333307,0.0580061999999999
2024-03-13,3.7317322,3.7510676,3.6833937,3.7027291,16927060,65172495.6,1.6779,-1.2886597938144284,1.8372703412073481,-0.04833849999999984
2024-03-14,3.6833937,3.7510676,3.673726,3.6930614,20515428,78835013.34,2.0335,-0.26109660574412663,2.105263157894737,-0.009667700000000057
2024-03-15,3.6833937,3.7317322,3.6253875,3.7317322,18848023,71875797.83,1.8683,1.0471204188481797,2.9333333333333385,0.03867080000000023
2024-03-18,3.7220645,3.770403,3.7220645,3.7607353,18462220,71561291.44,1.83,0.7772020725388629,1.2987012987012942,0.029003099999999726
2024-03-19,3.7510676,3.770403,3.7027291,3.7123968,14992738,57905882.84,1.4861,-1.28534704370179,1.827676240208876,-0.04833849999999984
2024-03-20,3.7317322,3.7800707,3.7123968,3.7510676,15983884,62034955.8,1.5844,1.0416666666666519,1.8229166666666654,0.03867079999999978
2024-03-21,3.7607353,3.770403,3.7027291,3.7413999,12672821,48926316.36,1.2562,-0.2577319587628857,1.827676240208876,-0.009667700000000057
2024-03-22,3.7317322,3.8380769,3.6930614,3.7800707,34532444,134560534.04,3.4229,1.033591731266159,3.9267015706806276,0.03867080000000023
2024-03-25,3.7607353,3.9154185,3.7413999,3.7510676,34479553,136498562.15,3.4177,-0.7672634271099765,4.651162790697678,-0.02900310000000017
2024-03-26,3.7510676,3.7800707,3.6157198,3.6930614,23242073,88679826.99,2.3038,-1.546391752577314,4.545454545454548,-0.0580061999999999
2024-03-27,3.6833937,3.6833937,3.5383782,3.5383782,17214168,64013152.48,1.7063,-4.188481675392675,4.098360655737704,-0.15468320000000002
2024-03-28,3.5383782,3.6253875,3.5287105,3.5867167,13398264,49679798.24,1.3281,1.3661202185792476,2.739726027397264,0.048338500000000284
2024-03-29,3.577049,3.7413999,3.5673813,3.6447229,19691698,74282815.68,1.9519,1.6172506738544534,4.878048780487796,0.0580061999999999
2024-04-01,3.6543906,3.8187415,3.6447229,3.7994061,27404568,106494436.32,2.7164,4.244031830238737,4.774535809018559,0.15468320000000002
2024-04-02,3.7897384,3.8380769,3.770403,3.7994061,16625176,65325706.88,1.6479,0.0,1.7948717948717936,0.0
2024-04-03,3.7897384,3.7994061,3.7027291,3.7510676,13340690,51647995.9,1.3224,-1.2722646310432628,2.6109660574412565,-0.048338500000000284
2024-04-08,3.7800707,3.8380769,3.7027291,3.7800707,24658538,96686401.54,2.4442,0.773195876288657,3.655352480417752,0.02900310000000017
2024-04-09,3.770403,3.8380769,3.7317322,3.7994061,15978376,62419808.88,1.5838,0.5115089514066584,2.84974093264248,0.019335400000000114
2024-04-10,3.7800707,3.7897384,3.6543906,3.6833937,16537737,63393034.26,1.6393,-3.053435114503822,3.7037037037037006,-0.11601240000000024
2024-04-11,3.673726,3.7220645,3.6350552,3.6833937,11978076,45671744.0,1.1873,0.0,2.3936170212765973,0.0
2024-04-12,3.7027291,3.7027291,3.5867167,3.6060521,12617389,47457941.79,1.2507,-2.099737532808399,3.2345013477088886,-0.07734160000000001
2024-04-15,3.5867167,3.6640583,3.480372,3.5577136,17067793,62978624.63,1.6918,-1.3404825737265424,5.277777777777783,-0.04833849999999984
2024-04-16,3.5383782,3.5383782,3.3063534,3.3160211,20339416,71788983.92,2.0161,-6.793478260869568,7.017543859649124,-0.2416925000000001
2024-04-17,3.3546919,3.5383782,3.3450242,3.5383782,15525849,56002946.8,1.539,6.705539358600587,5.780346820809243,0.22235709999999997
2024-04-18,3.5287105,3.5480459,3.4610366,3.4707043,10941560,39640775.4,1.0846,-1.912568306010931,2.5139664804469293,-0.06767389999999995
2024-04-19,3.4610366,3.4997074,3.4320335,3.4513689,8333776,29825128.32,0.8261,-0.5571030640668551,1.9718309859154914,-0.019335400000000114
2024-04-22,3.4610366,3.4997074,3.383695,3.383695,10357484,36633294.24,1.0267,-1.9607843137254943,3.4285714285714355,-0.06767389999999995
2024-04-23,3.383695,3.5287105,3.3740273,3.480372,13770108,49371072.54,1.3649,2.857142857142869,4.584527220630373,0.09667700000000012
2024-04-24,3.4707043,3.5577136,3.4513689,3.5383782,10444180,37990659.16,1.0353,1.6666666666666607,3.0812324929972044,0.0580061999999999
2024-04-25,3.5093751,3.6157198,3.5093751,3.5963844,12106680,44860094.96,1.2,1.6393442622950838,3.0303030303030227,0.0580061999999999
2024-04-26,3.6350552,3.6930614,3.6060521,3.6640583,13451586,50943958.8,1.3334,1.8817204301075474,2.412868632707777,0.0676739000000004
2024-04-29,3.6640583,3.8574123,3.6350552,3.7607353,32307536,126504934.48,3.2024,2.638522427440626,6.117021276595744,0.09667699999999968
2024-04-30,3.7510676,3.8574123,3.7413999,3.8187415,29734468,116789385.32,2.9474,1.5424164524421524,3.100775193798456,0.0580061999999999
2024-05-06,3.86708,4.0894371,3.86708,3.9734247,62359477,257630105.92,6.1812,4.0506329113924044,5.749999999999988,0.15468320000000002
2024-05-07,3.9734247,3.9830924,3.86708,3.9540893,26403954,107209241.36,2.6172,-0.48661800486616835,2.9999999999999947,-0.01933539999999967
2024-05-08,3.9830924,4.0120955,3.86708,3.8864154,29589171,120332831.44,2.933,-1.7114914425427896,3.749999999999999,-0.06767389999999995
2024-05-09,3.8864154,3.9540893,3.86708,3.8960831,25020404,100897062.28,2.4801,0.24875621890545485,2.2500000000000018,0.009667699999999613
2024-05-10,3.8767477,3.9347539,3.8477446,3.9347539,24561813,98996374.97,2.4346,0.992555831265518,2.2613065326633186,0.03867080000000023
2024-05-13,3.8960831,3.9057508,3.8187415,3.86708,16686661,66767011.45,1.654,-1.7199017199017175,2.2784810126582298,-0.06767389999999995
2024-05-14,3.8574123,3.9250862,3.8477446,3.9057508,22522299,90713653.41,2.2325,1.0000000000000009,2.0100502512562817,0.03867079999999978
2024-05-15,3.9154185,3.9154185,3.5383782,3.7800707,47281952,181732934.91,4.6867,-3.2178217821782096,10.655737704918034,-0.12568009999999985
2024-05-16,3.7027291,3.8960831,3.6930614,3.8187415,39339584,154679981.96,3.8994,1.0230179028132946,5.4973821989528755,0.03867079999999978
2024-05-17,3.7897384,3.8090738,3.673726,3.7510676,49132117,189401032.13,4.8701,-1.7721518987341756,3.6842105263157996,-0.06767389999999995
2024-05-20,3.8090738,3.8477446,3.673726,3.7027291,42454290,164120964.48,4.2082,-1.2886597938144284,4.736842105263161,-0.04833849999999984
2024-05-21,3.673726,3.6833937,3.5577136,3.577049,25969356,96720526.76,2.5741,-3.394255874673624,3.5326086956521694,-0.12568009999999985
2024-05-22,3.5577136,3.6060521,3.5577136,3.577049,14953511,55463336.54,1.4822,0.0,1.3586956521739084,0.0
2024-05-23,3.5383782,3.5673813,3.4513689,3.4707043,18180059,65597106.81,1.8021,-2.972972972972976,3.3613445378151328,-0.10634470000000018
2024-05-24,3.480372,3.8090738,3.4513689,3.6157198,61413968,231321821.28,6.0875,4.178272980501396,10.364145658263316,0.14501549999999996
2024-05-27,3.5867167,3.6157198,3.4610366,3.5190428,30497840,110505383.2,3.023,-2.67379679144385,4.46927374301676,-0.09667700000000012
2024-05-28,3.480372,3.5190428,3.4513689,3.4707043,16375968,58815345.12,1.6232,-1.3736263736263687,1.9607843137254888,-0.04833849999999984
2024-05-29,3.480372,3.4997074,3.4417012,3.4707043,10677912,38333768.76,1.0584,0.0,1.6853932584269764,0.0
2024-05-30,3.4610366,3.480372,3.4320335,3.480372,10768696,38564298.76,1.0674,0.278551532033422,1.4084507042253476,0.009667700000000057
2024-05-31,3.4707043,3.5093751,3.4610366,3.4997074,8774916,31656526.76,0.8698,0.5555555555555536,1.3966480446927456,0.019335400000000114
2024-06-03,3.4900397,3.5093751,3.3546919,3.3740273,19290874,67767493.78,1.9122,-3.5911602209944826,4.610951008645533,-0.1256801000000003
2024-06-04,3.3546919,3.3740273,3.2676826,3.3160211,18027408,61766924.12,1.7869,-1.7191977077363862,3.254437869822477,-0.0580061999999999
2024-06-05,3.3160211,3.3160211,3.2000087,3.2096764,13249806,44395903.14,1.3134,-3.206997084548102,3.625377643504525,-0.10634469999999974
2024-06-06,3.2290118,3.2580149,3.093664,3.1129994,15607844,50952252.2,1.5471,-3.0120481927710885,5.312500000000003,-0.09667700000000012
2024-06-07,3.1129994,3.2096764,3.1129994,3.2000087,11570604,37978428.76,1.1469,2.795031055900621,3.105590062111805,0.08700930000000007
2024-06-11,3.190341,3.190341,3.1226671,3.1613379,8143525,26543575.85,0.8072,-1.2084592145015227,2.167182662538698,-0.03867080000000023
2024-06-12,3.1613379,3.2000087,3.1420025,3.2000087,6194796,20363062.2,0.614,1.2232415902140747,1.8461538461538571,0.03867080000000023
2024-06-13,3.2000087,3.2000087,3.1129994,3.1226671,8540036,27752573.2,0.8465,-2.4169184290030232,2.795031055900623,-0.07734160000000001
2024-06-14,3.1323348,3.1710056,3.1033317,3.1516702,6927140,22545864.6,0.6866,0.9287925696594312,2.18068535825545,0.029003099999999726
2024-06-17,3.1226671,3.1420025,3.0743286,3.0743286,9440486,30268398.88,0.9358,-2.4539877300613466,2.2012578616352187,-0.07734160000000001
2024-06-18,3.0743286,3.1129994,3.0646609,3.1033317,6619065,21160735.96,0.6561,0.9433962264151052,1.577287066246066,0.02900310000000017
2024-06-19,3.1033317,3.1516702,3.093664,3.1323348,8673409,28115996.47,0.8597,0.9345794392523477,1.874999999999997,0.02900310000000017
2024-06-20,3.1420025,3.1420025,3.0356578,3.0453255,8578732,27300683.52,0.8503,-2.777777777777779,3.503184713375787,-0.08700930000000007
2024-06-21,3.0356578,3.093664,3.0163224,3.0839963,5564792,17681829.52,0.5516,1.2698412698412653,2.5641025641025643,0.03867079999999978
2024-06-24,3.0549932,3.0549932,2.9486485,2.9679839,9880911,30536406.73,0.9794,-3.7617554858934144,3.606557377049186,-0.1160123999999998
2024-06-25,2.9486485,3.0163224,2.9486485,2.9776516,7591066,23407333.64,0.7524,0.32573289902280145,2.2950819672131133,0.009667700000000057
2024-06-26,2.9776516,3.0163224,2.90031,3.0163224,11680208,35760783.92,1.1578,1.298701298701288,3.9999999999999925,0.03867079999999978
2024-06-27,2.9873193,3.0066547,2.9486485,2.9583162,6130712,18878361.84,0.6077,-1.9230769230769162,1.9672131147540948,-0.0580061999999999
2024-06-28,2.9583162,3.0066547,2.9293131,2.9679839,5979221,18450098.95,0.5927,0.32679738562091387,2.6402640264026407,0.009667700000000057
2024-07-01,2.9873193,3.0549932,2.9873193,3.0549932,8540568,26801056.92,0.8466,2.931596091205213,2.265372168284803,0.08700930000000007
2024-07-02,3.0549932,3.093664,3.0356578,3.0743286,7957016,25290473.88,0.7887,0.6329113924050445,1.9108280254777035,0.01933539999999967
2024-07-03,3.0646609,3.0839963,3.0356578,3.0453255,5448724,17252411.48,0.5401,-0.943396226415083,1.592356687898084,-0.029003099999999726
2024-07-04,3.0453255,3.0646609,2.9583162,2.9583162,6753500,20956160.44,0.6694,-2.857142857142858,3.594771241830056,-0.08700930000000007
2024-07-05,2.9486485,3.0066547,2.9293131,2.996987,5464736,16822225.76,0.5417,1.3071895424836555,2.6402640264026407,0.03867079999999978
2024-07-08,2.9389808,2.9679839,2.9196454,2.9196454,6823884,20709396.92,0.6764,-2.580645161290318,1.6556291390728575,-0.07734160000000001
2024-07-09,2.90031,2.9583162,2.8326361,2.9583162,10849176,32534836.96,1.0754,1.324503311258285,4.436860068259381,0.03867080000000023
2024-07-10,2.9389808,2.9583162,2.90031,2.9196454,6757964,20492057.28,0.6699,-1.3071895424836666,1.9999999999999962,-0.03867080000000023
2024-07-11,2.9583162,2.996987,2.9486485,2.996987,7898776,24356595.08,0.7829,2.6490066225165476,1.6393442622950765,0.07734160000000001
2024-07-12,2.9776516,3.0549932,2.9776516,3.0163224,7463628,23354145.08,0.7398,0.6451612903225934,2.5974025974025974,0.019335400000000114
2024-07-15,3.0066547,3.0356578,2.9679839,2.9776516,5450900,16896049.0,0.5403,-1.2820512820512775,2.2801302931596075,-0.03867079999999978
2024-07-16,2.9776516,2.996987,2.9583162,2.996987,4885548,15050621.36,0.4843,0.6493506493506329,1.3071895424836528,0.01933539999999967
2024-07-17,2.9776516,3.0066547,2.9583162,2.9583162,5167300,15920923.0,0.5122,-1.2903225806451535,1.6339869281045698,-0.03867079999999978
2024-07-18,2.9583162,3.2483472,2.9099777,3.0839963,28700640,91853123.93,2.8449,4.24836601307188,11.627906976744194,0.12568009999999985
2024-07-19,3.0646609,3.0646609,3.0066547,3.0356578,15900576,49765976.72,1.5761,-1.5673981191222541,1.9292604501607684,-0.04833849999999984
2024-07-22,3.0163224,3.0646609,2.9776516,3.0453255,11463020,35788131.6,1.1362,0.31847133757962887,2.922077922077909,0.009667700000000057
2024-07-23,3.0259901,3.1420025,3.0163224,3.0646609,19346637,62149902.64,1.9177,0.6349206349206327,4.166666666666662,0.01933539999999967
2024-07-24,3.0259901,3.0453255,2.9776516,2.9873193,12687864,39579060.32,1.2577,-2.5236593059936863,2.272727272727271,-0.07734160000000001
2024-07-25,2.98731888,3.03613128,2.95803144,2.99708136,7448364,22847739.84,0.7383,0.3267832802472892,2.640264026402645,0.00976206000000035
2024-07-26,2.99708136,3.06541872,2.98731888,3.04589376,7256956,22499763.92,0.7193,1.628664495113985,2.61437908496731,0.048812399999999645
2024-07-29,3.04589376,3.09470616,3.03613128,3.0751812,8313516,26171394.96,0.8241,0.9615384615384581,1.9292604501607604,0.029287440000000053
2024-07-30,3.06541872,3.13375608,3.04589376,3.11423112,11401596,36203811.84,1.1302,1.2698412698412653,2.88461538461539,0.03904992000000007
2024-07-31,3.1239936,3.20209344,3.10446864,3.172806,16507113,53526880.79,1.6362,1.8808777429467183,3.14465408805032,0.05857488000000011
2024-08-01,3.172806,3.19233096,3.14351856,3.15328104,11723400,37937269.0,1.1621,-0.6153846153846176,1.5527950310559036,-0.019524960000000036
2024-08-02,3.13375608,3.15328104,3.08494368,3.08494368,10301700,32906735.0,1.0211,-2.1671826625387025,2.2151898734177258,-0.06833736000000012
2024-08-05,3.05565624,3.14351856,3.0263688,3.0263688,12008366,37834354.32,1.1903,-1.8987341772151778,3.8709677419354755,-0.05857487999999966
2024-08-06,3.04589376,3.08494368,3.01660632,3.04589376,8077124,25152192.84,0.8006,0.6451612903225712,2.265372168284779,0.01952495999999959
2024-08-07,3.06541872,3.06541872,3.0263688,3.04589376,6093500,19029664.0,0.604,0.0,1.290322580645149,0.0
2024-08-08,3.04589376,3.04589376,2.99708136,3.0263688,6953160,21534777.68,0.6892,-0.6410256410256276,1.6286644951139948,-0.01952495999999959
2024-08-09,3.03613128,3.09470616,3.0263688,3.03613128,8719380,27281784.76,0.8643,0.3225806451612856,2.258064516129022,0.009762480000000018
2024-08-12,3.03613128,3.04589376,2.9775564,2.98731888,7333240,22584859.6,0.7269,-1.6077170418006492,2.295081967213104,-0.04881240000000009
2024-08-13,2.9775564,3.00684384,2.95803144,3.00684384,4654224,14235714.44,0.4613,0.6535947712418277,1.650165016501653,0.019524960000000036
2024-08-14,2.99708136,3.08494368,2.99708136,3.0263688,8963900,27995484.0,0.8885,0.6493506493506551,2.9315960912052024,0.019524960000000036
2024-08-15,2.98731888,3.05565624,2.9775564,3.03613128,7516816,23240901.64,0.7451,0.3225806451612856,2.622950819672121,0.009762480000000018
2024-08-16,3.01660632,3.04589376,3.00684384,3.01660632,6009649,18642032.39,0.5957,-0.6430868167202619,1.2987012987012863,-0.019524960000000036
2024-08-19,2.99708136,3.03613128,2.99708136,3.00684384,3971016,12261979.28,0.3936,-0.3236245954692518,1.3029315960912076,-0.009762480000000018
2024-08-20,3.01660632,3.03613128,2.95803144,2.96779392,5592148,17097284.32,0.5543,-1.2987012987012991,2.640264026402645,-0.03904992000000007
2024-08-21,2.95803144,2.9775564,2.94826896,2.95803144,3519524,10682206.36,0.3489,-0.3289473684210509,0.9933774834437104,-0.009762480000000018
2024-08-22,2.95803144,2.96779392,2.88969408,2.88969408,7047200,21145253.0,0.6985,-2.310231023102316,2.7027027027027075,-0.06833736000000012
2024-08-23,2.88969408,3.0751812,2.86040664,2.96779392,11795583,35696691.71,1.1692,2.7027027027026973,7.508532423208189,0.07809984000000014
2024-08-26,2.96779392,3.0263688,2.95803144,2.98731888,11149979,34211533.66,1.1052,0.6578947368421018,2.310231023102314,0.019524960000000036
2024-08-27,2.99708136,3.04589376,2.96779392,3.0263688,10869428,33460404.31,1.0774,1.3071895424836555,2.631578947368411,0.03904992000000007
2024-08-28,3.0263688,3.03613128,2.96779392,2.98731888,5852457,17913328.88,0.5801,-1.2903225806451646,2.3026315789473726,-0.03904992000000007
2024-08-29,2.9775564,2.9775564,2.93850648,2.96779392,5500484,16691189.44,0.5452,-0.6535947712418277,1.3289036544850523,-0.019524960000000036
2024-08-30,2.95803144,3.0263688,2.93850648,3.00684384,8910013,27382121.6,0.8832,1.3157894736842035,2.9900332225913675,0.03904992000000007
2024-09-02,3.01660632,3.06541872,3.00684384,3.00684384,10974497,34132894.84,1.0878,0.0,1.948051948051937,0.0
2024-09-03,3.00684384,3.0263688,2.99708136,3.0263688,7114520,21974551.6,0.7052,0.6493506493506551,0.9771986970684057,0.019524960000000036
2024-09-04,3.01660632,3.04589376,2.98731888,3.0263688,7547548,23410658.8,0.7481,0.0,1.9607843137254788,0.0
2024-09-05,3.0263688,3.04589376,3.00684384,3.03613128,5911772,18332145.08,0.586,0.3225806451612856,1.2987012987012863,0.009762480000000018
2024-09-06,3.0263688,3.05565624,2.98731888,2.99708136,9379200,29048673.0,0.9297,-1.2861736334405127,2.2875816993463944,-0.03904992000000007
2024-09-09,2.99708136,3.00684384,2.95803144,2.98731888,6297409,19228878.45,0.6242,-0.32573289902280145,1.650165016501653,-0.009762480000000018
2024-09-10,3.00684384,3.01660632,2.93850648,2.98731888,6819547,20735190.63,0.676,0.0,2.6578073089701046,0.0
2024-09-11,2.96779392,2.98731888,2.94826896,2.95803144,4126012,12527567.36,0.409,-0.9803921568627416,1.3245033112582805,-0.029287440000000053
2024-09-12,2.95803144,2.98731888,2.94826896,2.95803144,4068933,12378673.32,0.4033,0.0,1.3245033112582805,0.0
2024-09-13,2.9775564,2.98731888,2.928744,2.928744,4859288,14704221.52,0.4817,-0.990099009900991,2.0000000000000036,-0.029287440000000053
2024-09-18,2.90921904,2.928744,2.87016912,2.90921904,6532428,19361563.96,0.6475,-0.666666666666671,2.040816326530616,-0.019524960000000036
2024-09-19,2.90921904,2.98731888,2.89945656,2.9775564,10199584,30885673.96,1.011,2.3489932885906173,3.030303030303036,0.06833736000000012
2024-09-20,2.96779392,2.98731888,2.95803144,2.9775564,5872700,17881341.6,0.5821,0.0,0.9900990099009919,0.0
2024-09-23,2.9775564,2.9775564,2.94826896,2.96779392,3816076,11600483.28,0.3783,-0.3278688524590123,0.9933774834437104,-0.009762480000000018
2024-09-24,2.9775564,3.04589376,2.96779392,3.03613128,11746720,36289252.36,1.1644,2.3026315789473673,2.631578947368411,0.06833736000000012
2024-09-25,3.04589376,3.1239936,3.04589376,3.06541872,17016160,53787102.8,1.6867,0.9646302250803762,2.5641025641025688,0.02928743999999961
2024-09-26,3.05565624,3.172806,3.03613128,3.172806,19655746,62925566.01,1.9483,3.5031847133758065,4.501607717041794,0.1073872800000002
2024-09-27,3.20209344,3.25090584,3.172806,3.25090584,19282691,63548132.85,1.9113,2.4615384615384706,2.461538461538466,0.07809984000000014
2024-09-30,3.40710552,3.54378024,3.28019328,3.49496784,47850229,167804756.01,4.743,7.507507507507505,8.035714285714272,0.244062
2024-10-08,3.81712968,3.83665464,3.44615544,3.59259264,58844282,219350213.07,5.8328,2.7932960893854775,11.331444759206793,0.09762479999999973
2024-10-09,3.53401776,3.53401776,3.24114336,3.25090584,32965576,113440282.12,3.2676,-9.510869565217384,9.036144578313241,-0.34168679999999974
2024-10-10,3.2704308,3.4656804,3.2216184,3.39734304,33075998,114325629.0,3.2786,4.504504504504503,7.575757575757576,0.14643719999999982
2024-10-11,3.38758056,3.45591792,3.30948072,3.34853064,28184492,97693624.32,2.7937,-1.4367816091954033,4.424778761061956,-0.04881240000000009
2024-10-14,3.48520536,3.50473032,3.33876816,3.47544288,30992890,109053862.66,3.0721,3.790087463556868,4.9707602339181385,0.12691224000000023
2024-10-15,3.43639296,3.55354272,3.38758056,3.416868,27668593,98584376.01,2.7426,-1.6853932584269704,4.899135446685874,-0.05857488000000011
2024-10-16,3.38758056,3.55354272,3.3680556,3.55354272,40891577,146291377.37,4.0533,4.0000000000000036,5.507246376811591,0.1366747199999998
2024-10-17,3.5633052,3.5633052,3.38758056,3.42663048,36349568,128435256.32,3.6031,-3.57142857142857,5.187319884726222,-0.1269122399999998
2024-10-18,3.39734304,3.43639296,3.30948072,3.43639296,28107200,97468026.96,2.7861,0.2849002849002913,3.8348082595870276,0.009762480000000018
2024-10-21,3.43639296,3.43639296,3.35829312,3.38758056,20182260,70125191.35,2.0005,-1.4204545454545525,2.325581395348842,-0.04881240000000009
2024-10-22,3.53401776,3.53401776,3.43639296,3.49496784,31968867,114031746.33,3.1688,3.1700288184438152,2.8409090909090833,0.1073872800000002
2024-10-23,3.48520536,3.5633052,3.4656804,3.49496784,24815308,89116256.08,2.4598,0.0,2.8169014084506965,0.0
2024-10-24,3.4656804,3.5144928,3.44615544,3.50473032,16586945,59134395.71,1.6441,0.27932960893854997,1.9830028328611933,0.009762480000000018
2024-10-25,3.50473032,3.58283016,3.50473032,3.57306768,25204072,91778964.48,2.4983,1.949860724233976,2.2284122562674007,0.06833735999999968
2024-10-28,3.59259264,3.72926736,3.58283016,3.71950488,33024548,124644103.72,3.2735,4.098360655737721,4.087193460490471,0.14643720000000027
2024-10-29,3.73902984,3.81712968,3.67069248,3.68045496,40802129,156790722.2,4.0444,-1.049868766404205,3.989361702127655,-0.03904992000000007
2024-10-30,3.68045496,3.72926736,3.65116752,3.7097424,24288133,91832521.05,2.4075,0.7957559681697646,2.1390374331550843,0.029287440000000053
2024-10-31,3.71950488,3.78784224,3.69021744,3.72926736,26353852,100772761.56,2.6123,0.5263157894736858,2.6455026455026385,0.019524960000000036
2024-11-01,3.71950488,3.78784224,3.6121176,3.66093,29666564,111991825.8,2.9406,-1.832460732984298,4.864864864864861,-0.06833736000000012
2024-11-04,3.69997992,3.78784224,3.65116752,3.74879232,31326304,119198894.04,3.1051,2.400000000000002,3.7433155080213854,0.08786232000000016
2024-11-05,3.72926736,3.78784224,3.7097424,3.77807976,27352193,105426639.08,2.7112,0.78125,2.1052631578947287,0.02928743999999961
2024-11-06,3.76831728,3.97332936,3.74879232,3.91475448,47332419,187285702.27,4.6917,3.6175710594315236,5.989583333333332,0.13667472000000025
2024-11-07,3.94404192,4.08071664,3.8561796,4.06119168,47634381,195737779.73,4.7216,3.7406483790523692,5.822784810126593,0.14643720000000027
2024-11-08,4.12952904,4.15881648,3.904992,3.92451696,42583601,173136293.92,4.221,-3.3653846153846256,6.499999999999989,-0.13667472000000025
2024-11-11,3.904992,3.96356688,3.86594208,3.92451696,25175373,100686250.01,2.4954,0.0,2.52525252525253,0.0
2024-11-12,3.92451696,3.93427944,3.8073672,3.84641712,26177800,103972157.2,2.5948,-1.9900497512437831,3.3333333333333397,-0.07809984000000014
2024-11-13,3.84641712,3.87570456,3.7585548,3.8073672,19385016,75654965.26,1.9215,-1.0152284263959421,3.116883116883111,-0.03904992000000007
2024-11-14,3.81712968,3.82689216,3.73902984,3.74879232,17731746,68645541.49,1.7576,-1.538461538461533,2.34986945169712,-0.05857487999999966
2024-11-15,3.7585548,3.89522952,3.74879232,3.77807976,21864032,85586672.92,2.1672,0.78125,3.906249999999995,0.02928743999999961
2024-11-18,3.81712968,3.86594208,3.74879232,3.78784224,22412568,87487101.4,2.2216,0.25839793281654533,3.124999999999994,0.009762480000000018
2024-11-19,3.78784224,3.81712968,3.69997992,3.8073672,19931415,76692173.51,1.9757,0.5154639175257714,3.166226912928754,0.019524960000000036
2024-11-20,3.73902984,3.77807976,3.7097424,3.74879232,24102519,92239600.86,2.3891,-1.538461538461533,1.8421052631578863,-0.05857487999999966
2024-11-21,3.74879232,3.77807976,3.7097424,3.73902984,15260223,58483448.57,1.5126,-0.26041666666666297,1.8421052631578863,-0.009762480000000018
2024-11-22,3.72926736,3.77807976,3.63164256,3.63164256,19247506,73467816.44,1.9079,-2.872062663185382,4.032258064516124,-0.1073872800000002
2024-11-25,3.66093,3.69997992,3.59259264,3.66093,14201368,52919675.56,1.4077,0.8064516129032251,2.989130434782614,0.029287440000000053
2024-11-26,3.66093,3.72926736,3.64140504,3.7097424,14365882,54270167.74,1.424,1.333333333333342,2.412868632707779,0.04881240000000009
2024-11-27,3.72926736,3.74879232,3.62188008,3.73902984,15239316,57605534.24,1.5106,0.7894736842105177,3.5040431266846426,0.029287440000000053
2024-11-28,3.73902984,3.84641712,3.69997992,3.82689216,23850612,92882427.04,2.3641,2.3498694516971286,3.9577836411609453,0.08786231999999972
2024-11-29,3.8073672,3.87570456,3.7585548,3.8561796,22088349,86766453.17,2.1895,0.7653061224489832,3.116883116883111,0.029287440000000053
2024-12-02,3.8561796,3.93427944,3.83665464,3.92451696,24044424,95920568.0,2.3833,1.7721518987341867,2.5445292620865185,0.06833736000000012
2024-12-03,3.92451696,3.93427944,3.87570456,3.91475448,18482776,73913868.96,1.8321,-0.24875621890547706,1.5113350125944611,-0.009762480000000018
2024-12-04,3.904992,3.904992,3.78784224,3.81712968,20403830,80552561.54,2.0225,-2.493765586034913,3.092783505154645,-0.09762480000000018
2024-12-05,3.87570456,3.87570456,3.81712968,3.83665464,15440142,60765398.37,1.5305,0.5115089514066584,1.5345268542199517,0.019524960000000036
2024-12-06,3.99285432,4.21739136,3.99285432,4.21739136,68771438,294438033.0,6.8168,9.92366412213741,5.623471882640574,0.3807367199999998
2024-12-09,4.5883656,4.5883656,4.20762888,4.20762888,151207011,676588770.06,14.988,-0.23148148148147696,9.04872389791185,-0.009762480000000018
2024-12-10,4.33454112,4.43216592,4.1002416,4.11000408,87849756,379866134.77,8.7079,-2.3201856148491684,8.095238095238088,-0.09762479999999929
2024-12-11,4.09047912,4.2466788,4.0514292,4.23691632,61575034,264756551.17,6.1035,3.0878859857482066,4.819277108433721,0.12691223999999934
