mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,300482,2023-08-29,S,S,A,C,S,S,A,23.5151,25.7900,24.4900,1.3000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300813,2023-08-29,S,S,A,C,S,S,A,26.7777,27.8300,26.7400,1.0900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300855,2023-08-29,S,S,A,C,S,S,A,32.8628,33.3800,31.7600,1.6200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600048,2023-08-29,S,S,A,C,S,S,A,13.4139,13.2500,12.6100,0.6400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,603393,2023-08-29,S,S,A,C,S,S,A,25.1676,26.9600,25.6200,1.3400,2023-08-30（报告期 2023-06-30 00:00:00）,0,0.0000,0.0000,,0,0.0000,1,26.9600,28.3025,2023-09-12,0,0.9860,1,26.9600,28.2146,2023-09-26,0,0.9204
prebreak,603858,2023-08-29,S,S,A,C,S,S,A,16.9329,18.5800,17.8000,0.7800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,000768,2023-08-30,S,S,A,C,S,S,A,23.4170,24.9800,23.7900,1.1900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002205,2023-08-30,S,S,A,C,S,S,A,10.3400,10.9500,10.4100,0.5400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002657,2023-08-30,S,S,A,C,S,S,A,15.7200,17.4100,16.5100,0.9000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002867,2023-08-30,S,S,A,C,S,S,A,13.6795,13.7700,13.1500,0.6200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,002925,2023-08-30,S,S,A,C,S,S,A,16.6420,16.8600,16.2800,0.5800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300702,2023-08-30,S,S,A,C,S,S,A,20.7195,23.3500,22.3100,1.0400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,301160,2023-08-30,S,S,A,C,S,S,A,16.1597,16.2900,15.5700,0.7200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,600862,2023-08-30,S,S,A,C,S,S,A,23.6899,23.9100,22.7100,1.2000,,1,23.9100,24.4632,2023-09-06,0,0.4455,1,23.9100,24.3858,2023-09-07,0,0.3811,1,23.9100,24.3858,2023-09-07,0,0.3811
prebreak,600927,2023-08-30,S,S,A,C,S,S,A,16.4100,17.8800,17.0400,0.8400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,603195,2023-08-30,S,S,A,C,S,S,A,46.7006,46.0300,44.0200,2.0100,,1,46.0300,47.1396,2023-09-06,0,0.5343,1,46.0300,46.0266,2023-09-13,0,-0.0191,1,46.0300,46.3636,2023-09-27,0,0.1485
prebreak,603511,2023-08-30,S,S,A,C,S,S,A,15.9507,15.3100,14.5500,0.7600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,603610,2023-08-30,S,S,A,C,S,S,A,10.9706,10.5800,10.0800,0.5000,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,688187,2023-08-30,S,S,A,C,S,S,A,41.6369,42.5500,40.3600,2.1900,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,688799,2023-08-30,S,S,A,C,S,S,A,28.6525,27.2400,26.1100,1.1300,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,001202,2023-08-31,S,S,A,C,S,S,A,12.3759,11.7500,11.2300,0.5200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,001206,2023-08-31,S,S,A,C,S,S,A,13.5382,13.3500,12.8300,0.5200,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300408,2023-08-31,S,S,A,C,S,S,A,31.2536,31.6900,30.1200,1.5700,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300685,2023-08-31,S,S,A,C,S,S,A,22.8092,24.1900,23.1300,1.0600,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300809,2023-08-31,S,S,A,C,S,S,A,20.5381,21.1100,20.1800,0.9300,,0,0.0000,0.0000,,0,0.0000,1,21.1100,20.7257,2023-09-14,0,-0.4302,1,21.1100,21.4860,2023-09-15,0,0.3868
prebreak,300869,2023-08-31,S,S,A,C,S,S,A,20.6787,22.6500,21.5700,1.0800,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
prebreak,300872,2023-08-31,S,S,A,C,S,S,A,15.0408,16.1800,15.4400,0.7400,,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000,0,0.0000,0.0000,,0,0.0000
