code,date,grade,entry,risk,sig_day_pct,trig_pct,conf_ratio,variant,r_full,r_money,weight,kind
600585,2021-02-19,S,38.57,1.79,0.0522,-0.0046,0.0,1R,0.008,0.008,1.0,direct_1r
000997,2021-02-23,S,13.79,0.61,-0.004,0.0554,0.0,1R,-1.017,-1.017,1.0,direct_1r
000651,2021-03-03,S,41.99,2.18,-0.0076,0.0367,0.0,1R,0.691,0.691,1.0,direct_1r
000581,2021-03-11,S,17.77,0.93,-0.0021,0.0296,0.0,1R,0.688,0.688,1.0,direct_1r
002222,2021-03-11,S,11.47,0.55,-0.0063,-0.0524,0.0,1R,5.025,5.025,1.0,direct_1r
300036,2021-04-30,S,16.44,0.59,-0.0198,0.0436,0.0,1R,4.869,4.869,1.0,direct_1r
000063,2021-05-20,S,27.09,1.38,-0.001,0.0251,0.0,1R,3.035,3.035,1.0,direct_1r
000063,2021-05-27,S,27.41,1.45,0.0262,0.0272,0.0,1R,1.518,1.518,1.0,direct_1r
603590,2021-06-02,S,35.41,1.47,0.0035,0.013,0.0,1R,-0.209,-0.209,1.0,direct_1r
002930,2021-06-03,S,14.32,0.64,0.0518,0.0253,0.0,1R,0.661,0.661,1.0,direct_1r
300723,2021-06-08,S,18.03,0.92,-0.0099,0.085,0.0,1R,2.393,2.393,1.0,direct_1r
002151,2021-06-17,S,43.61,2.11,-0.0061,0.023,0.0,1R,-1.015,-1.015,1.0,direct_1r
000063,2021-07-02,S,30.79,1.59,-0.0323,0.1001,0.0,1R,2.986,2.986,1.0,direct_1r
002741,2021-07-07,S,15.99,0.83,0.1,0.0395,0.0,1R,7.777,7.777,1.0,direct_1r
300625,2021-07-29,S,13.5,0.56,0.0305,0.0401,0.0,1R,-1.018,-1.018,1.0,direct_1r
300348,2021-07-30,S,16.54,0.7,0.0236,0.1175,0.0,1R,-1.017,-1.017,1.0,direct_1r
603131,2021-07-30,S,16.84,0.74,-0.0017,0.0472,0.0,1R,8.373,8.373,1.0,direct_1r
000401,2021-08-04,S,11.06,0.51,-0.0064,0.0389,0.0,1R,1.161,1.161,1.0,direct_1r
300348,2021-08-06,S,16.54,0.7,-0.0306,0.0504,0.0,1R,-1.017,-1.017,1.0,direct_1r
600585,2021-08-06,S,31.04,1.58,-0.0202,0.0542,0.0,1R,-1.014,-1.014,1.0,direct_1r
600371,2021-08-31,S,10.94,0.51,-0.0036,-0.0026,0.0,1R,-1.016,-1.016,1.0,direct_1r
688550,2021-09-09,S,32.28,1.58,0.05,0.2,0.0,1R,-0.561,-0.561,1.0,direct_1r
600990,2021-09-10,S,24.24,0.95,0.0087,0.0742,0.0,1R,-1.019,-1.019,1.0,direct_1r
000777,2021-09-13,S,11.04,0.55,0.059,-0.0444,0.0,1R,0.164,0.164,1.0,direct_1r
002946,2021-09-17,S,14.25,0.67,0.0078,0.0639,0.0,1R,1.031,1.031,1.0,direct_1r
600990,2021-09-17,S,24.15,1.16,0.0027,0.0742,0.0,1R,-1.015,-1.015,1.0,direct_1r
000777,2021-09-22,S,11.16,0.58,0.0811,-0.0209,0.0,1R,-0.265,-0.265,1.0,direct_1r
600990,2021-09-28,S,24.15,1.16,0.0231,0.0742,0.0,1R,-1.015,-1.015,1.0,direct_1r
600566,2021-10-18,S,13.63,0.66,-0.0168,0.0999,0.0,1R,4.198,4.198,1.0,direct_1r
600184,2021-10-19,S,11.96,0.59,0.0044,0.0433,0.0,1R,-0.313,-0.313,1.0,direct_1r
600990,2021-10-19,S,24.15,1.16,0.0687,-0.0239,0.0,1R,7.286,7.286,1.0,direct_1r
000977,2021-10-22,S,30.35,1.31,0.014,0.0131,0.0,1R,0.947,0.947,1.0,direct_1r
600566,2021-10-25,S,13.63,0.66,-0.0203,0.0999,0.0,1R,1.743,1.743,1.0,direct_1r
600184,2021-10-26,S,11.55,0.59,-0.0094,-0.0121,0.0,1R,-1.014,-1.014,1.0,direct_1r
603108,2021-10-26,S,10.96,0.53,-0.0153,0.0725,0.0,1R,3.196,3.196,1.0,direct_1r
000026,2021-10-29,S,10.59,0.52,0.0345,0.0257,0.0,1R,-0.333,-0.333,1.0,direct_1r
000977,2021-10-29,S,30.96,1.6,0.0062,0.0297,0.0,1R,0.751,0.751,1.0,direct_1r
600566,2021-11-01,S,12.81,0.63,0.0999,0.0062,0.0,1R,2.316,2.316,1.0,direct_1r
002695,2021-11-03,S,13.56,0.51,0.0091,0.0446,0.0,1R,-0.183,-0.183,1.0,direct_1r
605222,2021-11-03,S,21.07,1.09,0.0152,0.1002,0.0,1R,5.295,5.295,1.0,direct_1r
600104,2021-11-05,S,18.45,0.91,0.1002,0.0123,0.0,1R,-1.015,-1.015,1.0,direct_1r
600511,2021-11-11,S,27.32,1.16,0.001,0.0217,0.0,1R,-0.508,-0.508,1.0,direct_1r
603568,2021-11-22,S,17.63,0.89,-0.0024,0.0787,0.0,1R,5.32,5.32,1.0,direct_1r
300168,2021-11-29,S,11.79,0.5,-0.0129,0.0312,0.0,1R,1.801,1.801,1.0,direct_1r
603139,2021-12-09,S,20.15,1.01,-0.0178,0.0605,0.0,1R,1.291,1.291,1.0,direct_1r
002262,2021-12-13,S,14.18,0.68,0.0047,0.0311,0.0,1R,1.002,1.002,1.0,direct_1r
603568,2021-12-13,S,17.63,0.89,0.0996,0.0102,0.0,1R,1.639,1.639,1.0,direct_1r
300383,2021-12-23,S,14.5,0.73,-0.0082,0.0317,0.0,1R,1.394,1.394,1.0,direct_1r
300873,2021-12-23,S,21.76,0.89,-0.0215,0.0267,0.0,1R,-1.018,-1.018,1.0,direct_1r
300838,2021-12-27,S,16.92,0.77,0.1088,0.0119,0.0,1R,-1.016,-1.016,1.0,direct_1r
300873,2021-12-30,S,21.76,0.89,-0.0139,0.0267,0.0,1R,-1.018,-1.018,1.0,direct_1r
600271,2022-01-04,S,12.81,0.62,0.0194,-0.0015,0.0,1R,-1.015,-1.015,1.0,direct_1r
000623,2022-01-06,S,16.25,0.84,-0.0005,0.0232,0.0,1R,-1.014,-1.014,1.0,direct_1r
300383,2022-01-14,S,14.46,0.7,-0.0034,0.0712,0.0,1R,-1.015,-1.015,1.0,direct_1r
605177,2022-01-17,S,27.04,1.21,0.0518,-0.065,0.0,1R,-1.016,-1.016,1.0,direct_1r
002315,2022-01-19,S,11.3,0.57,0.0284,0.0313,0.0,1R,-0.292,-0.292,1.0,direct_1r
002315,2022-01-26,S,11.3,0.57,0.0506,0.0313,0.0,1R,-1.014,-1.014,1.0,direct_1r
601952,2022-01-28,S,11.06,0.56,0.0212,0.0529,0.0,1R,1.093,1.093,1.0,direct_1r
603955,2022-02-08,S,13.93,0.66,0.0146,0.0359,0.0,1R,2.449,2.449,1.0,direct_1r
002315,2022-02-09,S,11.3,0.57,0.0445,0.0313,0.0,1R,-1.014,-1.014,1.0,direct_1r
000028,2022-02-14,S,21.9,0.81,-0.0053,0.0175,0.0,1R,-1.02,-1.02,1.0,direct_1r
002315,2022-02-16,S,11.23,0.58,-0.0017,0.0313,0.0,1R,-1.014,-1.014,1.0,direct_1r
002373,2022-02-17,S,14.21,0.68,-0.0165,0.0529,0.0,1R,-1.015,-1.015,1.0,direct_1r
600621,2022-02-28,S,12.39,0.54,0.0041,0.1003,0.0,1R,-1.017,-1.017,1.0,direct_1r
605100,2022-02-28,S,11.56,0.61,0.018,0.0252,0.0,1R,-1.014,-1.014,1.0,direct_1r
002977,2022-03-01,S,41.69,1.8,0.0099,0.0048,0.0,1R,-1.017,-1.017,1.0,direct_1r
600776,2022-03-02,S,10.97,0.5,-0.0072,-0.016,0.0,1R,-1.016,-1.016,1.0,direct_1r
600729,2022-03-31,S,19.32,0.83,-0.0027,0.0172,0.0,1R,-1.017,-1.017,1.0,direct_1r
600419,2022-04-18,S,13.33,0.54,-0.0029,0.0202,0.0,1R,-1.018,-1.018,1.0,direct_1r
600848,2022-04-18,S,12.69,0.67,-0.0256,0.02,0.0,1R,-1.014,-1.014,1.0,direct_1r
000651,2022-05-30,S,24.96,1.0,0.0098,0.0224,0.0,1R,0.634,0.634,1.0,direct_1r
600674,2022-06-06,S,10.61,0.5,0.0043,0.0203,0.0,1R,0.593,0.593,1.0,direct_1r
600674,2022-06-13,S,10.65,0.54,-0.0199,0.0252,0.0,1R,2.223,2.223,1.0,direct_1r
002311,2022-07-08,S,57.76,2.54,-0.0044,0.0206,0.0,1R,-1.017,-1.017,1.0,direct_1r
603768,2022-07-27,S,16.15,0.85,-0.0057,0.0661,0.0,1R,10.65,10.65,1.0,direct_1r
600419,2022-08-05,S,12.41,0.5,0.0217,0.1004,0.0,1R,1.783,1.783,1.0,direct_1r
002916,2022-10-20,S,57.77,2.62,0.0131,0.0089,0.0,1R,-1.016,-1.016,1.0,direct_1r
600332,2022-10-27,S,24.99,1.15,0.0401,0.0175,0.0,1R,0.715,0.715,1.0,direct_1r
603043,2022-10-31,S,20.15,0.7,-0.0494,0.016,0.0,1R,-1.021,-1.021,1.0,direct_1r
000651,2022-11-02,S,25.26,1.14,0.0061,0.0329,0.0,1R,0.866,0.866,1.0,direct_1r
600977,2022-11-03,S,10.4,0.5,0.0037,0.0191,0.0,1R,5.802,5.802,1.0,direct_1r
600585,2022-11-04,S,24.29,1.2,0.0305,0.0547,0.0,1R,-1.015,-1.015,1.0,direct_1r
603369,2022-11-08,S,40.71,1.59,-0.0029,0.0276,0.0,1R,0.214,0.214,1.0,direct_1r
600332,2022-11-10,S,25.63,1.14,0.0243,-0.0117,0.0,1R,2.996,2.996,1.0,direct_1r
601601,2022-12-02,S,20.19,0.98,-0.0136,0.0625,0.0,1R,1.089,1.089,1.0,direct_1r
000028,2022-12-07,S,22.47,1.02,0.0431,0.0065,0.0,1R,-1.016,-1.016,1.0,direct_1r
688981,2022-12-09,S,42.4,1.69,0.0062,0.0184,0.0,1R,-1.018,-1.018,1.0,direct_1r
002365,2022-12-26,S,11.45,0.52,-0.0129,0.0419,0.0,1R,-0.449,-0.449,1.0,direct_1r
603213,2022-12-26,S,12.55,0.61,0.0109,0.0173,0.0,1R,-1.015,-1.015,1.0,direct_1r
000998,2022-12-27,S,16.38,0.69,0.1001,0.0304,0.0,1R,1.874,1.874,1.0,direct_1r
603213,2023-01-03,S,12.55,0.61,0.0212,0.1,0.0,1R,3.702,3.702,1.0,direct_1r
600406,2023-01-04,S,19.48,0.96,-0.0382,0.0517,0.0,1R,0.43,0.43,1.0,direct_1r
002230,2023-01-09,S,34.29,1.8,0.0029,0.0577,0.0,1R,7.65,7.65,1.0,direct_1r
300442,2023-01-10,S,22.75,1.05,0.0383,0.0181,0.0,1R,4.771,4.771,1.0,direct_1r
603213,2023-01-10,S,12.55,0.61,-0.0336,-0.0379,0.0,1R,3.437,3.437,1.0,direct_1r
600391,2023-01-13,S,17.96,0.89,-0.0136,0.0646,0.0,1R,2.927,2.927,1.0,direct_1r
603599,2023-01-13,S,19.21,0.74,0.013,0.0167,0.0,1R,0.602,0.602,1.0,direct_1r
600391,2023-01-20,S,17.96,0.89,0.0548,0.0165,0.0,1R,3.421,3.421,1.0,direct_1r
000501,2023-02-01,S,10.44,0.53,0.0037,0.0537,0.0,1R,0.925,0.925,1.0,direct_1r
600768,2023-02-02,S,9.31,0.5,-0.0168,0.0077,0.0,1R,3.59,3.59,1.0,direct_1r
300970,2023-02-03,S,13.07,0.57,0.0118,0.0339,0.0,1R,4.011,4.011,1.0,direct_1r
603599,2023-02-03,S,20.11,0.77,-0.0025,0.0261,0.0,1R,0.704,0.704,1.0,direct_1r
002258,2023-02-07,S,17.69,0.7,0.0135,0.0197,0.0,1R,-1.019,-1.019,1.0,direct_1r
600690,2023-02-17,S,24.26,0.98,-0.0137,0.0621,0.0,1R,-1.018,-1.018,1.0,direct_1r
000063,2023-02-20,S,25.72,1.02,0.0572,0.02,0.0,1R,5.613,5.613,1.0,direct_1r
002827,2023-02-20,S,10.62,0.51,-0.014,-0.0098,0.0,1R,-1.015,-1.015,1.0,direct_1r
600801,2023-02-20,S,14.19,0.54,0.071,0.0117,0.0,1R,0.007,0.007,1.0,direct_1r
002179,2023-02-23,S,41.34,2.17,0.0029,0.0292,0.0,1R,-1.014,-1.014,1.0,direct_1r
600993,2023-02-28,S,22.69,1.01,0.0224,-0.0338,0.0,1R,1.249,1.249,1.0,direct_1r
300244,2023-03-01,S,24.49,1.27,-0.0064,0.0852,0.0,1R,1.153,1.153,1.0,direct_1r
002179,2023-03-02,S,42.5,1.8,-0.0024,0.008,0.0,1R,-1.017,-1.017,1.0,direct_1r
300244,2023-03-08,S,23.84,1.16,0.007,0.0852,0.0,1R,0.972,0.972,1.0,direct_1r
600258,2023-03-13,S,23.46,1.05,0.0109,0.0167,0.0,1R,-0.289,-0.289,1.0,direct_1r
300244,2023-03-15,S,23.35,1.09,0.0091,0.0382,0.0,1R,2.226,2.226,1.0,direct_1r
300294,2023-03-17,S,34.55,1.69,0.0274,-0.0388,0.0,1R,-1.015,-1.015,1.0,direct_1r
300244,2023-03-22,S,23.11,0.92,0.0106,0.0852,0.0,1R,3.169,3.169,1.0,direct_1r
002007,2023-03-24,S,20.32,1.01,-0.0138,0.0497,0.0,1R,0.808,0.808,1.0,direct_1r
300294,2023-03-24,S,34.55,1.69,-0.0224,0.0483,0.0,1R,1.336,1.336,1.0,direct_1r
002007,2023-03-31,S,20.32,1.01,0.0336,0.0497,0.0,1R,0.48,0.48,1.0,direct_1r
002163,2023-03-31,S,12.12,0.52,0.0454,0.0049,0.0,1R,-1.017,-1.017,1.0,direct_1r
300294,2023-03-31,S,34.55,1.69,0.0359,0.0483,0.0,1R,1.714,1.714,1.0,direct_1r
300947,2023-04-06,S,13.71,0.66,-0.0178,0.0627,0.0,1R,-0.001,-0.001,1.0,direct_1r
601066,2023-04-19,S,26.24,1.16,-0.0191,0.0406,0.0,1R,-0.616,-0.616,1.0,direct_1r
601995,2023-05-08,S,40.98,1.84,-0.0087,0.1001,0.0,1R,-0.835,-0.835,1.0,direct_1r
301083,2023-05-22,S,11.99,0.55,0.0804,0.2,0.0,1R,18.735,18.735,1.0,direct_1r
000550,2023-05-24,S,12.04,0.55,-0.0106,0.0209,0.0,1R,0.128,0.128,1.0,direct_1r
688303,2023-05-24,S,40.28,1.96,0.0115,0.0638,0.0,1R,-0.327,-0.327,1.0,direct_1r
600699,2023-05-25,S,14.81,0.69,0.0091,0.0271,0.0,1R,2.615,2.615,1.0,direct_1r
600893,2023-06-05,S,42.47,1.96,-0.0225,0.0277,0.0,1R,-0.163,-0.163,1.0,direct_1r
603160,2023-06-05,S,51.06,2.36,-0.0156,0.0721,0.0,1R,-1.016,-1.016,1.0,direct_1r
688586,2023-06-05,S,13.34,0.61,-0.0061,0.0986,0.0,1R,-0.09,-0.09,1.0,direct_1r
600089,2023-06-08,S,15.9,0.76,0.0014,0.0445,0.0,1R,-1.015,-1.015,1.0,direct_1r
600699,2023-06-08,S,14.81,0.69,-0.0183,0.0424,0.0,1R,4.595,4.595,1.0,direct_1r
600893,2023-06-12,S,39.89,1.43,-0.0194,0.026,0.0,1R,0.861,0.861,1.0,direct_1r
301022,2023-06-15,S,23.72,1.19,-0.0423,-0.0146,0.0,1R,2.798,2.798,1.0,direct_1r
600089,2023-06-15,S,15.9,0.76,0.0085,0.026,0.0,1R,-0.161,-0.161,1.0,direct_1r
002465,2023-06-16,S,9.91,0.51,0.0235,0.016,0.0,1R,-0.029,-0.029,1.0,direct_1r
002831,2023-06-16,S,15.6,0.64,-0.0165,-0.0112,0.0,1R,1.253,1.253,1.0,direct_1r
300627,2023-06-19,S,19.96,0.94,0.0587,0.0095,0.0,1R,2.417,2.417,1.0,direct_1r
600893,2023-06-19,S,39.89,1.43,-0.0169,0.0269,0.0,1R,0.833,0.833,1.0,direct_1r
002053,2023-06-20,S,10.78,0.56,-0.0055,0.0196,0.0,1R,0.212,0.212,1.0,direct_1r
300627,2023-06-28,S,19.96,0.94,-0.0156,0.0287,0.0,1R,1.934,1.934,1.0,direct_1r
301160,2023-06-28,S,15.8,0.83,0.0177,0.0174,0.0,1R,0.239,0.239,1.0,direct_1r
600893,2023-06-28,S,41.43,1.91,0.0125,0.0277,0.0,1R,-0.717,-0.717,1.0,direct_1r
600585,2023-07-04,S,21.75,0.78,-0.0029,0.0343,0.0,1R,2.443,2.443,1.0,direct_1r
003037,2023-07-07,S,12.57,0.6,0.0056,0.0256,0.0,1R,0.124,0.124,1.0,direct_1r
301107,2023-07-07,S,14.69,0.55,0.0509,0.0546,0.0,1R,-0.319,-0.319,1.0,direct_1r
600827,2023-07-07,S,13.01,0.63,0.0254,0.0161,0.0,1R,0.661,0.661,1.0,direct_1r
000408,2023-07-11,S,21.05,0.95,-0.0026,0.018,0.0,1R,0.823,0.823,1.0,direct_1r
300629,2023-07-13,S,21.22,1.04,0.0025,0.0209,0.0,1R,-1.015,-1.015,1.0,direct_1r
600199,2023-07-19,S,25.89,1.13,-0.0036,0.0634,0.0,1R,0.018,0.018,1.0,direct_1r
601966,2023-07-24,S,21.66,1.09,0.0414,0.0207,0.0,1R,-1.014,-1.014,1.0,direct_1r
300384,2023-07-25,S,16.04,0.78,0.0321,0.0577,0.0,1R,-1.015,-1.015,1.0,direct_1r
301029,2023-07-31,S,37.81,1.82,0.0084,0.0095,0.0,1R,-1.015,-1.015,1.0,direct_1r
300384,2023-08-01,S,16.04,0.78,-0.0242,0.0041,0.0,1R,-1.015,-1.015,1.0,direct_1r
600862,2023-08-02,S,24.15,1.09,0.0108,0.0172,0.0,1R,-1.016,-1.016,1.0,direct_1r
300872,2023-08-03,S,15.15,0.8,0.0007,0.0481,0.0,1R,-1.014,-1.014,1.0,direct_1r
002465,2023-08-08,S,10.34,0.51,0.0019,0.0473,0.0,1R,0.756,0.756,1.0,direct_1r
300619,2023-08-10,S,29.96,1.45,0.0162,-0.0563,0.0,1R,-1.015,-1.015,1.0,direct_1r
300872,2023-08-17,S,15.15,0.8,-0.0067,0.0034,0.0,1R,-1.014,-1.014,1.0,direct_1r
600316,2023-08-17,S,22.45,1.02,0.0412,-0.0094,0.0,1R,-1.016,-1.016,1.0,direct_1r
000408,2023-08-22,S,21.67,1.02,0.0013,0.0698,0.0,1R,0.213,0.213,1.0,direct_1r
300012,2023-08-22,S,19.99,0.72,-0.0273,-0.0155,0.0,1R,-1.02,-1.02,1.0,direct_1r
600055,2023-08-22,S,18.76,0.87,-0.0034,0.0885,0.0,1R,-1.016,-1.016,1.0,direct_1r
603393,2023-08-22,S,26.96,1.34,-0.0134,0.0617,0.0,1R,1.627,1.627,1.0,direct_1r
300408,2023-08-24,S,31.69,1.57,-0.019,0.0161,0.0,1R,-1.015,-1.015,1.0,direct_1r
600031,2023-08-28,S,15.27,0.74,0.0264,0.0702,0.0,1R,-0.103,-0.103,1.0,direct_1r
000408,2023-08-29,S,21.3,0.99,0.0112,0.0698,0.0,1R,-0.392,-0.392,1.0,direct_1r
603393,2023-08-29,S,26.96,1.34,0.0271,0.0617,0.0,1R,0.92,0.92,1.0,direct_1r
600862,2023-08-30,S,23.91,1.2,-0.0089,0.0472,0.0,1R,-0.045,-0.045,1.0,direct_1r
603195,2023-08-30,S,46.03,2.01,0.0252,0.0065,0.0,1R,0.148,0.148,1.0,direct_1r
300809,2023-08-31,S,21.11,0.93,-0.0086,0.013,0.0,1R,-1.017,-1.017,1.0,direct_1r
002635,2023-09-01,S,12.25,0.52,0.0061,0.0418,0.0,1R,1.932,1.932,1.0,direct_1r
300997,2023-09-01,S,12.67,0.61,0.0329,-0.0194,0.0,1R,-0.61,-0.61,1.0,direct_1r
603080,2023-09-01,S,13.45,0.65,0.1002,0.0109,0.0,1R,2.374,2.374,1.0,direct_1r
300400,2023-09-04,S,14.27,0.73,0.0225,0.0952,0.0,1R,2.311,2.311,1.0,direct_1r
300531,2023-09-04,S,14.15,0.74,0.0021,0.0149,0.0,1R,-1.014,-1.014,1.0,direct_1r
300747,2023-09-04,S,26.68,1.39,0.0135,0.014,0.0,1R,-1.014,-1.014,1.0,direct_1r
002294,2023-09-05,S,26.72,1.08,-0.0077,0.0493,0.0,1R,1.567,1.567,1.0,direct_1r
600161,2023-09-05,S,20.58,0.68,-0.0056,0.027,0.0,1R,0.687,0.687,1.0,direct_1r
002032,2023-09-06,S,41.92,1.41,-0.0017,-0.008,0.0,1R,-1.022,-1.022,1.0,direct_1r
688166,2023-09-11,S,20.03,0.99,0.0383,0.0466,0.0,1R,23.05,23.05,1.0,direct_1r
002294,2023-09-12,S,26.72,1.08,0.0162,0.0493,0.0,1R,1.125,1.125,1.0,direct_1r
600161,2023-09-12,S,20.58,0.95,-0.0016,0.027,0.0,1R,1.692,1.692,1.0,direct_1r
600438,2023-09-12,S,31.04,1.46,0.0035,0.0403,0.0,1R,-1.016,-1.016,1.0,direct_1r
603393,2023-09-12,S,26.87,1.01,0.0021,0.011,0.0,1R,1.088,1.088,1.0,direct_1r
002028,2023-09-15,S,50.89,2.13,-0.0176,0.0135,0.0,1R,-1.018,-1.018,1.0,direct_1r
000400,2023-09-22,S,18.36,0.78,0.0206,0.0369,0.0,1R,-1.017,-1.017,1.0,direct_1r
002028,2023-09-22,S,49.57,1.76,0.0061,0.0453,0.0,1R,-1.021,-1.021,1.0,direct_1r
600161,2023-09-26,S,20.82,0.82,-0.0051,0.027,0.0,1R,3.158,3.158,1.0,direct_1r
600862,2023-09-27,S,24.41,1.26,0.0236,0.0411,0.0,1R,-0.778,-0.778,1.0,direct_1r
002635,2023-10-09,S,12.82,0.6,0.0176,0.0123,0.0,1R,2.333,2.333,1.0,direct_1r
002557,2023-10-10,S,30.14,1.31,-0.0184,0.1001,0.0,1R,1.494,1.494,1.0,direct_1r
600161,2023-10-11,S,21.38,0.76,0.0054,0.0536,0.0,1R,3.185,3.185,1.0,direct_1r
002635,2023-10-16,S,14.03,0.72,-0.0131,0.0348,0.0,1R,-0.002,-0.002,1.0,direct_1r
603353,2023-10-16,S,19.32,0.73,0.1002,0.1001,0.0,1R,11.324,11.324,1.0,direct_1r
605319,2023-10-16,S,11.31,0.57,0.0319,-0.0274,0.0,1R,6.347,6.347,1.0,direct_1r
301166,2023-10-17,S,39.44,1.48,-0.0485,-0.0495,0.0,1R,-1.02,-1.02,1.0,direct_1r
300529,2023-10-24,S,21.13,1.04,-0.0121,0.1273,0.0,1R,0.235,0.235,1.0,direct_1r
603668,2023-10-26,S,14.76,0.59,-0.0088,0.0985,0.0,1R,3.085,3.085,1.0,direct_1r
000887,2023-10-27,S,12.3,0.61,0.0164,0.032,0.0,1R,0.639,0.639,1.0,direct_1r
002142,2023-10-27,S,22.45,0.99,-0.0077,0.0318,0.0,1R,-0.155,-0.155,1.0,direct_1r
002847,2023-10-27,S,48.08,2.35,0.051,-0.0115,0.0,1R,2.243,2.243,1.0,direct_1r
002019,2023-10-30,S,13.57,0.7,0.0631,0.0,0.0,1R,2.112,2.112,1.0,direct_1r
300652,2023-10-30,S,17.44,0.8,-0.0004,0.0351,0.0,1R,2.841,2.841,1.0,direct_1r
603319,2023-10-30,S,12.11,0.51,-0.0088,0.0053,0.0,1R,2.727,2.727,1.0,direct_1r
002074,2023-10-31,S,23.45,1.22,-0.0168,0.0383,0.0,1R,-1.014,-1.014,1.0,direct_1r
603926,2023-10-31,S,10.43,0.52,-0.0092,0.042,0.0,1R,2.72,2.72,1.0,direct_1r
002847,2023-11-03,S,53.05,2.72,0.0024,0.0366,0.0,1R,-0.116,-0.116,1.0,direct_1r
603238,2023-11-03,S,12.14,0.63,-0.0021,0.0029,0.0,1R,1.497,1.497,1.0,direct_1r
002389,2023-11-06,S,20.02,0.66,0.0116,0.0269,0.0,1R,-1.022,-1.022,1.0,direct_1r
002046,2023-11-07,S,10.99,0.53,0.0019,0.0724,0.0,1R,1.623,1.623,1.0,direct_1r
603706,2023-11-07,S,13.98,0.61,0.003,0.0621,0.0,1R,1.432,1.432,1.0,direct_1r
600549,2023-11-10,S,16.77,0.6,-0.0114,0.0219,0.0,1R,-1.021,-1.021,1.0,direct_1r
600104,2023-11-13,S,14.4,0.67,-0.011,0.0624,0.0,1R,-1.016,-1.016,1.0,direct_1r
601233,2023-11-21,S,13.93,0.52,0.0051,0.0567,0.0,1R,0.304,0.304,1.0,direct_1r
601038,2023-11-23,S,11.3,0.53,0.0217,-0.0071,0.0,1R,3.83,3.83,1.0,direct_1r
603979,2023-11-23,S,35.39,1.6,0.0128,0.0305,0.0,1R,0.552,0.552,1.0,direct_1r
605179,2023-11-23,S,12.22,0.56,0.0094,0.0014,0.0,1R,2.129,2.129,1.0,direct_1r
600523,2023-11-27,S,13.93,0.63,0.02,0.1002,0.0,1R,-1.016,-1.016,1.0,direct_1r
002402,2023-11-28,S,13.91,0.64,0.0145,0.0283,0.0,1R,-1.016,-1.016,1.0,direct_1r
300699,2023-11-28,S,24.98,1.21,-0.0012,0.0536,0.0,1R,-0.382,-0.382,1.0,direct_1r
601038,2023-11-30,S,11.3,0.53,0.0312,-0.0079,0.0,1R,4.413,4.413,1.0,direct_1r
605179,2023-11-30,S,12.22,0.56,0.0276,-0.0409,0.0,1R,4.755,4.755,1.0,direct_1r
600380,2023-12-01,S,12.08,0.55,-0.0016,0.0167,0.0,1R,-1.016,-1.016,1.0,direct_1r
002635,2023-12-04,S,14.41,0.67,-0.0124,0.0745,0.0,1R,1.156,1.156,1.0,direct_1r
603690,2023-12-11,S,26.14,0.91,0.0088,0.0039,0.0,1R,-1.021,-1.021,1.0,direct_1r
002935,2023-12-12,S,15.83,0.82,0.014,0.0559,0.0,1R,0.163,0.163,1.0,direct_1r
300589,2023-12-12,S,14.05,0.59,0.0253,0.0428,0.0,1R,-1.017,-1.017,1.0,direct_1r
002805,2023-12-14,S,16.32,0.83,-0.0304,0.0552,0.0,1R,-1.014,-1.014,1.0,direct_1r
300073,2023-12-15,S,37.23,1.81,0.0014,0.0522,0.0,1R,-1.015,-1.015,1.0,direct_1r
601021,2023-12-19,S,50.03,2.39,-0.0099,0.0403,0.0,1R,0.442,0.442,1.0,direct_1r
688589,2023-12-19,S,27.28,1.27,0.0028,0.006,0.0,1R,-1.016,-1.016,1.0,direct_1r
000155,2023-12-21,S,12.51,0.62,0.0156,0.0253,0.0,1R,-1.015,-1.015,1.0,direct_1r
300393,2023-12-21,S,10.34,0.5,0.0383,0.0195,0.0,1R,-0.009,-0.009,1.0,direct_1r
300402,2023-12-21,S,17.4,0.8,-0.0135,0.0368,0.0,1R,-0.266,-0.266,1.0,direct_1r
002733,2023-12-25,S,14.33,0.72,0.0159,0.0389,0.0,1R,-1.014,-1.014,1.0,direct_1r
002780,2023-12-27,S,13.83,0.61,-0.0145,0.0998,0.0,1R,-1.017,-1.017,1.0,direct_1r
003042,2023-12-27,S,19.61,0.97,0.004,0.0223,0.0,1R,-1.015,-1.015,1.0,direct_1r
300433,2023-12-27,S,12.28,0.52,0.0328,0.0321,0.0,1R,-1.017,-1.017,1.0,direct_1r
601137,2023-12-27,S,13.88,0.74,0.009,0.0527,0.0,1R,-1.014,-1.014,1.0,direct_1r
000532,2023-12-28,S,11.47,0.57,0.0348,-0.0172,0.0,1R,5.931,5.931,1.0,direct_1r
002438,2023-12-28,S,10.27,0.53,-0.0009,0.0302,0.0,1R,-1.014,-1.014,1.0,direct_1r
300393,2023-12-28,S,10.34,0.5,0.0922,0.0195,0.0,1R,-1.015,-1.015,1.0,direct_1r
603529,2023-12-28,S,23.03,1.2,0.0242,0.004,0.0,1R,-0.028,-0.028,1.0,direct_1r
300073,2023-12-29,S,37.23,1.81,-0.008,0.0468,0.0,1R,-1.015,-1.015,1.0,direct_1r
300257,2023-12-29,S,15.61,0.75,0.0019,0.0374,0.0,1R,-1.015,-1.015,1.0,direct_1r
