code,date,grade,entry,risk,sig_day_pct,trig_pct,conf_ratio,variant,r_full,r_money,weight,kind
603035,2024-09-30,S,12.3,0.64,0.0906,0.0625,1.1356,V4,2.589,1.294,0.5,reject_half
600332,2024-10-08,S,23.7,0.99,0.0215,-0.0785,1.1593,V4,3.627,3.627,1.0,confirmed
600459,2024-10-08,S,12.04,0.62,0.0437,-0.07,1.1648,V4,4.08,4.08,1.0,confirmed
600598,2024-10-08,S,12.36,0.57,0.037,-0.0798,1.08,V4,3.719,3.719,1.0,confirmed
600685,2024-10-08,S,25.24,1.06,0.0355,-0.0832,1.0451,V4,-1.017,-1.017,1.0,confirmed
600699,2024-10-08,S,13.89,0.61,0.0707,-0.0769,1.2033,V4,4.321,4.321,1.0,confirmed
601021,2024-10-08,S,48.45,2.45,0.006,-0.0688,1.1543,V4,2.59,2.59,1.0,confirmed
601607,2024-10-08,S,18.65,0.8,0.0355,-0.0616,1.0645,V4,0.253,0.253,1.0,confirmed
601965,2024-10-08,S,16.23,0.71,0.0314,-0.0766,1.1176,V4,1.686,1.686,1.0,confirmed
000895,2024-10-18,S,23.37,0.93,0.0081,0.0395,0.9807,V4,-0.504,-0.252,0.5,reject_half
600803,2024-10-23,S,17.32,0.77,-0.0031,0.0151,1.0053,V4,-0.448,-0.448,1.0,confirmed
000895,2024-10-25,S,23.4,0.96,-0.0065,0.0395,0.9794,V4,-0.52,-0.26,0.5,reject_half
600803,2024-10-30,S,17.32,0.84,-0.0243,0.0151,1.0053,V4,-1.015,-1.015,1.0,confirmed
001219,2024-10-31,S,12.12,0.62,0.0563,0.0282,1.0516,V4,0.993,0.497,0.5,reject_half
001872,2024-10-31,S,20.13,0.99,-0.0187,0.0779,0.0,V4,-1.015,-0.507,0.5,stop_half
000719,2024-11-04,S,10.56,0.55,0.0305,0.0629,0.9654,V4,-0.679,-0.34,0.5,reject_half
600980,2024-11-05,S,14.97,0.76,0.0132,-0.0059,1.1056,V4,1.752,1.752,1.0,confirmed
000719,2024-11-11,S,10.56,0.55,0.0312,0.0629,0.9654,V4,-0.679,-0.34,0.5,reject_half
002034,2024-11-11,S,15.22,0.78,0.0092,0.0026,0.9857,V4,-0.293,-0.146,0.5,reject_half
002275,2024-12-27,S,14.51,0.76,0.0628,-0.017,0.979,V4,-0.415,-0.208,0.5,reject_half
600456,2025-01-13,S,29.34,1.34,0.0059,0.0071,0.9886,V4,-0.266,-0.133,0.5,reject_half
600456,2025-01-20,S,27.33,1.4,0.0269,0.0356,1.0692,V4,0.28,0.28,1.0,confirmed
601811,2025-02-05,S,13.83,0.63,-0.0404,0.0309,1.012,V4,-1.016,-1.016,1.0,confirmed
600741,2025-02-06,S,15.26,0.69,0.0256,0.0647,1.0711,V4,1.253,1.253,1.0,confirmed
601965,2025-02-06,S,16.75,0.89,0.0535,0.0316,1.0479,V4,0.887,0.444,0.5,reject_half
002705,2025-02-10,S,14.8,0.61,-0.0124,0.0259,1.0013,V4,1.652,1.652,1.0,confirmed
002020,2025-02-14,S,11.9,0.58,0.0083,0.0394,1.0045,V4,0.078,0.039,0.5,reject_half
600038,2025-02-14,S,36.99,1.76,0.004,0.0008,0.9894,V4,-0.238,-0.119,0.5,reject_half
002179,2025-02-19,S,37.42,1.84,0.0087,0.0441,1.0071,V4,1.697,1.697,1.0,confirmed
603355,2025-02-19,S,24.51,1.06,0.0253,0.0461,1.0432,V4,2.236,2.236,1.0,confirmed
601225,2025-04-29,S,18.75,0.73,-0.0096,0.0465,1.0029,V4,0.056,0.028,0.5,reject_half
000429,2025-05-07,S,13.12,0.6,0.0117,0.0242,0.9944,V4,-0.138,-0.069,0.5,reject_half
002831,2025-05-08,S,14.51,0.76,0.0293,0.0065,1.0124,V4,2.889,2.889,1.0,confirmed
000738,2025-05-19,S,19.55,0.93,0.0274,0.0052,0.9919,V4,-0.186,-0.093,0.5,reject_half
601033,2025-05-28,S,15.65,0.83,0.0068,0.0512,1.019,V4,0.345,0.172,0.5,reject_half
002603,2025-06-09,S,14.25,0.53,0.0194,0.0578,1.002,V4,-0.701,-0.701,1.0,confirmed
002020,2025-06-20,S,13.83,0.59,-0.0076,0.1002,1.0446,V4,1.028,0.514,0.5,reject_half
603288,2025-06-30,S,38.13,1.05,0.0039,-0.0018,1.0083,V4,-0.514,-0.514,1.0,confirmed
600111,2025-07-03,S,25.04,0.85,0.002,0.1002,1.1832,V4,14.506,14.506,1.0,confirmed
000831,2025-07-08,S,36.08,1.49,0.0165,0.0592,1.1283,V4,3.421,3.421,1.0,confirmed
000933,2025-07-08,S,17.1,0.72,0.0077,0.0623,1.1034,V4,0.248,0.248,1.0,confirmed
603392,2025-07-10,S,61.87,2.48,-0.0081,0.0138,0.9656,V4,-0.877,-0.439,0.5,reject_half
300628,2025-07-17,S,33.47,1.48,0.0053,0.0257,0.9806,V4,-0.457,-0.228,0.5,reject_half
002311,2025-07-28,S,55.64,2.27,-0.0083,0.0376,0.9846,V4,-0.396,-0.198,0.5,reject_half
000738,2025-07-29,S,21.27,0.95,0.0102,-0.0147,0.9873,V4,-0.301,-0.151,0.5,reject_half
000400,2025-07-30,S,23.34,1.11,-0.0142,0.0184,0.9939,V4,-0.145,-0.072,0.5,reject_half
600989,2025-08-01,S,15.99,0.66,0.0032,0.0018,1.0075,V4,1.265,1.265,1.0,confirmed
002812,2025-08-04,S,30.41,1.52,-0.0014,0.0457,1.0076,V4,0.136,0.068,0.5,reject_half
002180,2025-08-07,S,24.32,1.15,-0.0041,0.0317,1.0074,V4,-1.015,-1.015,1.0,confirmed
603733,2025-08-11,S,21.49,0.94,0.046,0.004,1.1501,V4,3.413,1.706,0.5,reject_half
301071,2025-08-12,S,30.99,1.22,-0.0155,0.0196,1.0218,V4,-1.019,-1.019,1.0,confirmed
601899,2025-08-18,S,20.28,0.98,-0.023,-0.0226,0.9913,V4,-0.196,-0.098,0.5,reject_half
002142,2025-08-19,S,27.56,1.05,-0.0086,0.0236,0.9892,V4,-0.303,-0.152,0.5,reject_half
603833,2025-08-19,S,51.36,1.92,-0.0107,0.033,1.023,V4,0.595,0.298,0.5,reject_half
300346,2025-08-21,S,32.81,1.6,-0.0186,0.0461,1.0883,V4,1.866,1.866,1.0,confirmed
601628,2025-08-26,S,42.29,2.0,-0.0035,0.0147,0.0,V4,-1.015,-0.508,0.5,stop_half
601001,2025-08-29,S,14.15,0.52,-0.0075,0.0397,1.0053,V4,0.125,0.062,0.5,reject_half
688596,2025-08-29,S,35.66,1.82,0.0069,-0.0912,0.9848,V4,-0.312,-0.156,0.5,reject_half
000685,2025-09-08,S,10.09,0.5,0.0122,0.0818,1.0383,V4,5.582,5.582,1.0,confirmed
603505,2025-09-11,S,17.16,0.81,0.0075,0.028,1.0219,V4,0.447,0.223,0.5,reject_half
601567,2025-09-12,S,22.91,1.22,-0.0061,0.0721,1.0325,V4,0.264,0.264,1.0,confirmed
603391,2025-09-15,S,42.87,2.2,0.0641,0.0169,1.1364,V4,2.54,2.54,1.0,confirmed
002895,2025-09-17,S,26.47,1.36,-0.0097,0.0388,1.057,V4,0.835,0.835,1.0,confirmed
601567,2025-09-19,S,22.64,1.01,0.0124,0.0721,1.0448,V4,0.293,0.293,1.0,confirmed
000885,2025-09-22,S,14.83,0.71,-0.0198,0.1001,0.9904,V4,-0.216,-0.108,0.5,reject_half
688575,2025-09-22,S,15.07,0.67,-0.0062,0.0274,0.0,V4,-0.141,-0.071,0.5,no_confirm_space
000400,2025-09-24,S,23.8,1.19,0.0037,0.0168,1.0332,V4,1.771,1.771,1.0,confirmed
002001,2025-09-24,S,23.71,1.0,0.0098,0.0516,1.01,V4,0.218,0.109,0.5,reject_half
000885,2025-09-29,S,14.24,0.6,0.1001,-0.0496,1.0253,V4,0.583,0.291,0.5,reject_half
000902,2025-10-10,S,14.81,0.75,0.021,0.0609,1.0736,V4,1.436,1.436,1.0,confirmed
300770,2025-10-10,S,45.01,2.23,0.0085,0.0252,0.9999,V4,-0.018,-0.009,0.5,reject_half
688334,2025-10-13,S,19.73,1.04,0.0397,-0.0156,1.0915,V4,1.444,1.444,1.0,confirmed
002690,2025-10-14,S,20.23,0.92,-0.025,0.0398,0.9624,V4,-0.843,-0.422,0.5,reject_half
000821,2025-10-15,S,12.9,0.57,0.025,0.0576,1.0152,V4,0.326,0.163,0.5,reject_half
603100,2025-10-20,S,23.96,0.95,0.0098,0.0818,1.0815,V4,2.035,2.035,1.0,confirmed
603260,2025-10-20,S,50.18,2.38,-0.0012,0.0094,0.9884,V4,-0.26,-0.13,0.5,reject_half
603279,2025-10-21,S,15.31,0.62,0.0039,0.0243,1.0246,V4,1.662,1.662,1.0,confirmed
600763,2025-10-22,S,45.3,2.23,-0.0017,-0.0016,0.974,V4,-0.544,-0.272,0.5,reject_half
002791,2025-10-23,S,22.71,1.12,-0.009,0.0553,0.9974,V4,-0.069,-0.034,0.5,reject_half
603320,2025-10-23,S,19.26,0.91,-0.014,0.0005,1.0874,V4,1.834,0.917,0.5,reject_half
603439,2025-10-23,S,12.76,0.58,-0.0166,0.0238,0.9883,V4,-0.274,-0.137,0.5,reject_half
688139,2025-10-24,S,34.39,1.47,-0.0038,0.019,1.0082,V4,-1.017,-1.017,1.0,confirmed
601900,2025-10-27,S,12.75,0.56,0.045,-0.0021,1.0591,V4,1.156,1.156,1.0,confirmed
603100,2025-10-27,S,23.96,0.95,-0.0116,0.0818,1.0815,V4,2.344,2.344,1.0,confirmed
605507,2025-10-27,S,15.99,0.68,0.017,0.0228,1.0317,V4,-0.059,-0.059,1.0,confirmed
000951,2025-10-29,S,17.11,0.83,-0.0041,0.0378,1.022,V4,-1.015,-1.015,1.0,confirmed
002572,2025-11-10,S,12.51,0.65,0.019,0.0201,1.0145,V4,0.265,0.132,0.5,reject_half
003031,2025-11-10,S,56.1,2.7,-0.0039,0.1001,0.0,V4,1.127,0.564,0.5,no_confirm_space
600426,2025-11-11,S,19.02,0.96,-0.0077,0.0095,1.1648,V4,2.162,2.162,1.0,confirmed
603379,2025-11-12,S,56.96,2.52,0.0438,0.0222,0.9816,V4,-0.432,-0.216,0.5,reject_half
000739,2025-11-17,S,15.7,0.61,-0.0165,0.0141,0.9955,V4,-0.135,-0.067,0.5,reject_half
002078,2025-11-25,S,14.72,0.65,-0.0021,0.0387,0.9934,V4,-0.167,-0.084,0.5,reject_half
601688,2025-11-25,S,22.88,1.09,0.0029,0.0394,0.9719,V4,-0.605,-0.303,0.5,reject_half
603085,2025-11-26,S,10.99,0.51,0.0068,0.0262,1.0045,V4,-1.016,-1.016,1.0,confirmed
003005,2025-11-27,S,21.94,1.13,-0.0088,0.0291,0.9952,V4,-0.108,-0.054,0.5,reject_half
600877,2025-11-27,S,13.78,0.59,0.1001,-0.0183,1.1212,V4,2.811,1.405,0.5,reject_half
001368,2025-11-28,S,26.38,1.2,-0.0023,0.0309,1.0168,V4,-1.016,-1.016,1.0,confirmed
688153,2025-12-02,S,34.93,1.72,0.0113,0.0106,1.0958,V4,1.929,0.964,0.5,reject_half
001368,2025-12-05,S,26.38,1.2,0.0192,0.0112,1.0629,V4,-1.016,-1.016,1.0,confirmed
002151,2025-12-05,S,31.55,1.29,0.0113,0.0054,1.0063,V4,18.125,18.125,1.0,confirmed
300525,2025-12-05,S,13.58,0.55,0.0596,0.0211,1.0516,V4,1.253,0.627,0.5,reject_half
301522,2025-12-05,S,31.89,1.4,0.0457,0.0015,1.0005,V4,-0.007,-0.003,0.5,reject_half
603383,2025-12-05,S,38.3,1.83,0.0686,0.0121,0.9849,V4,-0.333,-0.166,0.5,reject_half
300597,2025-12-08,S,9.85,0.51,0.0221,0.0426,0.0,V4,-1.014,-0.507,0.5,stop_half
300244,2025-12-10,S,15.34,0.8,0.0145,0.0865,1.0393,V4,0.739,0.369,0.5,reject_half
600955,2025-12-10,S,15.48,0.79,-0.004,0.0311,1.0831,V4,2.204,2.204,1.0,confirmed
002972,2025-12-12,S,12.28,0.63,-0.0245,0.014,1.0073,V4,-1.014,-1.014,1.0,confirmed
301522,2025-12-12,S,31.89,1.4,0.0538,0.0123,1.0727,V4,1.638,0.819,0.5,reject_half
603004,2025-12-12,S,24.37,1.2,-0.0057,-0.0094,0.0,V4,-0.312,-0.156,0.5,no_confirm_space
603383,2025-12-12,S,38.3,1.83,0.0046,0.0682,1.0297,V4,0.606,0.303,0.5,reject_half
300161,2025-12-15,S,29.0,1.38,-0.0067,0.0097,1.0007,V4,-0.002,-0.001,0.5,reject_half
300597,2025-12-15,S,9.85,0.51,0.0123,0.0426,0.0,V4,-1.014,-0.507,0.5,stop_half
603112,2025-12-15,S,18.48,0.87,-0.0071,0.0685,1.0142,V4,0.831,0.831,1.0,confirmed
300183,2025-12-17,S,15.9,0.73,0.0007,0.034,0.9896,V4,-0.244,-0.122,0.5,reject_half
300244,2025-12-17,S,15.34,0.74,0.0413,0.0865,1.0393,V4,0.799,0.399,0.5,reject_half
600955,2025-12-17,S,15.48,0.79,0.0075,0.0311,1.0831,V4,2.154,2.154,1.0,confirmed
600372,2025-12-18,S,12.95,0.59,0.0157,0.0171,0.9965,V4,-0.093,-0.047,0.5,reject_half
603777,2025-12-18,S,13.9,0.7,0.1001,0.0034,1.0496,V4,0.97,0.485,0.5,reject_half
603886,2025-12-18,S,12.29,0.51,0.0097,0.057,1.0856,V4,2.044,1.022,0.5,reject_half
300320,2025-12-19,S,9.89,0.51,0.0164,0.0144,1.0118,V4,0.194,0.194,1.0,confirmed
301278,2025-12-19,S,35.39,1.7,0.0754,-0.0682,0.958,V4,-0.889,-0.445,0.5,reject_half
301335,2025-12-19,S,29.07,1.28,0.0475,-0.0158,1.0258,V4,0.569,0.284,0.5,reject_half
603383,2025-12-19,S,36.69,1.77,0.0064,0.0454,1.0056,V4,0.1,0.05,0.5,reject_half
603867,2025-12-19,S,27.98,1.38,0.0073,0.0528,1.0176,V4,0.341,0.171,0.5,reject_half
000682,2025-12-22,S,12.01,0.51,-0.0026,0.0228,1.0091,V4,3.825,3.825,1.0,confirmed
000786,2025-12-22,S,24.7,1.04,-0.0127,0.0186,0.9933,V4,-0.177,-0.088,0.5,reject_half
300597,2025-12-22,S,9.85,0.51,-0.0011,0.0426,0.0,V4,-1.014,-0.507,0.5,stop_half
000997,2025-12-24,S,26.17,0.93,0.0105,0.0307,0.9989,V4,-0.051,-0.026,0.5,reject_half
001373,2025-12-25,S,33.28,1.62,0.0291,0.005,1.0159,V4,5.925,5.925,1.0,confirmed
002601,2025-12-25,S,18.19,0.82,0.009,0.0089,1.0682,V4,4.614,4.614,1.0,confirmed
002635,2025-12-25,S,14.2,0.68,-0.0036,0.0197,0.9868,V4,-0.292,-0.146,0.5,reject_half
002995,2025-12-25,S,16.83,0.79,0.0031,0.0521,1.0463,V4,10.446,10.446,1.0,confirmed
300479,2025-12-25,S,19.21,1.03,-0.0094,0.0111,1.0026,V4,1.441,1.441,1.0,confirmed
301587,2025-12-25,S,23.77,1.11,0.0068,0.0114,1.0034,V4,0.056,0.028,0.5,reject_half
603777,2025-12-25,S,13.9,0.7,-0.0091,0.0127,1.0151,V4,0.285,0.142,0.5,reject_half
300817,2025-12-26,S,19.49,0.89,-0.017,0.0252,1.1045,V4,1.734,1.734,1.0,confirmed
001319,2025-12-29,S,26.01,1.17,0.039,0.0234,1.0401,V4,0.873,0.437,0.5,reject_half
002698,2025-12-29,S,16.68,0.6,-0.0049,0.0525,0.988,V4,-0.354,-0.177,0.5,reject_half
003039,2025-12-29,S,14.49,0.6,-0.024,0.1001,1.1862,V4,2.449,2.449,1.0,confirmed
300161,2025-12-29,S,28.98,1.11,0.0109,0.0097,1.0014,V4,0.016,0.008,0.5,reject_half
300174,2025-12-29,S,15.93,0.76,0.0038,0.0206,1.0193,V4,0.881,0.881,1.0,confirmed
300075,2025-12-30,S,15.27,0.81,0.0153,0.0039,1.0144,V4,0.084,0.084,1.0,confirmed
000997,2025-12-31,S,26.17,0.93,0.0172,-0.0212,1.0539,V4,0.807,0.807,1.0,confirmed
300244,2025-12-31,S,15.78,0.74,0.0279,0.0808,1.0931,V4,10.347,10.347,1.0,confirmed
603897,2026-01-05,S,26.88,1.03,-0.0151,0.007,0.9709,V4,-0.78,-0.39,0.5,reject_half
300341,2026-01-06,S,17.19,0.84,0.0191,0.0483,1.0534,V4,-0.142,-0.142,1.0,confirmed
001319,2026-01-07,S,27.32,1.21,-0.0121,0.0428,1.0302,V4,2.055,2.055,1.0,confirmed
003039,2026-01-07,S,14.49,0.6,-0.0188,-0.0216,1.109,V4,2.727,2.727,1.0,confirmed
300161,2026-01-07,S,29.4,1.28,0.0286,0.0421,1.0561,V4,1.269,0.635,0.5,reject_half
603939,2026-01-07,S,21.95,0.99,0.0027,0.0191,1.0171,V4,2.3,2.3,1.0,confirmed
300075,2026-01-08,S,15.66,0.59,0.0151,0.029,1.083,V4,-1.02,-1.02,1.0,confirmed
002322,2026-01-09,S,12.04,0.54,0.008,0.0238,1.0382,V4,0.833,0.417,0.5,reject_half
301376,2026-01-09,S,18.52,0.85,0.0109,0.0263,1.0169,V4,0.351,0.176,0.5,reject_half
600060,2026-01-09,S,24.15,1.23,0.018,0.0432,0.956,V4,-0.878,-0.439,0.5,reject_half
688777,2026-01-09,S,50.49,2.43,0.0167,0.0733,1.2496,V4,15.104,15.104,1.0,confirmed
600071,2026-01-12,S,21.85,1.0,0.0503,-0.0404,0.9977,V4,-0.067,-0.033,0.5,reject_half
002223,2026-01-14,S,38.62,1.55,0.0784,-0.0599,1.026,V4,0.628,0.314,0.5,reject_half
601900,2026-01-14,S,13.26,0.68,0.0797,-0.0617,1.0586,V4,1.127,0.564,0.5,reject_half
300075,2026-01-15,S,15.66,0.59,-0.0126,-0.0326,1.0421,V4,1.098,0.549,0.5,reject_half
600060,2026-01-16,S,24.15,1.23,-0.0034,0.0192,0.9692,V4,-0.62,-0.31,0.5,reject_half
603826,2026-01-16,S,13.86,0.59,-0.018,0.1001,1.0747,V4,1.735,0.868,0.5,reject_half
300479,2026-01-19,S,19.57,0.71,0.024,0.0075,1.071,V4,1.936,0.968,0.5,reject_half
002831,2026-01-21,S,19.76,0.94,-0.0138,0.0579,0.998,V4,-0.057,-0.029,0.5,reject_half
605296,2026-01-21,S,29.1,1.07,-0.0108,0.0203,0.0,V4,-1.02,-0.51,0.5,stop_half
603826,2026-01-23,S,13.86,0.59,0.0281,0.1001,1.0747,V4,1.735,0.868,0.5,reject_half
600071,2026-01-26,S,22.48,1.09,-0.0264,0.0362,0.9813,V4,-0.401,-0.2,0.5,reject_half
600129,2026-01-27,S,18.88,0.96,-0.0384,0.0072,0.9592,V4,-0.817,-0.408,0.5,reject_half
605296,2026-01-28,S,28.8,1.36,-0.0076,0.0203,0.9778,V4,-0.486,-0.243,0.5,reject_half
605555,2026-01-29,S,19.06,0.98,-0.0226,0.0602,0.9595,V4,-0.803,-0.401,0.5,reject_half
000099,2026-01-30,S,21.52,0.84,-0.008,0.0341,0.9947,V4,-0.156,-0.078,0.5,reject_half
300251,2026-01-30,S,17.4,0.78,0.0712,0.0041,1.144,V4,-1.016,-1.016,1.0,confirmed
300417,2026-01-30,S,13.99,0.73,0.0256,0.0212,0.9777,V4,-0.442,-0.221,0.5,reject_half
600060,2026-01-30,S,24.32,1.27,0.0093,0.0398,0.9628,V4,-0.727,-0.363,0.5,reject_half
688050,2026-02-03,S,61.11,2.26,0.0059,0.0236,1.0118,V4,0.298,0.149,0.5,reject_half
002416,2026-02-04,S,12.57,0.57,0.0078,0.0586,1.0486,V4,-1.016,-1.016,1.0,confirmed
002299,2026-02-05,S,16.98,0.85,-0.0006,0.0482,1.0713,V4,1.536,1.536,1.0,confirmed
603042,2026-02-05,S,14.17,0.73,-0.0235,0.0112,1.0584,V4,1.96,1.96,1.0,confirmed
603317,2026-02-05,S,12.62,0.57,0.0732,-0.0131,1.0949,V4,2.082,1.041,0.5,reject_half
603985,2026-02-05,S,17.11,0.85,-0.0288,0.0119,0.9772,V4,-0.475,-0.237,0.5,reject_half
300251,2026-02-06,S,17.4,0.78,-0.0182,0.0411,1.4518,V4,-1.016,-1.016,1.0,confirmed
603082,2026-02-06,S,37.94,1.53,-0.0053,0.0329,1.0111,V4,0.256,0.128,0.5,reject_half
603826,2026-02-06,S,13.86,0.59,0.0021,0.0144,1.0565,V4,1.308,0.654,0.5,reject_half
002933,2026-02-09,S,36.5,1.68,0.015,0.0415,1.0165,V4,0.343,0.171,0.5,reject_half
603125,2026-02-09,S,19.1,1.0,0.0034,0.0998,1.059,V4,-1.014,-1.014,1.0,confirmed
300691,2026-02-10,S,17.76,0.81,0.0017,0.0148,1.0107,V4,0.218,0.109,0.5,reject_half
300100,2026-02-11,S,35.99,1.65,-0.017,0.0765,1.0207,V4,0.435,0.218,0.5,reject_half
601088,2026-02-12,S,42.09,2.13,-0.007,0.0584,1.0617,V4,2.916,2.916,1.0,confirmed
002791,2026-02-24,S,22.29,0.85,0.0067,0.0569,1.1166,V4,3.037,1.518,0.5,reject_half
603777,2026-02-24,S,13.57,0.67,-0.0077,0.0246,0.0,V4,-1.015,-0.507,0.5,stop_half
002085,2026-02-25,S,15.89,0.58,0.0006,0.0301,1.0244,V4,0.647,0.323,0.5,reject_half
000096,2026-02-26,S,11.17,0.53,-0.0244,0.1004,1.1767,V4,-1.015,-1.015,1.0,confirmed
600066,2026-02-26,S,30.87,1.48,-0.0466,0.0226,0.9871,V4,-0.284,-0.142,0.5,reject_half
601088,2026-02-27,S,41.83,1.81,0.0103,0.0584,1.0683,V4,2.47,2.47,1.0,confirmed
601225,2026-02-27,S,22.85,1.14,0.0207,0.0468,1.0602,V4,1.888,1.888,1.0,confirmed
301559,2026-03-04,S,18.32,0.86,-0.0345,0.0154,1.0103,V4,-1.016,-1.016,1.0,confirmed
002588,2026-03-05,S,10.75,0.54,-0.0131,0.0595,1.0064,V4,0.112,0.056,0.5,reject_half
600066,2026-03-05,S,30.87,1.48,0.0575,0.0226,0.9871,V4,-0.284,-0.142,0.5,reject_half
601088,2026-03-06,S,41.83,1.81,-0.0011,0.0463,1.0769,V4,1.76,0.88,0.5,reject_half
601225,2026-03-06,S,22.85,1.14,-0.0095,0.0188,1.0514,V4,1.015,0.507,0.5,reject_half
603527,2026-03-10,S,10.97,0.53,0.0101,0.0283,1.1218,V4,-1.015,-1.015,1.0,confirmed
603777,2026-03-10,S,13.33,0.64,0.0446,0.0246,0.9677,V4,-0.687,-0.344,0.5,reject_half
300498,2026-03-11,S,16.13,0.79,0.0124,0.0227,1.0631,V4,1.272,0.636,0.5,reject_half
601882,2026-03-11,S,21.35,1.04,0.0164,-0.018,1.0081,V4,-1.015,-1.015,1.0,confirmed
600449,2026-03-16,S,13.72,0.53,-0.0257,0.0181,0.9848,V4,-0.414,-0.207,0.5,reject_half
002559,2026-03-24,S,10.73,0.52,0.0314,0.0478,0.9979,V4,-0.06,-0.03,0.5,reject_half
002635,2026-03-24,S,15.09,0.77,0.0406,0.0999,1.0159,V4,0.297,0.148,0.5,reject_half
300998,2026-03-24,S,24.71,1.28,0.0288,0.0609,1.0141,V4,0.978,0.978,1.0,confirmed
603777,2026-03-24,S,13.33,0.64,0.0423,0.0628,1.0218,V4,0.437,0.219,0.5,reject_half
000957,2026-03-27,S,11.6,0.56,0.0045,0.0397,0.9672,V4,-0.695,-0.347,0.5,reject_half
000963,2026-03-27,S,35.74,1.75,0.0591,0.0289,1.0104,V4,-1.015,-1.015,1.0,confirmed
002705,2026-03-27,S,13.61,0.65,0.0074,0.0181,1.0637,V4,1.317,0.658,0.5,reject_half
002840,2026-03-27,S,10.4,0.52,0.0346,0.0044,1.0365,V4,0.715,0.358,0.5,reject_half
002962,2026-03-27,S,15.89,0.75,-0.0051,0.1002,1.0383,V4,0.796,0.398,0.5,reject_half
603787,2026-03-27,S,13.92,0.62,0.0047,0.044,1.1785,V4,-1.016,-1.016,1.0,confirmed
603995,2026-03-27,S,18.99,0.93,0.0216,0.054,0.0,V4,-0.001,-0.0,0.5,no_confirm_space
002352,2026-03-30,S,36.75,1.9,-0.0084,0.0348,1.024,V4,-0.107,-0.107,1.0,confirmed
300741,2026-03-30,S,17.86,0.77,0.0101,0.087,0.0,V4,-1.017,-0.508,0.5,stop_half
603819,2026-03-30,S,13.03,0.55,-0.019,0.0101,1.0692,V4,1.874,1.874,1.0,confirmed
300628,2026-04-01,S,33.9,1.75,0.0049,0.041,1.0252,V4,0.473,0.236,0.5,reject_half
301297,2026-04-01,S,35.94,1.46,0.0322,0.0761,1.0802,V4,4.885,4.885,1.0,confirmed
600449,2026-04-07,S,12.99,0.53,0.0082,0.0232,1.0059,V4,0.442,0.442,1.0,confirmed
603819,2026-04-07,S,13.03,0.55,-0.0008,0.0144,1.0279,V4,4.01,4.01,1.0,confirmed
002635,2026-04-08,S,15.16,0.75,0.0422,0.0999,1.0112,V4,0.211,0.106,0.5,reject_half
002833,2026-04-08,S,17.65,0.92,0.029,0.044,0.9917,V4,-0.173,-0.086,0.5,reject_half
600071,2026-04-08,S,19.11,0.99,0.0196,0.0345,1.0837,V4,1.6,0.8,0.5,reject_half
002832,2026-04-10,S,17.1,0.85,0.0029,0.0404,0.9977,V4,-0.062,-0.031,0.5,reject_half
300052,2026-04-10,S,13.34,0.58,0.0032,0.0551,1.0495,V4,-1.017,-1.017,1.0,confirmed
300898,2026-04-10,S,23.05,1.15,0.0161,0.019,1.0142,V4,0.395,0.395,1.0,confirmed
600323,2026-04-10,S,29.63,1.46,-0.0054,0.0272,1.0126,V4,-0.001,-0.001,1.0,confirmed
603209,2026-04-10,S,14.98,0.77,-0.0106,-0.0067,0.0,V4,-1.014,-0.507,0.5,stop_half
000957,2026-04-13,S,11.6,0.56,0.0421,0.0076,1.0204,V4,0.406,0.203,0.5,reject_half
001201,2026-04-13,S,13.71,0.61,0.0173,0.0045,0.9847,V4,-0.361,-0.181,0.5,reject_half
002962,2026-04-13,S,13.88,0.65,-0.0195,-0.0127,1.2045,V4,8.126,8.126,1.0,confirmed
603995,2026-04-13,S,17.41,0.79,0.0539,-0.0022,1.0138,V4,0.287,0.144,0.5,reject_half
605005,2026-04-13,S,20.58,0.84,-0.022,0.0177,0.9995,V4,-0.03,-0.015,0.5,reject_half
002884,2026-04-14,S,17.68,0.95,0.0234,0.0223,1.0081,V4,-0.161,-0.161,1.0,confirmed
300741,2026-04-14,S,17.86,0.77,0.0037,0.087,0.0,V4,-1.017,-0.508,0.5,stop_half
000550,2026-04-15,S,18.43,0.92,-0.0175,0.0335,0.994,V4,-0.135,-0.068,0.5,reject_half
002236,2026-04-15,S,16.85,0.68,0.034,0.0164,1.1139,V4,2.801,1.4,0.5,reject_half
300439,2026-04-15,S,10.55,0.52,-0.0196,0.0261,0.9716,V4,-0.59,-0.295,0.5,reject_half
600992,2026-04-15,S,12.34,0.51,-0.0237,0.0008,0.9716,V4,-0.704,-0.352,0.5,reject_half
301552,2026-04-16,S,28.65,1.5,0.0067,0.0523,1.1579,V4,3.0,1.5,0.5,reject_half
600031,2026-04-16,S,20.98,1.0,-0.0131,0.0638,1.0084,V4,0.161,0.081,0.5,reject_half
600764,2026-04-16,S,24.6,0.85,0.0033,0.0185,1.0037,V4,0.084,0.042,0.5,reject_half
000829,2026-04-17,S,10.94,0.57,0.0157,0.0036,1.0046,V4,0.073,0.037,0.5,reject_half
300181,2026-04-17,S,15.73,0.78,-0.0214,0.0402,1.0287,V4,-1.015,-1.015,1.0,confirmed
603519,2026-04-17,S,13.53,0.71,-0.0126,0.0366,1.009,V4,-1.014,-1.014,1.0,confirmed
002823,2026-04-20,S,16.04,0.69,0.0019,0.0247,0.9977,V4,-0.072,-0.036,0.5,reject_half
