code,date,grade,r,entry,cause
002074,2017-04-05,A,-1.01,29.21,slow_draw
002138,2017-04-05,A,-1.01,17.4,slow_draw
002190,2017-04-05,A,-1.02,32.22,slow_draw
002200,2017-04-05,B,-1.01,26.03,slow_draw
002236,2017-04-05,A,-1.01,13.81,slow_draw
002242,2017-04-05,A,-1.01,14.02,slow_draw
002252,2017-04-05,A,0.75,19.35,slow_draw
002311,2017-04-05,B,-1.02,14.75,slow_draw
002544,2017-04-05,A,-1.02,26.34,slow_draw
002573,2017-04-05,S,3.78,17.33,slow_draw
002700,2017-04-05,S,-1.01,12.75,slow_draw
300008,2017-04-05,A,-1.01,10.28,slow_draw
300011,2017-04-05,A,-1.02,19.72,fade_high
300053,2017-04-05,A,-1.02,13.11,slow_draw
300055,2017-04-05,A,2.39,16.7,fade_high
300294,2017-04-05,B,-1.01,41.27,slow_draw
300296,2017-04-05,B,2.09,11.4,slow_draw
300342,2017-04-05,A,-1.02,16.95,slow_draw
600060,2017-04-05,A,-1.02,14.43,limit_down
600085,2017-04-05,A,-1.02,28.15,slow_draw
600118,2017-04-05,A,-1.02,31.72,slow_draw
600201,2017-04-05,A,-1.01,17.49,slow_draw
600332,2017-04-05,B,-1.01,23.96,slow_draw
600435,2017-04-05,B,-1.02,15.48,slow_draw
600563,2017-04-05,A,1.56,34.13,fade_high
600699,2017-04-05,A,-1.02,22.3,slow_draw
600703,2017-04-05,B,-1.02,15.35,slow_draw
600885,2017-04-05,A,1.15,11.93,slow_draw
600897,2017-04-05,A,-1.02,13.59,slow_draw
601318,2017-04-05,A,0.4,25.79,slow_draw
601689,2017-04-05,B,-1.02,14.57,slow_draw
603000,2017-04-05,A,-1.02,15.67,slow_draw
603818,2017-04-05,A,-0.08,17.39,slow_draw
603898,2017-04-05,A,-1.01,30.53,slow_draw
603979,2017-04-05,A,-1.02,14.41,slow_draw
000333,2017-04-06,B,1.38,23.99,slow_draw
000869,2017-04-06,A,-1.02,32.25,slow_draw
000988,2017-04-06,A,-1.02,15.02,slow_draw
000997,2017-04-06,A,0.45,16.9,slow_draw
000998,2017-04-06,A,-0.27,20.59,slow_draw
000999,2017-04-06,A,-1.02,13.33,slow_draw
002023,2017-04-06,A,-1.02,13.94,slow_draw
002103,2017-04-06,A,-1.02,14.56,slow_draw
002140,2017-04-06,A,-1.01,11.17,slow_draw
002174,2017-04-06,A,-1.02,29.08,limit_down
002296,2017-04-06,A,-1.02,15.15,slow_draw
002405,2017-04-06,B,-1.01,13.55,slow_draw
002518,2017-04-06,A,-1.01,14.29,limit_down
002583,2017-04-06,B,0.79,14.11,slow_draw
002672,2017-04-06,A,-0.55,17.09,slow_draw
300003,2017-04-06,A,1.09,15.67,slow_draw
300118,2017-04-06,A,-1.01,15.09,jump_gap
300196,2017-04-06,A,-1.01,16.66,slow_draw
300408,2017-04-06,B,-1.02,18.7,slow_draw
600312,2017-04-06,A,-1.02,15.05,slow_draw
600316,2017-04-06,A,-1.01,21.49,slow_draw
600482,2017-04-06,A,-1.02,30.94,slow_draw
600526,2017-04-06,A,-1.02,11.77,slow_draw
600562,2017-04-06,A,-1.02,24.13,slow_draw
600579,2017-04-06,A,-1.01,15.33,slow_draw
600967,2017-04-06,S,-1.02,13.06,limit_down
601311,2017-04-06,A,-1.01,10.17,slow_draw
601628,2017-04-06,A,0.42,21.67,slow_draw
601633,2017-04-06,B,-1.02,10.59,slow_draw
603011,2017-04-06,S,-1.01,10.97,slow_draw
000028,2017-04-07,S,-1.02,45.56,slow_draw
000538,2017-04-07,A,1.1,43.15,slow_draw
000544,2017-04-07,A,-1.01,10.3,limit_down
000619,2017-04-07,A,-1.02,12.96,jump_gap
000762,2017-04-07,S,-1.01,17.33,slow_draw
000888,2017-04-07,A,-1.01,11.4,slow_draw
002066,2017-04-07,A,-1.02,17.14,slow_draw
002229,2017-04-07,B,-1.02,14.99,limit_down
002254,2017-04-07,A,0.13,11.11,slow_draw
002366,2017-04-07,A,-1.02,25.07,slow_draw
002368,2017-04-07,A,-1.02,21.23,slow_draw
002376,2017-04-07,A,-1.01,11.46,slow_draw
002413,2017-04-07,A,-1.01,12.28,slow_draw
002501,2017-04-07,A,-1.01,13.32,slow_draw
002589,2017-04-07,A,1.21,15.4,slow_draw
002594,2017-04-07,A,-0.52,15.96,slow_draw
002595,2017-04-07,A,-1.02,14.82,slow_draw
002624,2017-04-07,B,-1.02,16.87,slow_draw
300070,2017-04-07,A,3.71,16.09,fade_high
300373,2017-04-07,B,-1.01,19.64,slow_draw
600037,2017-04-07,A,-1.02,13.9,slow_draw
600104,2017-04-07,A,2.09,17.74,slow_draw
600109,2017-04-07,A,-1.02,12.89,slow_draw
600150,2017-04-07,S,-1.01,27.59,slow_draw
600276,2017-04-07,A,-0.19,19.84,slow_draw
600309,2017-04-07,A,-0.48,17.82,slow_draw
600315,2017-04-07,A,-1.02,28.36,slow_draw
600557,2017-04-07,A,-1.02,16.84,slow_draw
600560,2017-04-07,B,-1.02,16.28,slow_draw
600850,2017-04-07,A,-1.01,13.28,slow_draw
601336,2017-04-07,A,-1.03,32.07,slow_draw
603989,2017-04-07,S,-0.12,25.45,slow_draw
000014,2017-04-11,A,-1.01,15.04,fade_high
000403,2017-04-11,A,-1.01,12.99,slow_draw
000793,2017-04-11,A,-1.01,11.29,slow_draw
000800,2017-04-11,A,-1.01,10.15,slow_draw
000801,2017-04-11,A,-1.02,11.46,slow_draw
000990,2017-04-11,A,-1.02,11.16,slow_draw
002032,2017-04-11,B,3.88,21.09,slow_draw
002041,2017-04-11,A,-1.02,15.0,slow_draw
002111,2017-04-11,A,-1.01,12.91,slow_draw
002213,2017-04-11,A,-1.02,25.67,slow_draw
002223,2017-04-11,A,-0.47,18.49,slow_draw
002232,2017-04-11,A,-1.02,12.98,slow_draw
002294,2017-04-11,A,0.09,24.82,slow_draw
002298,2017-04-11,A,-1.01,12.79,slow_draw
002362,2017-04-11,B,-1.01,23.89,slow_draw
002373,2017-04-11,A,-1.02,13.87,slow_draw
002572,2017-04-11,B,0.81,24.48,slow_draw
002581,2017-04-11,S,-1.01,25.52,slow_draw
002658,2017-04-11,A,-0.56,12.27,slow_draw
300054,2017-04-11,A,-1.01,11.71,slow_draw
300122,2017-04-11,B,2.42,11.41,slow_draw
300285,2017-04-11,S,-1.02,12.93,slow_draw
600038,2017-04-11,S,-1.01,47.92,slow_draw
600062,2017-04-11,A,-0.36,13.7,slow_draw
600184,2017-04-11,A,-1.02,23.64,slow_draw
600343,2017-04-11,A,-1.02,21.92,slow_draw
600372,2017-04-11,A,-1.02,18.75,slow_draw
600436,2017-04-11,A,0.94,47.87,slow_draw
600585,2017-04-11,B,-1.01,14.41,slow_draw
600783,2017-04-11,A,-1.02,21.22,slow_draw
600835,2017-04-11,A,-1.02,17.17,slow_draw
600867,2017-04-11,A,-0.46,11.51,slow_draw
600893,2017-04-11,A,-1.02,33.19,limit_down
601238,2017-04-11,B,-0.61,16.26,slow_draw
601601,2017-04-11,A,0.16,19.67,slow_draw
601877,2017-04-11,A,-1.02,16.77,slow_draw
603686,2017-04-11,A,-0.26,19.82,slow_draw
000333,2017-04-13,A,1.75,24.02,slow_draw
000738,2017-04-13,A,-1.02,24.24,slow_draw
000869,2017-04-13,A,-1.02,31.85,slow_draw
000997,2017-04-13,A,0.95,16.9,slow_draw
000999,2017-04-13,A,0.78,13.33,slow_draw
002023,2017-04-13,A,-1.02,13.56,slow_draw
002038,2017-04-13,A,-1.02,15.8,slow_draw
002103,2017-04-13,B,-1.02,14.56,slow_draw
002174,2017-04-13,A,-1.01,28.93,limit_down
002296,2017-04-13,S,-1.02,15.15,slow_draw
002583,2017-04-13,B,-0.15,14.74,slow_draw
002672,2017-04-13,A,-1.02,17.09,slow_draw
300003,2017-04-13,A,1.19,15.67,slow_draw
300045,2017-04-13,A,-1.02,13.9,slow_draw
600060,2017-04-13,A,-1.02,14.34,limit_down
600316,2017-04-13,A,-1.01,21.49,slow_draw
600482,2017-04-13,A,-1.02,30.94,slow_draw
600562,2017-04-13,A,-1.02,24.13,slow_draw
600594,2017-04-13,A,-1.01,15.46,slow_draw
600600,2017-04-13,S,-1.02,27.53,slow_draw
600967,2017-04-13,A,-1.02,13.06,limit_down
601628,2017-04-13,A,2.27,21.65,slow_draw
601633,2017-04-13,B,-1.02,10.59,slow_draw
603019,2017-04-13,B,-1.02,13.79,slow_draw
603369,2017-04-13,B,-1.01,11.15,slow_draw
000860,2017-04-19,A,-1.02,16.12,slow_draw
000963,2017-04-19,B,0.81,21.86,slow_draw
002008,2017-04-19,B,4.43,25.22,fade_high
002138,2017-04-19,B,-1.01,17.58,slow_draw
002242,2017-04-19,A,-1.01,13.6,slow_draw
002252,2017-04-19,A,-0.4,19.97,slow_draw
002311,2017-04-19,B,0.92,14.92,slow_draw
002456,2017-04-19,A,2.09,14.48,slow_draw
002690,2017-04-19,A,0.49,11.7,slow_draw
002705,2017-04-19,S,-1.02,11.52,slow_draw
300136,2017-04-19,B,0.98,33.61,fade_high
300199,2017-04-19,A,-1.01,16.55,slow_draw
300278,2017-04-19,A,-0.32,21.19,slow_draw
600085,2017-04-19,A,-1.02,28.19,slow_draw
600201,2017-04-19,A,-1.01,17.24,slow_draw
600292,2017-04-19,A,-1.01,11.86,limit_down
600332,2017-04-19,A,-1.02,23.69,slow_draw
600535,2017-04-19,A,-1.02,23.41,fade_high
600563,2017-04-19,A,2.76,34.13,slow_draw
600703,2017-04-19,B,-1.02,15.35,slow_draw
601318,2017-04-19,A,5.88,24.95,slow_draw
603898,2017-04-19,B,-1.01,30.86,slow_draw
603968,2017-04-19,S,-1.02,19.19,slow_draw
000501,2017-04-20,A,-1.02,14.4,slow_draw
000869,2017-04-20,A,-1.02,31.77,limit_down
000895,2017-04-20,A,-1.01,14.02,slow_draw
000997,2017-04-20,B,1.16,17.64,slow_draw
000998,2017-04-20,A,-1.02,21.15,slow_draw
000999,2017-04-20,A,1.83,13.28,slow_draw
002103,2017-04-20,B,-1.02,14.86,slow_draw
002275,2017-04-20,S,-1.02,13.7,slow_draw
002296,2017-04-20,A,-1.02,15.15,limit_down
002427,2017-04-20,A,-1.01,24.72,jump_gap
002672,2017-04-20,A,-1.02,17.09,slow_draw
300003,2017-04-20,A,2.14,16.26,slow_draw
300203,2017-04-20,A,-1.02,29.02,slow_draw
300408,2017-04-20,B,0.49,18.7,slow_draw
600060,2017-04-20,A,-1.02,14.11,limit_down
600196,2017-04-20,A,1.27,25.79,slow_draw
600482,2017-04-20,A,-1.02,30.94,slow_draw
600594,2017-04-20,A,-1.02,15.48,slow_draw
600967,2017-04-20,A,-1.02,13.06,limit_down
601633,2017-04-20,B,-1.02,10.59,slow_draw
603019,2017-04-20,B,-1.02,13.79,fade_high
000028,2017-04-21,A,-1.02,45.56,slow_draw
000661,2017-04-21,A,1.74,50.32,slow_draw
002366,2017-04-21,A,-1.01,24.35,slow_draw
002382,2017-04-21,S,-1.01,11.58,slow_draw
002589,2017-04-21,B,-1.02,16.63,slow_draw
002594,2017-04-21,A,-1.02,16.84,slow_draw
002595,2017-04-21,A,-1.01,15.08,slow_draw
600104,2017-04-21,A,2.21,18.31,slow_draw
600241,2017-04-21,A,-1.02,16.08,limit_down
600276,2017-04-21,B,-1.01,20.28,slow_draw
600315,2017-04-21,B,-1.01,28.09,slow_draw
600633,2017-04-21,A,-1.02,16.99,slow_draw
600706,2017-04-21,A,-1.01,16.21,slow_draw
601336,2017-04-21,A,3.9,31.8,slow_draw
000063,2017-04-25,A,2.42,15.77,slow_draw
000566,2017-04-25,A,-0.1,13.14,slow_draw
002048,2017-04-25,S,-1.02,16.83,slow_draw
002188,2017-04-25,A,-1.01,27.2,slow_draw
002223,2017-04-25,A,-1.01,19.47,slow_draw
002232,2017-04-25,A,0.6,13.22,slow_draw
002294,2017-04-25,A,0.87,25.3,slow_draw
002373,2017-04-25,A,-1.02,13.87,fade_high
002424,2017-04-25,S,0.01,16.56,fade_high
002572,2017-04-25,B,1.09,24.48,slow_draw
002658,2017-04-25,A,4.29,12.27,slow_draw
002768,2017-04-25,B,-1.02,14.8,slow_draw
300457,2017-04-25,A,-1.01,16.4,jump_gap
600009,2017-04-25,A,5.07,28.91,slow_draw
600056,2017-04-25,A,-1.02,14.65,slow_draw
600062,2017-04-25,A,1.78,13.7,slow_draw
600329,2017-04-25,A,-1.02,14.12,slow_draw
600373,2017-04-25,A,-1.01,14.6,slow_draw
600420,2017-04-25,B,-0.1,14.79,slow_draw
600685,2017-04-25,B,-1.01,32.65,slow_draw
600867,2017-04-25,A,-1.02,11.9,slow_draw
601238,2017-04-25,A,-0.3,15.55,slow_draw
601601,2017-04-25,A,1.57,18.99,slow_draw
603589,2017-04-25,A,-1.02,27.18,slow_draw
603686,2017-04-25,B,-1.02,21.37,slow_draw
000525,2017-04-26,A,-1.02,12.86,limit_down
000963,2017-04-26,B,0.26,21.86,limit_down
002008,2017-04-26,B,4.61,24.35,slow_draw
002138,2017-04-26,A,-1.01,17.58,slow_draw
002241,2017-04-26,B,1.27,15.42,slow_draw
002242,2017-04-26,A,-1.01,13.6,slow_draw
002311,2017-04-26,B,0.22,14.92,slow_draw
002384,2017-04-26,B,2.09,14.31,slow_draw
002456,2017-04-26,B,1.64,14.48,slow_draw
002573,2017-04-26,A,-1.02,17.33,slow_draw
002705,2017-04-26,A,-1.02,11.52,slow_draw
300289,2017-04-26,A,4.04,12.65,slow_draw
300347,2017-04-26,B,-1.02,16.28,slow_draw
600036,2017-04-26,A,4.22,12.92,slow_draw
600085,2017-04-26,A,-0.09,28.19,slow_draw
600132,2017-04-26,A,-1.02,16.83,slow_draw
600197,2017-04-26,A,-1.01,16.02,slow_draw
600292,2017-04-26,A,-1.01,11.86,limit_down
600535,2017-04-26,A,-1.02,23.41,slow_draw
600563,2017-04-26,A,1.6,34.13,slow_draw
600703,2017-04-26,B,3.68,15.35,slow_draw
600993,2017-04-26,A,-1.01,19.11,slow_draw
601318,2017-04-26,A,7.16,25.28,slow_draw
601808,2017-04-26,A,-1.02,11.69,limit_down
601888,2017-04-26,B,-1.02,24.49,slow_draw
603288,2017-04-26,A,2.0,15.01,slow_draw
603818,2017-04-26,A,-1.01,16.56,slow_draw
603868,2017-04-26,A,2.92,38.4,slow_draw
603968,2017-04-26,S,-1.02,19.19,slow_draw
000988,2017-04-27,S,-1.01,14.48,slow_draw
000997,2017-04-27,A,-1.02,17.64,slow_draw
000998,2017-04-27,A,-1.02,21.15,slow_draw
000999,2017-04-27,A,1.48,13.28,slow_draw
002427,2017-04-27,A,-1.01,24.81,jump_gap
002444,2017-04-27,B,-1.02,14.85,slow_draw
002672,2017-04-27,A,-1.02,17.09,slow_draw
300003,2017-04-27,A,1.1,16.61,slow_draw
300196,2017-04-27,A,-1.01,16.01,slow_draw
300408,2017-04-27,B,-0.15,18.7,slow_draw
600196,2017-04-27,A,1.54,25.79,slow_draw
600600,2017-04-27,S,-0.08,28.11,fade_high
600756,2017-04-27,S,0.85,20.14,jump_gap
600763,2017-04-27,A,-1.01,17.83,slow_draw
600967,2017-04-27,A,-1.02,13.45,limit_down
601633,2017-04-27,B,-1.02,10.59,slow_draw
603019,2017-04-27,A,-1.02,13.79,fade_high
000028,2017-04-28,A,-1.02,45.56,slow_draw
000661,2017-04-28,A,-0.3,53.47,slow_draw
002028,2017-04-28,B,-1.01,15.59,slow_draw
002254,2017-04-28,A,0.13,11.2,slow_draw
002382,2017-04-28,S,-1.01,11.58,slow_draw
002589,2017-04-28,B,-1.02,17.28,slow_draw
002739,2017-04-28,A,0.81,35.31,slow_draw
600104,2017-04-28,A,3.37,18.31,slow_draw
600201,2017-04-28,A,-1.02,17.12,slow_draw
600276,2017-04-28,A,0.95,20.55,slow_draw
600633,2017-04-28,A,-1.02,16.99,slow_draw
600706,2017-04-28,S,-1.01,16.21,slow_draw
601336,2017-04-28,A,5.49,31.8,slow_draw
603989,2017-04-28,A,1.05,23.83,slow_draw
000423,2017-05-02,A,1.41,49.71,slow_draw
000852,2017-05-02,B,-1.01,9.85,limit_down
000858,2017-05-02,A,-1.02,33.98,slow_draw
002054,2017-05-02,B,5.78,11.46,slow_draw
002268,2017-05-02,S,-1.02,19.55,jump_gap
002570,2017-05-02,A,-1.02,13.73,slow_draw
002643,2017-05-02,S,0.11,11.97,slow_draw
300001,2017-05-02,S,-1.02,16.52,limit_down
300124,2017-05-02,B,-1.01,14.81,slow_draw
300159,2017-05-02,A,-1.01,15.14,slow_draw
600111,2017-05-02,A,-1.01,11.05,slow_draw
600298,2017-05-02,B,1.38,19.14,slow_draw
600612,2017-05-02,S,1.64,30.37,slow_draw
600637,2017-05-02,A,-0.53,12.57,slow_draw
600660,2017-05-02,B,2.88,16.34,slow_draw
600686,2017-05-02,B,-1.02,12.98,slow_draw
600729,2017-05-02,A,0.1,14.8,slow_draw
600741,2017-05-02,A,1.7,11.96,slow_draw
600765,2017-05-02,S,-1.01,10.73,slow_draw
601198,2017-05-02,A,-1.02,14.92,slow_draw
601607,2017-05-02,A,1.59,19.45,slow_draw
603678,2017-05-02,A,-1.02,27.34,slow_draw
000063,2017-05-03,A,1.94,16.58,fade_high
000566,2017-05-03,A,-1.02,13.14,slow_draw
000938,2017-05-03,A,-1.02,18.71,slow_draw
002044,2017-05-03,B,-1.01,10.33,slow_draw
002223,2017-05-03,S,-1.01,19.47,slow_draw
002294,2017-05-03,A,1.39,25.18,slow_draw
002410,2017-05-03,A,2.21,10.61,fade_high
002661,2017-05-03,A,0.69,13.05,slow_draw
300285,2017-05-03,A,-1.02,12.47,slow_draw
600056,2017-05-03,B,-1.02,14.65,slow_draw
600420,2017-05-03,B,-1.02,15.53,limit_down
600887,2017-05-03,A,0.75,13.82,slow_draw
601238,2017-05-03,A,0.56,15.55,slow_draw
601601,2017-05-03,A,1.6,20.03,slow_draw
603589,2017-05-03,A,0.51,27.18,slow_draw
603686,2017-05-03,A,-1.01,21.43,slow_draw
000963,2017-05-04,B,-0.8,22.39,slow_draw
002142,2017-05-04,A,0.05,10.41,slow_draw
002241,2017-05-04,B,1.88,15.42,slow_draw
002311,2017-05-04,B,-1.02,15.69,slow_draw
002384,2017-05-04,B,2.01,14.31,slow_draw
002456,2017-05-04,A,1.47,15.58,slow_draw
002707,2017-05-04,A,-1.02,14.03,slow_draw
300142,2017-05-04,B,-1.02,11.97,slow_draw
300271,2017-05-04,A,-1.02,16.44,slow_draw
300288,2017-05-04,B,2.01,24.11,limit_down
300289,2017-05-04,A,3.6,12.65,slow_draw
300347,2017-05-04,A,-1.02,16.28,slow_draw
300418,2017-05-04,B,0.8,20.96,slow_draw
600085,2017-05-04,A,0.2,27.54,slow_draw
600292,2017-05-04,S,-1.01,11.86,limit_down
600699,2017-05-04,A,-1.01,20.96,fade_high
600703,2017-05-04,B,2.36,16.41,slow_draw
600885,2017-05-04,B,-1.02,12.62,slow_draw
600897,2017-05-04,S,0.29,13.48,slow_draw
600993,2017-05-04,A,-1.01,19.11,slow_draw
601318,2017-05-04,A,5.77,26.53,slow_draw
601888,2017-05-04,A,1.07,24.49,slow_draw
603288,2017-05-04,A,2.53,15.01,slow_draw
603818,2017-05-04,A,-1.01,16.56,slow_draw
603868,2017-05-04,B,3.48,38.4,slow_draw
603979,2017-05-04,B,-1.01,13.08,slow_draw
000423,2017-05-09,B,1.41,50.39,slow_draw
000669,2017-05-09,S,-1.01,11.93,slow_draw
000858,2017-05-09,A,3.7,35.23,slow_draw
002007,2017-05-09,A,-0.08,15.96,limit_down
002310,2017-05-09,B,-1.01,17.75,slow_draw
002570,2017-05-09,A,-1.02,13.91,slow_draw
002643,2017-05-09,S,-1.02,12.88,slow_draw
002671,2017-05-09,A,4.42,10.6,jump_gap
300159,2017-05-09,A,-1.01,15.14,slow_draw
300170,2017-05-09,A,-1.02,10.96,slow_draw
300244,2017-05-09,S,-1.01,25.88,slow_draw
600298,2017-05-09,B,-1.02,21.2,slow_draw
600566,2017-05-09,A,1.74,23.9,slow_draw
600660,2017-05-09,B,4.09,16.71,slow_draw
601211,2017-05-09,A,1.93,13.94,slow_draw
601607,2017-05-09,A,1.54,19.49,slow_draw
000733,2017-05-11,S,-1.02,15.06,slow_draw
000963,2017-05-11,B,2.31,21.98,slow_draw
002138,2017-05-11,A,-1.02,16.81,slow_draw
002142,2017-05-11,S,0.53,10.41,slow_draw
002241,2017-05-11,B,3.63,15.42,slow_draw
002242,2017-05-11,A,-0.05,13.6,fade_high
002311,2017-05-11,A,-1.02,15.67,slow_draw
002365,2017-05-11,A,6.61,13.63,slow_draw
002384,2017-05-11,B,1.81,14.31,slow_draw
002456,2017-05-11,A,1.54,15.58,slow_draw
002690,2017-05-11,S,-1.01,11.97,slow_draw
300136,2017-05-11,A,-1.02,35.37,slow_draw
300271,2017-05-11,B,-1.02,16.32,slow_draw
300288,2017-05-11,B,2.2,24.11,limit_down
600036,2017-05-11,A,3.38,13.1,fade_high
600085,2017-05-11,A,2.15,27.29,slow_draw
600292,2017-05-11,S,-1.01,11.86,limit_down
600332,2017-05-11,B,0.42,23.44,slow_draw
600699,2017-05-11,A,-1.02,20.96,fade_high
600885,2017-05-11,B,-1.02,12.62,slow_draw
601155,2017-05-11,B,3.53,13.22,slow_draw
601318,2017-05-11,A,8.55,26.47,slow_draw
603288,2017-05-11,A,3.9,15.01,slow_draw
000501,2017-05-12,A,1.03,14.92,slow_draw
000701,2017-05-12,A,-1.02,12.54,slow_draw
000895,2017-05-12,A,2.96,13.04,slow_draw
000997,2017-05-12,B,-1.01,18.06,slow_draw
000999,2017-05-12,A,1.57,13.94,slow_draw
002736,2017-05-12,A,-1.01,10.25,slow_draw
300003,2017-05-12,A,2.1,16.91,slow_draw
300183,2017-05-12,B,-1.01,19.94,slow_draw
600004,2017-05-12,S,-1.01,10.41,slow_draw
600196,2017-05-12,B,2.35,27.0,slow_draw
600756,2017-05-12,A,1.59,19.72,jump_gap
601628,2017-05-12,A,1.29,22.81,slow_draw
000028,2017-05-15,A,0.28,45.59,slow_draw
000661,2017-05-15,A,2.03,51.87,slow_draw
002019,2017-05-15,S,-1.01,14.22,slow_draw
002024,2017-05-15,A,1.27,10.18,slow_draw
002589,2017-05-15,B,-1.01,16.75,fade_high
600201,2017-05-15,A,-0.2,17.54,slow_draw
600276,2017-05-15,A,3.17,19.77,slow_draw
600315,2017-05-15,A,-1.02,27.03,slow_draw
600518,2017-05-15,A,1.91,12.38,slow_draw
600706,2017-05-15,A,-1.01,16.21,slow_draw
603788,2017-05-15,A,1.93,17.98,slow_draw
603989,2017-05-15,A,2.24,23.83,slow_draw
000423,2017-05-16,A,1.51,50.32,slow_draw
000581,2017-05-16,S,-1.02,13.7,slow_draw
000669,2017-05-16,S,-1.01,11.93,slow_draw
000799,2017-05-16,A,-1.02,18.38,slow_draw
000858,2017-05-16,A,4.14,35.23,slow_draw
002007,2017-05-16,A,0.45,15.31,slow_draw
002268,2017-05-16,A,-1.01,19.06,slow_draw
002310,2017-05-16,A,-1.01,17.75,slow_draw
002570,2017-05-16,A,-1.02,13.91,slow_draw
002643,2017-05-16,S,-1.02,12.88,slow_draw
002671,2017-05-16,A,2.88,10.6,limit_down
300124,2017-05-16,S,0.03,15.0,slow_draw
300244,2017-05-16,S,-1.01,25.88,slow_draw
300471,2017-05-16,A,-1.01,15.47,slow_draw
600066,2017-05-16,A,2.29,11.52,slow_draw
600298,2017-05-16,B,-1.02,21.2,slow_draw
600566,2017-05-16,S,2.11,22.73,slow_draw
600637,2017-05-16,A,0.13,12.86,slow_draw
600660,2017-05-16,A,3.48,16.71,slow_draw
600741,2017-05-16,A,3.88,12.11,slow_draw
601211,2017-05-16,A,1.69,14.03,slow_draw
601607,2017-05-16,A,1.45,19.49,slow_draw
000014,2017-05-17,B,1.07,13.64,slow_draw
000063,2017-05-17,B,4.58,16.51,slow_draw
000538,2017-05-17,A,1.41,46.25,slow_draw
000566,2017-05-17,A,-1.01,13.33,slow_draw
000938,2017-05-17,B,0.12,19.07,slow_draw
002044,2017-05-17,B,1.74,10.26,slow_draw
002223,2017-05-17,S,-0.0,19.85,fade_high
002230,2017-05-17,B,-0.28,20.97,slow_draw
002232,2017-05-17,S,0.12,12.1,slow_draw
002294,2017-05-17,A,2.06,25.47,slow_draw
002298,2017-05-17,B,-1.02,10.98,slow_draw
002449,2017-05-17,A,-1.01,10.6,slow_draw
002727,2017-05-17,S,0.06,15.55,slow_draw
300463,2017-05-17,S,0.41,21.64,slow_draw
600030,2017-05-17,A,0.28,12.28,slow_draw
600056,2017-05-17,B,-1.02,15.06,slow_draw
600062,2017-05-17,A,2.46,13.69,slow_draw
600329,2017-05-17,A,-0.02,12.84,slow_draw
600345,2017-05-17,B,-1.02,18.68,slow_draw
600373,2017-05-17,A,0.09,14.74,slow_draw
600420,2017-05-17,A,-1.02,15.07,limit_down
600436,2017-05-17,A,0.33,50.74,slow_draw
600487,2017-05-17,B,0.61,16.27,slow_draw
600585,2017-05-17,A,0.78,13.26,slow_draw
600597,2017-05-17,A,0.54,10.57,slow_draw
600835,2017-05-17,A,0.77,15.82,slow_draw
600867,2017-05-17,A,-1.01,11.71,slow_draw
600887,2017-05-17,A,1.8,13.62,slow_draw
600990,2017-05-17,B,-0.11,36.63,slow_draw
601238,2017-05-17,A,-1.01,16.29,slow_draw
601601,2017-05-17,A,3.13,19.82,slow_draw
601877,2017-05-17,A,-1.02,15.07,slow_draw
603589,2017-05-17,A,0.53,26.61,slow_draw
000501,2017-05-19,A,0.68,14.92,slow_draw
000831,2017-05-19,B,-1.01,11.64,slow_draw
000895,2017-05-19,A,2.25,12.91,slow_draw
000997,2017-05-19,B,-1.01,18.13,slow_draw
000998,2017-05-19,A,-0.59,20.95,slow_draw
000999,2017-05-19,A,0.88,13.94,slow_draw
300003,2017-05-19,A,1.58,16.91,slow_draw
600196,2017-05-19,B,1.2,27.0,slow_draw
600482,2017-05-19,A,-1.01,26.88,limit_down
600522,2017-05-19,A,0.37,10.1,slow_draw
600562,2017-05-19,A,0.83,19.75,limit_down
600594,2017-05-19,A,0.07,13.53,slow_draw
600690,2017-05-19,B,0.97,10.73,slow_draw
600756,2017-05-19,B,2.24,19.72,jump_gap
601633,2017-05-19,B,1.61,10.27,slow_draw
603369,2017-05-19,S,-0.02,10.89,slow_draw
000596,2017-05-24,A,-0.09,42.11,fade_high
000938,2017-05-24,A,0.87,19.07,slow_draw
002044,2017-05-24,B,2.07,10.26,slow_draw
002223,2017-05-24,A,-1.02,19.47,slow_draw
002230,2017-05-24,B,0.95,20.97,slow_draw
002232,2017-05-24,S,-0.75,12.1,slow_draw
002294,2017-05-24,A,2.18,27.03,slow_draw
002343,2017-05-24,A,-1.01,26.88,slow_draw
002449,2017-05-24,S,-1.01,10.6,slow_draw
002572,2017-05-24,B,1.85,26.37,slow_draw
300266,2017-05-24,B,0.75,18.15,fade_high
600056,2017-05-24,B,-0.48,15.62,slow_draw
600323,2017-05-24,S,-0.18,12.06,slow_draw
600373,2017-05-24,A,0.68,14.74,slow_draw
600420,2017-05-24,A,-1.02,15.07,limit_down
600436,2017-05-24,A,1.33,52.89,slow_draw
600487,2017-05-24,B,1.11,16.27,slow_draw
600585,2017-05-24,A,0.91,13.75,slow_draw
600887,2017-05-24,A,3.09,13.62,slow_draw
600990,2017-05-24,B,-0.3,36.63,slow_draw
601238,2017-05-24,A,0.62,16.45,slow_draw
601601,2017-05-24,A,2.77,20.63,slow_draw
603020,2017-05-24,A,-1.02,13.66,slow_draw
603589,2017-05-24,A,0.56,27.4,slow_draw
603686,2017-05-24,A,-1.01,21.43,fade_high
000733,2017-05-25,A,-0.26,15.06,slow_draw
000963,2017-05-25,A,2.7,21.98,slow_draw
