mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,600887,2022-01-26,S,S,A,C,S,S,A,31.9514,33.2,31.6,1.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,601952,2022-01-28,S,S,A,C,S,S,A,9.3393,11.06,10.5,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.06,11.6807,2022-03-04,0,1.0927
prebreak,000581,2022-02-08,S,S,A,C,S,S,A,16.7532,18.43,17.5,0.93,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002262,2022-02-08,S,S,A,C,S,S,A,13.3379,15.24,14.51,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600271,2022-02-08,S,S,A,C,S,S,A,13.0906,13.89,13.16,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,600977,2022-02-08,S,S,A,C,S,S,A,11.6096,12.76,12.14,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603095,2022-02-08,S,S,A,C,S,S,A,11.8589,11.27,10.72,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,603955,2022-02-08,S,S,A,C,S,S,A,13.9101,13.93,13.27,0.66,,1,13.93,15.8473,2022-02-15,0,2.8872,1,13.93,15.5178,2022-02-22,0,2.3882,1,13.93,15.5577,2022-03-08,0,2.4487
prebreak,688588,2022-02-08,S,S,A,C,S,S,A,13.3996,14.02,13.38,0.64,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0
prebreak,002315,2022-02-09,S,S,A,C,S,S,A,10.9007,11.3,10.73,0.57,,0,0.0,0.0,,0,0.0,1,11.3,11.1423,2022-02-23,0,-0.2916,1,11.3,11.1423,2022-02-23,0,-0.2916
