code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,kind,chase_pct
000682,2025-11-03,A,12.47,0.6,-0.0257,C1,-1.0,-1.0,1.0,direct_1r,
000739,2025-11-03,A,15.63,0.59,0.0096,C1,-0.754,-0.377,0.5,reject_half,
000786,2025-11-03,A,23.41,1.0,0.0245,C1,1.076,1.076,1.0,confirm_add,0.0016
002223,2025-11-03,A,35.51,1.32,0.0,C1,-0.212,-0.106,0.5,reject_half,
002410,2025-11-03,A,14.32,0.6,-0.0115,C1,-1.0,-1.0,1.0,direct_1r,
002832,2025-11-03,A,15.54,0.52,0.0094,C1,-1.0,-1.0,1.0,confirm_add,0.0224
002937,2025-11-03,A,18.23,0.75,-0.0021,C1,1.886,1.886,1.0,direct_1r,
300052,2025-11-03,B,12.25,0.57,-0.0047,C1,-1.0,-1.0,1.0,direct_1r,
300161,2025-11-03,B,29.63,1.47,0.01,C1,-1.0,-1.0,1.0,direct_1r,
300720,2025-11-03,B,24.61,1.19,0.015,C1,3.442,3.442,1.0,direct_1r,
301551,2025-11-03,A,34.29,1.22,-0.0033,C1,0.78,0.78,1.0,confirm_add,0.0031
600026,2025-11-03,A,12.37,0.63,-0.0617,C1,-1.0,-1.0,1.0,direct_1r,
600038,2025-11-03,A,36.35,1.12,0.0133,C1,-0.463,-0.232,0.5,reject_half,
600062,2025-11-03,A,19.03,0.53,0.013,C1,-1.0,-1.0,1.0,confirm_add,0.0087
600066,2025-11-03,A,28.11,1.38,-0.0059,C1,1.494,1.494,1.0,direct_1r,
600323,2025-11-03,A,28.48,1.39,0.0385,C1,-0.215,-0.215,1.0,direct_1r,
600378,2025-11-03,B,28.92,1.19,-0.0154,C1,0.795,0.795,1.0,direct_1r,
600483,2025-11-03,S,10.05,0.54,0.0223,C1,-1.0,-1.0,1.0,direct_1r,
600566,2025-11-03,A,23.59,0.89,0.0068,C1,1.894,1.894,1.0,confirm_add,0.002
600754,2025-11-03,A,22.1,0.92,-0.0043,C1,3.551,3.551,1.0,confirm_add,0.0166
600887,2025-11-03,A,26.28,0.57,0.0359,C1,2.95,2.95,1.0,confirm_add,0.0028
600995,2025-11-03,B,12.61,0.6,-0.015,C1,-1.0,-1.0,1.0,direct_1r,
601698,2025-11-03,B,21.45,0.92,-0.0091,C1,-1.0,-1.0,1.0,direct_1r,
601877,2025-11-03,B,28.72,1.27,0.0,C1,-1.0,-1.0,1.0,direct_1r,
601900,2025-11-03,A,12.75,0.56,0.0013,C1,1.464,1.464,1.0,confirm_add,0.002
603100,2025-11-03,A,23.96,0.95,0.0818,C1,-1.0,-1.0,1.0,direct_1r,
603138,2025-11-03,A,16.08,0.75,-0.0025,C1,-0.44,-0.22,0.5,reject_half,
603170,2025-11-03,A,14.44,0.75,-0.0359,C1,0.401,0.401,1.0,direct_1r,
603281,2025-11-03,S,18.15,0.69,0.01,C1,1.333,1.333,1.0,confirm_add,0.0176
603393,2025-11-03,S,30.32,1.17,-0.0003,C1,-1.0,-1.0,1.0,direct_1r,
603858,2025-11-03,A,17.93,0.58,0.0172,C1,-0.713,-0.357,0.5,reject_half,
603885,2025-11-03,A,13.62,0.54,0.0612,C1,-1.0,-1.0,1.0,direct_1r,
603919,2025-11-03,A,20.06,1.04,0.0617,C1,0.171,0.171,1.0,direct_1r,
605286,2025-11-03,B,43.63,2.25,0.0447,C1,-1.0,-1.0,1.0,direct_1r,
605507,2025-11-03,A,15.98,0.5,0.0228,C1,1.923,1.923,1.0,confirm_add,0.0193
688112,2025-11-03,B,39.1,1.92,-0.003,C1,-1.0,-1.0,1.0,direct_1r,
688334,2025-11-03,S,19.73,1.04,-0.0058,C1,-1.0,-1.0,1.0,direct_1r,
688486,2025-11-03,B,49.02,2.45,-0.0074,C1,-1.0,-1.0,1.0,direct_1r,
688819,2025-11-03,A,29.73,1.27,-0.0036,C1,1.547,1.547,1.0,direct_1r,
000066,2025-11-04,A,16.7,0.87,-0.0253,C1,-1.0,-1.0,1.0,direct_1r,
000538,2025-11-04,A,55.37,1.24,0.0223,C1,0.076,0.038,0.5,reject_half,
000623,2025-11-04,A,20.4,0.77,-0.0029,C1,-1.0,-1.0,1.0,direct_1r,
000708,2025-11-04,A,13.69,0.74,0.0134,C1,2.148,2.148,1.0,direct_1r,
001219,2025-11-04,A,14.43,0.59,0.0076,C1,0.844,0.844,1.0,confirm_add,0.0109
001872,2025-11-04,A,20.24,0.68,-0.0019,C1,-0.232,-0.116,0.5,reject_half,
002032,2025-11-04,A,45.34,0.99,0.015,C1,-0.062,-0.031,0.5,reject_half,
002039,2025-11-04,A,18.05,0.88,0.027,C1,-0.047,-0.047,1.0,direct_1r,
002078,2025-11-04,A,14.24,0.53,0.0222,C1,0.851,0.851,1.0,confirm_add,0.0374
002493,2025-11-04,A,10.2,0.51,0.0446,C1,-1.0,-1.0,1.0,direct_1r,
002544,2025-11-04,A,25.8,1.19,0.0228,C1,2.436,2.436,1.0,direct_1r,
002690,2025-11-04,A,19.56,1.0,-0.0101,C1,-1.0,-1.0,1.0,direct_1r,
002739,2025-11-04,A,11.31,0.51,0.0152,C1,-0.196,-0.196,1.0,confirm_add,0.0088
002823,2025-11-04,B,17.06,0.83,0.0163,C1,-1.0,-1.0,1.0,direct_1r,
002840,2025-11-04,A,11.27,0.57,0.0208,C1,-1.0,-1.0,1.0,confirm_add,0.0035
301305,2025-11-04,A,22.14,0.94,0.039,C1,-0.66,-0.66,1.0,direct_1r,
600009,2025-11-04,A,32.23,1.24,0.032,C1,-0.611,-0.611,1.0,confirm_add,0.0081
600036,2025-11-04,A,39.9,1.38,-0.0049,C1,0.909,0.909,1.0,confirm_add,-0.0068
600085,2025-11-04,A,33.45,1.23,0.0163,C1,-0.437,-0.437,1.0,confirm_add,0.0029
600132,2025-11-04,A,51.56,1.53,0.0065,C1,0.03,0.03,1.0,confirm_add,0.0004
600285,2025-11-04,A,22.09,1.09,0.0004,C1,-0.499,-0.25,0.5,reject_half,
600388,2025-11-04,B,15.83,0.78,0.0121,C1,-1.0,-1.0,1.0,direct_1r,
600426,2025-11-04,S,19.02,0.96,0.0093,C1,2.916,2.916,1.0,direct_1r,
600739,2025-11-04,A,12.52,0.64,0.0087,C1,-1.0,-1.0,1.0,direct_1r,
600803,2025-11-04,A,18.09,0.92,0.002,C1,2.629,2.629,1.0,direct_1r,
600848,2025-11-04,B,11.44,0.58,0.0,C1,-0.5,-0.5,1.0,direct_1r,
600872,2025-11-04,A,17.93,0.5,0.0203,C1,0.175,0.088,0.5,reject_half,
600900,2025-11-04,A,27.73,0.85,-0.0003,C1,-0.472,-0.236,0.5,reject_half,
600993,2025-11-04,A,27.57,1.42,-0.0031,C1,-1.0,-1.0,1.0,direct_1r,
601009,2025-11-04,A,11.11,0.58,0.006,C1,1.195,1.195,1.0,confirm_add,0.0
601318,2025-11-04,A,58.27,2.46,0.014,C1,-0.56,-0.56,1.0,direct_1r,
603000,2025-11-04,A,19.44,0.51,-0.0122,C1,0.247,0.123,0.5,reject_half,
603052,2025-11-04,B,29.13,1.19,0.038,C1,0.824,0.824,1.0,confirm_add,0.1
603187,2025-11-04,A,14.41,0.69,0.0489,C1,0.47,0.47,1.0,direct_1r,
603195,2025-11-04,A,42.13,1.3,0.0009,C1,-1.0,-1.0,1.0,confirm_add,0.0158
603279,2025-11-04,A,14.97,0.71,0.0243,C1,1.466,1.466,1.0,confirm_add,0.0306
603288,2025-11-04,A,37.44,0.99,0.0179,C1,-0.145,-0.072,0.5,reject_half,
603368,2025-11-04,A,18.11,0.69,0.0155,C1,-1.0,-1.0,1.0,confirm_add,0.0011
603391,2025-11-04,B,52.73,2.76,0.0191,C1,5.026,5.026,1.0,direct_1r,
603499,2025-11-04,A,12.67,0.6,0.0335,C1,2.763,2.763,1.0,confirm_add,0.0056
603656,2025-11-04,B,22.48,1.13,0.0012,C1,0.45,0.45,1.0,direct_1r,
603658,2025-11-04,A,37.24,0.88,0.0137,C1,-1.0,-1.0,1.0,confirm_add,0.0005
603733,2025-11-04,B,22.42,0.99,0.0198,C1,-1.0,-1.0,1.0,confirm_add,0.0177
605577,2025-11-04,B,13.36,0.54,0.0076,C1,0.095,0.095,1.0,direct_1r,
688015,2025-11-04,A,23.59,1.24,-0.0008,C1,-1.0,-1.0,1.0,direct_1r,
688352,2025-11-04,A,13.2,0.54,-0.0176,C1,-1.0,-1.0,1.0,direct_1r,
000333,2025-11-05,A,72.91,2.8,0.0144,C1,1.887,1.887,1.0,confirm_add,0.0039
000610,2025-11-05,A,12.67,0.64,0.0247,C1,0.406,0.406,1.0,confirm_add,0.0039
000895,2025-11-05,A,25.57,0.96,0.0034,C1,1.02,1.02,1.0,confirm_add,0.0241
000999,2025-11-05,A,28.4,0.65,0.035,C1,-1.0,-1.0,1.0,confirm_add,0.0127
001289,2025-11-05,S,17.62,0.65,0.0161,C1,-1.0,-1.0,1.0,direct_1r,
002011,2025-11-05,A,13.63,0.67,0.0265,C1,-1.0,-1.0,1.0,direct_1r,
002142,2025-11-05,A,27.79,1.43,0.0024,C1,-0.309,-0.309,1.0,confirm_add,0.0051
002318,2025-11-05,A,25.06,1.33,0.0692,C1,-1.0,-1.0,1.0,direct_1r,
002322,2025-11-05,A,12.56,0.51,-0.0008,C1,-0.157,-0.079,0.5,reject_half,
002346,2025-11-05,A,17.89,0.87,-0.0027,C1,-1.0,-1.0,1.0,direct_1r,
002845,2025-11-05,A,14.32,0.68,0.0078,C1,-0.03,-0.015,0.5,reject_half,
002869,2025-11-05,A,28.35,1.46,0.0652,C1,-1.0,-1.0,1.0,direct_1r,
300244,2025-11-05,B,15.72,0.64,-0.0116,C1,-1.0,-1.0,1.0,confirm_add,0.0204
300685,2025-11-05,A,23.05,1.1,0.0175,C1,-1.0,-1.0,1.0,direct_1r,
300848,2025-11-05,A,16.03,0.79,-0.0216,C1,-1.0,-1.0,1.0,confirm_add,-0.0558
600060,2025-11-05,A,24.14,1.03,0.0551,C1,1.113,1.113,1.0,direct_1r,
600406,2025-11-05,A,23.3,1.18,0.0251,C1,-1.0,-1.0,1.0,direct_1r,
600511,2025-11-05,A,29.19,0.61,0.0127,C1,-1.0,-1.0,1.0,confirm_add,0.0
600600,2025-11-05,A,63.27,1.41,0.0189,C1,-1.0,-1.0,1.0,confirm_add,0.0
600763,2025-11-05,A,43.78,1.6,0.05,C1,-1.0,-1.0,1.0,confirm_add,0.0034
601163,2025-11-05,A,14.43,0.77,0.0054,C1,-0.227,-0.227,1.0,direct_1r,
603358,2025-11-05,A,41.29,1.78,0.0191,C1,-1.0,-1.0,1.0,direct_1r,
603379,2025-11-05,A,56.96,2.52,0.0222,C1,-1.0,-1.0,1.0,direct_1r,
605116,2025-11-05,A,22.98,1.11,0.0214,C1,-1.0,-1.0,1.0,confirm_add,0.0077
000411,2025-11-06,A,11.08,0.5,0.014,C1,2.25,2.25,1.0,confirm_add,0.0069
000513,2025-11-06,A,35.35,1.04,0.0185,C1,-1.0,-1.0,1.0,confirm_add,0.0029
000651,2025-11-06,A,39.15,0.99,0.021,C1,0.796,0.796,1.0,confirm_add,0.0015
002001,2025-11-06,A,24.19,1.06,0.049,C1,-0.559,-0.559,1.0,direct_1r,
002179,2025-11-06,A,35.09,1.12,0.0108,C1,-1.0,-1.0,1.0,confirm_add,0.012
002236,2025-11-06,A,18.99,0.96,-0.0141,C1,-1.0,-1.0,1.0,direct_1r,
002304,2025-11-06,A,69.05,2.42,0.0301,C1,-0.549,-0.275,0.5,reject_half,
002601,2025-11-06,S,18.73,0.88,0.0363,C1,-1.0,-1.0,1.0,confirm_add,0.041
300054,2025-11-06,A,34.4,1.47,-0.0136,C1,-1.0,-1.0,1.0,direct_1r,
300484,2025-11-06,B,20.8,1.05,0.0106,C1,-0.269,-0.135,0.5,reject_half,
300596,2025-11-06,B,40.98,1.9,0.019,C1,-1.0,-1.0,1.0,direct_1r,
300926,2025-11-06,B,31.87,1.44,-0.0168,C1,-1.0,-1.0,1.0,direct_1r,
600535,2025-11-06,A,15.41,0.55,0.0058,C1,-0.365,-0.365,1.0,confirm_add,0.0032
600785,2025-11-06,A,9.78,0.52,0.0288,C1,-1.0,-1.0,1.0,direct_1r,
600877,2025-11-06,B,13.78,0.59,0.0,C1,1.797,1.797,1.0,direct_1r,
600938,2025-11-06,A,27.53,1.24,0.0053,C1,0.854,0.854,1.0,direct_1r,
601136,2025-11-06,A,20.79,0.53,0.0261,C1,-1.0,-0.5,0.5,stop_half,
601156,2025-11-06,A,15.62,0.66,0.0298,C1,0.206,0.206,1.0,direct_1r,
603035,2025-11-06,A,17.0,0.89,0.0202,C1,-1.0,-1.0,1.0,direct_1r,
603161,2025-11-06,A,13.9,0.56,-0.0131,C1,-1.0,-1.0,1.0,direct_1r,
605090,2025-11-06,B,33.23,1.64,0.0026,C1,-1.0,-1.0,1.0,direct_1r,
688219,2025-11-06,B,12.68,0.57,0.0241,C1,-1.0,-1.0,1.0,confirm_add,0.0102
688526,2025-11-06,B,15.56,0.6,0.0156,C1,-1.0,-1.0,1.0,confirm_add,0.0098
000034,2025-11-07,A,28.62,1.47,0.0163,C1,-0.509,-0.509,1.0,confirm_add,0.0033
000423,2025-11-07,A,47.08,1.13,0.0118,C1,-1.0,-1.0,1.0,confirm_add,0.0061
000902,2025-11-07,A,14.83,0.61,0.0266,C1,1.834,0.917,0.5,reject_half,
001311,2025-11-07,A,18.49,0.85,-0.007,C1,3.342,3.342,1.0,direct_1r,
002007,2025-11-07,A,16.01,0.57,0.0219,C1,-1.0,-1.0,1.0,direct_1r,
002271,2025-11-07,B,13.37,0.69,-0.0206,C1,-1.0,-1.0,1.0,direct_1r,
002557,2025-11-07,A,21.37,0.63,0.0231,C1,-1.0,-1.0,1.0,confirm_add,0.0137
002597,2025-11-07,A,20.25,0.79,0.0234,C1,-0.376,-0.376,1.0,confirm_add,0.0131
002879,2025-11-07,A,17.49,0.7,0.0094,C1,-1.0,-1.0,1.0,direct_1r,
300351,2025-11-07,A,17.89,0.9,0.011,C1,-1.0,-1.0,1.0,direct_1r,
300498,2025-11-07,A,18.09,0.6,0.0077,C1,-1.0,-1.0,1.0,direct_1r,
300999,2025-11-07,A,31.93,1.1,0.0438,C1,-1.0,-1.0,1.0,direct_1r,
301162,2025-11-07,A,40.11,1.92,-0.0212,C1,-1.0,-1.0,1.0,direct_1r,
600088,2025-11-07,A,16.7,0.59,0.0085,C1,-0.512,-0.256,0.5,reject_half,
600298,2025-11-07,S,40.73,1.53,-0.0158,C1,-1.0,-1.0,1.0,direct_1r,
600332,2025-11-07,A,26.36,0.62,0.0179,C1,-1.0,-1.0,1.0,confirm_add,0.0033
600346,2025-11-07,A,16.67,0.76,0.0418,C1,3.124,3.124,1.0,direct_1r,
600546,2025-11-07,A,10.9,0.55,0.0,C1,-1.0,-1.0,1.0,direct_1r,
600690,2025-11-07,A,26.93,0.97,0.0188,C1,0.629,0.629,1.0,confirm_add,0.0037
600741,2025-11-07,A,19.61,1.02,0.0087,C1,-1.0,-1.0,1.0,direct_1r,
600850,2025-11-07,A,22.42,1.13,0.0114,C1,-0.796,-0.398,0.5,reject_half,
600926,2025-11-07,A,15.51,0.51,0.0126,C1,-1.0,-1.0,1.0,confirm_add,0.0068
600941,2025-11-07,A,105.89,2.92,0.0073,C1,-0.355,-0.177,0.5,reject_half,
601021,2025-11-07,A,53.6,2.56,0.0511,C1,0.382,0.382,1.0,direct_1r,
603341,2025-11-07,B,46.62,2.2,0.0208,C1,-1.0,-0.5,0.5,stop_half,
603505,2025-11-07,B,18.36,0.93,0.0112,C1,-1.0,-1.0,1.0,direct_1r,
603599,2025-11-07,A,11.86,0.6,0.0265,C1,-1.0,-1.0,1.0,direct_1r,
603806,2025-11-07,B,16.32,0.8,0.0171,C1,-1.0,-1.0,1.0,direct_1r,
603816,2025-11-07,B,29.28,1.03,0.0266,C1,-0.136,-0.136,1.0,direct_1r,
603867,2025-11-07,B,29.78,1.54,-0.0091,C1,-1.0,-1.0,1.0,direct_1r,
688101,2025-11-07,B,16.43,0.86,-0.0029,C1,0.606,0.606,1.0,direct_1r,
688139,2025-11-07,A,35.31,1.26,-0.0051,C1,-1.0,-1.0,1.0,direct_1r,
688276,2025-11-07,B,22.39,0.67,0.0514,C1,-1.0,-1.0,1.0,confirm_add,0.0127
688589,2025-11-07,B,23.62,0.89,-0.0034,C1,-1.0,-0.5,0.5,stop_half,
000682,2025-11-10,A,12.13,0.6,-0.0038,C1,-1.0,-1.0,1.0,direct_1r,
000739,2025-11-10,S,15.31,0.61,0.0084,C1,1.058,1.058,1.0,confirm_add,0.0013
000786,2025-11-10,A,23.91,1.23,0.0029,C1,0.303,0.303,1.0,confirm_add,0.0045
002223,2025-11-10,A,35.27,1.48,0.0145,C1,-0.139,-0.139,1.0,confirm_add,0.0
002572,2025-11-10,S,12.51,0.65,0.0201,C1,0.194,0.097,0.5,reject_half,
002832,2025-11-10,A,15.89,0.73,0.0018,C1,-1.0,-1.0,1.0,confirm_add,0.0049
003031,2025-11-10,S,56.1,2.7,0.1001,C1,1.144,0.572,0.5,no_confirm_space,
300034,2025-11-10,A,17.09,0.67,-0.0133,C1,-1.0,-1.0,1.0,direct_1r,
300181,2025-11-10,A,17.31,0.63,0.0045,C1,-0.181,-0.09,0.5,reject_half,
301019,2025-11-10,B,16.81,0.83,0.0395,C1,8.615,8.615,1.0,direct_1r,
301047,2025-11-10,A,75.71,2.8,-0.0009,C1,-1.0,-1.0,1.0,direct_1r,
301267,2025-11-10,A,19.64,0.78,-0.0025,C1,-1.0,-1.0,1.0,confirm_add,0.009
301381,2025-11-10,A,23.55,1.09,0.0267,C1,-1.0,-1.0,1.0,direct_1r,
600038,2025-11-10,A,36.2,0.95,0.0133,C1,-1.0,-1.0,1.0,confirm_add,0.0022
600062,2025-11-10,A,19.32,0.64,-0.0036,C1,-0.299,-0.15,0.5,reject_half,
600066,2025-11-10,B,28.11,1.38,-0.0101,C1,1.678,1.678,1.0,direct_1r,
600323,2025-11-10,B,28.48,1.39,0.0246,C1,0.08,0.08,1.0,direct_1r,
600378,2025-11-10,B,28.92,1.19,-0.0071,C1,0.795,0.795,1.0,direct_1r,
600483,2025-11-10,S,10.05,0.54,-0.0086,C1,-1.0,-1.0,1.0,direct_1r,
600566,2025-11-10,A,23.72,0.73,0.0233,C1,2.336,2.336,1.0,confirm_add,0.0108
600585,2025-11-10,A,22.89,0.94,0.0051,C1,-1.0,-1.0,1.0,confirm_add,0.0042
600754,2025-11-10,A,22.98,1.21,0.042,C1,1.481,1.481,1.0,direct_1r,
600887,2025-11-10,A,26.99,1.44,0.0028,C1,0.285,0.285,1.0,confirm_add,0.0046
601698,2025-11-10,B,22.39,1.15,-0.0089,C1,-1.0,-1.0,1.0,direct_1r,
603100,2025-11-10,A,23.52,1.2,0.0818,C1,-0.524,-0.524,1.0,direct_1r,
603170,2025-11-10,A,14.44,0.75,0.0087,C1,-0.732,-0.732,1.0,direct_1r,
603281,2025-11-10,A,18.69,1.0,0.0121,C1,0.456,0.456,1.0,direct_1r,
603393,2025-11-10,A,29.41,1.16,0.004,C1,0.284,0.142,0.5,reject_half,
603698,2025-11-10,B,19.91,0.81,-0.028,C1,-1.0,-1.0,1.0,direct_1r,
603858,2025-11-10,A,17.46,0.61,0.0034,C1,-1.0,-1.0,1.0,confirm_add,0.013
603885,2025-11-10,S,13.22,0.64,0.0157,C1,-1.0,-1.0,1.0,direct_1r,
603919,2025-11-10,B,20.06,0.86,0.0076,C1,-1.0,-1.0,1.0,direct_1r,
605507,2025-11-10,A,15.94,0.64,0.0193,C1,1.207,1.207,1.0,direct_1r,
688106,2025-11-10,A,20.55,0.96,0.0014,C1,-1.0,-1.0,1.0,direct_1r,
688334,2025-11-10,A,21.31,1.05,-0.0205,C1,-1.0,-1.0,1.0,direct_1r,
688486,2025-11-10,B,49.02,2.45,0.0013,C1,-1.0,-1.0,1.0,direct_1r,
000538,2025-11-11,A,55.84,1.96,-0.0017,C1,-0.419,-0.21,0.5,reject_half,
000708,2025-11-11,B,13.69,0.74,0.0136,C1,1.1,1.1,1.0,direct_1r,
001219,2025-11-11,A,14.82,0.71,-0.0013,C1,-1.0,-1.0,1.0,direct_1r,
001872,2025-11-11,A,20.22,0.66,-0.0019,C1,-0.209,-0.104,0.5,reject_half,
002032,2025-11-11,A,46.38,1.74,-0.0004,C1,-0.601,-0.601,1.0,confirm_add,0.0072
002039,2025-11-11,A,18.05,0.88,-0.0054,C1,-0.102,-0.102,1.0,direct_1r,
002078,2025-11-11,A,14.46,0.77,0.0072,C1,-0.056,-0.056,1.0,direct_1r,
002493,2025-11-11,A,10.2,0.51,0.0119,C1,-1.0,-1.0,1.0,direct_1r,
002544,2025-11-11,B,25.8,1.19,-0.0116,C1,3.402,3.402,1.0,direct_1r,
002737,2025-11-11,A,14.85,0.73,-0.0053,C1,-0.7,-0.7,1.0,confirm_add,0.0087
002739,2025-11-11,A,11.68,0.61,-0.006,C1,-1.0,-1.0,1.0,confirm_add,0.0121
002840,2025-11-11,A,11.27,0.57,-0.0228,C1,-1.0,-1.0,1.0,confirm_add,0.0162
300595,2025-11-11,B,16.54,0.56,0.0035,C1,-1.0,-1.0,1.0,confirm_add,0.0006
300908,2025-11-11,A,29.85,1.49,0.013,C1,-1.0,-1.0,1.0,direct_1r,
301073,2025-11-11,A,21.88,1.12,-0.0118,C1,3.464,3.464,1.0,confirm_add,0.0123
600009,2025-11-11,A,33.07,1.76,0.0128,C1,-1.0,-1.0,1.0,direct_1r,
600036,2025-11-11,A,41.32,1.29,0.0009,C1,-0.496,-0.248,0.5,reject_half,
600085,2025-11-11,A,33.79,1.31,0.0078,C1,-1.0,-1.0,1.0,confirm_add,0.0081
600132,2025-11-11,A,51.8,1.48,0.0004,C1,-0.131,-0.065,0.5,reject_half,
600285,2025-11-11,A,22.02,1.11,0.0004,C1,-0.427,-0.214,0.5,reject_half,
600426,2025-11-11,S,19.02,0.96,0.0095,C1,2.178,2.178,1.0,direct_1r,
600529,2025-11-11,A,21.17,0.71,0.0019,C1,-0.067,-0.034,0.5,reject_half,
600703,2025-11-11,A,14.0,0.58,0.0549,C1,0.034,0.017,0.5,no_confirm_space,
600872,2025-11-11,A,18.27,0.77,-0.0005,C1,-0.404,-0.202,0.5,reject_half,
600993,2025-11-11,A,28.92,1.41,0.0003,C1,-1.0,-1.0,1.0,direct_1r,
601066,2025-11-11,A,25.93,0.56,0.0051,C1,-0.07,-0.035,0.5,reject_half,
601225,2025-11-11,B,22.24,1.05,-0.0087,C1,-1.0,-1.0,1.0,direct_1r,
601318,2025-11-11,A,57.69,1.76,0.014,C1,1.553,1.553,1.0,direct_1r,
601677,2025-11-11,A,14.83,0.76,0.0324,C1,-1.0,-1.0,1.0,direct_1r,
603000,2025-11-11,B,20.43,0.94,0.0561,C1,-1.0,-1.0,1.0,direct_1r,
603180,2025-11-11,A,19.73,1.0,0.0355,C1,1.748,1.748,1.0,confirm_add,0.0244
603187,2025-11-11,A,13.82,0.68,0.028,C1,0.609,0.609,1.0,direct_1r,
603279,2025-11-11,A,14.93,0.67,-0.0223,C1,-0.087,-0.087,1.0,direct_1r,
603288,2025-11-11,A,37.65,1.54,-0.0047,C1,-0.538,-0.269,0.5,reject_half,
603368,2025-11-11,A,18.72,0.82,0.0057,C1,-1.0,-1.0,1.0,direct_1r,
603566,2025-11-11,A,13.9,0.6,0.0,C1,-1.0,-1.0,1.0,direct_1r,
603656,2025-11-11,B,22.48,1.13,-0.0123,C1,0.688,0.688,1.0,direct_1r,
603658,2025-11-11,A,37.76,1.4,0.0087,C1,-1.0,-1.0,1.0,confirm_add,-0.0043
688187,2025-11-11,A,52.82,2.04,0.0076,C1,-1.0,-1.0,1.0,direct_1r,
688396,2025-11-11,A,50.32,1.82,0.0969,C1,-1.0,-0.5,0.5,stop_half,
000062,2025-11-12,A,27.73,1.08,0.0112,C1,-1.0,-0.5,0.5,stop_half,
000610,2025-11-12,A,12.93,0.69,-0.0031,C1,-0.435,-0.217,0.5,reject_half,
000895,2025-11-12,A,26.31,1.25,-0.0011,C1,-0.314,-0.314,1.0,direct_1r,
000999,2025-11-12,A,29.47,1.46,-0.0096,C1,-1.0,-1.0,1.0,direct_1r,
002142,2025-11-12,A,28.62,0.88,0.0157,C1,-1.0,-1.0,1.0,direct_1r,
002318,2025-11-12,A,25.06,1.33,0.0027,C1,-1.0,-1.0,1.0,direct_1r,
002432,2025-11-12,A,39.8,1.31,-0.0049,C1,-0.368,-0.368,1.0,direct_1r,
300146,2025-11-12,A,12.45,0.57,0.0108,C1,-1.0,-1.0,1.0,direct_1r,
300685,2025-11-12,A,23.5,1.14,0.0017,C1,-1.0,-0.5,0.5,stop_half,
300848,2025-11-12,A,16.03,0.79,0.006,C1,-1.0,-1.0,1.0,confirm_add,-0.0036
301239,2025-11-12,A,37.9,1.37,-0.0083,C1,-0.343,-0.172,0.5,reject_half,
600060,2025-11-12,A,24.06,0.95,-0.0185,C1,0.184,0.184,1.0,direct_1r,
600196,2025-11-12,A,28.6,1.09,-0.0021,C1,-1.0,-0.5,0.5,stop_half,
600380,2025-11-12,A,12.34,0.61,0.0056,C1,-1.0,-1.0,1.0,confirm_add,0.0063
600406,2025-11-12,A,23.3,1.18,0.0124,C1,-1.0,-1.0,1.0,direct_1r,
600511,2025-11-12,A,29.54,0.96,-0.0026,C1,-0.537,-0.269,0.5,reject_half,
600600,2025-11-12,A,63.87,1.92,0.0029,C1,-0.501,-0.25,0.5,reject_half,
600763,2025-11-12,A,43.58,1.6,0.0036,C1,0.337,0.169,0.5,reject_half,
603235,2025-11-12,A,27.38,1.3,0.0111,C1,-0.063,-0.031,0.5,reject_half,
603299,2025-11-12,A,10.93,0.55,0.0134,C1,-1.0,-1.0,1.0,direct_1r,
603358,2025-11-12,A,41.29,1.78,-0.0227,C1,-1.0,-1.0,1.0,direct_1r,
603379,2025-11-12,S,56.96,2.52,0.0222,C1,-1.0,-1.0,1.0,direct_1r,
603833,2025-11-12,A,50.5,2.33,-0.0063,C1,-0.49,-0.245,0.5,reject_half,
605116,2025-11-12,A,23.14,0.8,0.0077,C1,-1.0,-1.0,1.0,direct_1r,
688295,2025-11-12,B,26.96,1.31,0.0552,C1,-1.0,-1.0,1.0,direct_1r,
688777,2025-11-12,A,51.46,2.6,0.0088,C1,0.228,0.228,1.0,direct_1r,
000028,2025-11-13,A,23.13,0.74,0.0054,C1,-0.647,-0.324,0.5,reject_half,
000411,2025-11-13,A,11.08,0.5,0.0158,C1,0.402,0.402,1.0,direct_1r,
000513,2025-11-13,A,36.15,1.13,0.0003,C1,-1.0,-0.5,0.5,stop_half,
000681,2025-11-13,B,21.27,0.99,-0.026,C1,0.732,0.732,1.0,direct_1r,
000888,2025-11-13,A,12.87,0.65,-0.0122,C1,-0.373,-0.186,0.5,reject_half,
001914,2025-11-13,A,11.53,0.61,-0.0126,C1,-0.642,-0.321,0.5,reject_half,
002001,2025-11-13,A,24.19,1.06,-0.0226,C1,-0.632,-0.632,1.0,direct_1r,
002179,2025-11-13,A,35.76,1.59,0.0056,C1,-0.463,-0.232,0.5,reject_half,
002236,2025-11-13,A,18.99,0.96,-0.0225,C1,-1.0,-1.0,1.0,direct_1r,
300484,2025-11-13,B,20.86,0.95,0.0367,C1,-0.663,-0.331,0.5,reject_half,
300653,2025-11-13,A,20.12,0.53,-0.008,C1,-1.0,-1.0,1.0,direct_1r,
600535,2025-11-13,A,15.56,0.56,0.0116,C1,-0.449,-0.225,0.5,reject_half,
600750,2025-11-13,A,21.22,0.88,0.005,C1,-0.019,-0.009,0.5,reject_half,
600785,2025-11-13,A,9.94,0.51,-0.0112,C1,-1.0,-1.0,1.0,direct_1r,
