code,date,exit,exit_date,r,stopped,reason
301029,2023-07-31,37.06102891004814,2023-08-04,-0.4270522472262997,False,收线未确认平仓
300384,2023-08-01,15.26,2023-08-14,-1.0149987179487172,True,止损触发(层面1)
600862,2023-08-02,23.06,2023-08-28,-1.0162082568807338,True,止损触发(层面1)
300872,2023-08-03,15.15,2023-08-14,-0.014392499999999999,True,止损触发(层面1)
002465,2023-08-08,10.156981776511671,2023-09-01,-0.37404161468299774,False,收线未确认平仓
300619,2023-08-10,28.51,2023-08-15,-1.0150731034482754,True,止损(确认期)
300872,2023-08-17,14.35,2023-08-29,-1.0137625000000008,True,止损(确认期)
600316,2023-08-17,21.43,2023-08-21,-1.016097058823529,True,止损(确认期)
000408,2023-08-22,20.65,2023-10-11,-1.0155166666666697,True,止损触发(层面1)
300012,2023-08-22,19.27,2023-08-29,-1.0204708333333317,True,止损(确认期)
600055,2023-08-22,18.45308133097316,2023-08-31,-0.3689455965825775,False,收线未确认平仓
603393,2023-08-22,26.96,2023-10-23,-0.015291044776119403,True,止损触发(层面1)
300408,2023-08-24,31.07837393337972,2023-09-04,-0.404665647528842,False,收线未确认平仓
600031,2023-08-28,15.847217906315908,2023-09-06,0.7638498733998765,False,收线未确认平仓
000408,2023-08-29,20.31,2023-10-18,-1.015721212121214,True,止损触发(层面1)
603393,2023-08-29,26.96,2023-10-23,-0.015291044776119403,True,止损触发(层面1)
600862,2023-08-30,23.92,2023-10-12,-0.006814999999998697,True,止损触发(层面1)
603195,2023-08-30,44.02,2023-10-20,-1.0167746268656708,True,止损触发(层面1)
300809,2023-08-31,20.18,2023-09-18,-1.0166215053763437,True,止损(确认期)
002635,2023-09-01,12.25,2023-09-21,-0.017903846153846156,True,止损触发(层面1)
300997,2023-09-01,13.054896897266952,2023-09-06,0.6147949135523799,False,收线未确认平仓
603080,2023-09-01,14.47248109656169,2023-09-06,1.5563309177872169,False,收线未确认平仓
300400,2023-09-04,14.27,2023-10-27,-0.014856164383561644,True,止损触发(层面1)
300531,2023-09-04,13.41,2023-09-14,-1.013902702702703,True,止损触发(层面1)
300747,2023-09-04,25.47821401501552,2023-09-07,-0.8786373992694094,False,收线未确认平仓
002294,2023-09-05,26.88,2023-10-23,0.12925185185185198,True,止损触发(层面1)
600161,2023-09-05,20.37822184580117,2023-09-19,-0.31954728558651035,False,收线未确认平仓
002032,2023-09-06,40.51,2023-09-12,-1.021965248226953,True,止损(确认期)
688166,2023-09-11,36.17,2023-11-07,16.27738282828283,True,止损触发(层面1)
002294,2023-09-12,26.88,2023-10-23,0.12925185185185198,True,止损触发(层面1)
600161,2023-09-12,20.37822184580117,2023-09-19,-0.22872858336718638,False,收线未确认平仓
600438,2023-09-12,30.555721192406217,2023-10-09,-0.34764644355738483,False,收线未确认平仓
603393,2023-09-12,26.87,2023-10-23,-0.02021881188118812,True,止损触发(层面1)
002028,2023-09-15,48.76,2023-10-10,-1.0175276995305176,True,止损(确认期)
000400,2023-09-22,17.58,2023-10-13,-1.0172589743589757,True,止损触发(层面1)
002028,2023-09-22,47.81,2023-10-10,-1.0207749999999989,True,止损触发(层面1)
600161,2023-09-26,21.49,2024-01-23,0.7972621951219491,True,止损触发(层面1)
600862,2023-09-27,23.776910682853856,2023-10-12,-0.5168589818620191,False,收线未确认平仓
002635,2023-10-09,12.82,2023-10-23,-0.016238333333333334,True,止损触发(层面1)
002557,2023-10-10,31.27,2023-12-07,0.8445664122137397,True,止损触发(层面1)
600161,2023-10-11,21.49,2024-01-23,0.12326578947368347,True,止损触发(层面1)
002635,2023-10-16,13.31,2023-12-06,-1.014179166666665,True,止损触发(层面1)
603353,2023-10-16,23.2,2024-01-11,5.291605479452054,True,止损触发(层面1)
605319,2023-10-16,14.85,2024-01-18,6.191533333333333,True,止损触发(层面1)
301166,2023-10-17,37.96,2023-10-19,-1.0196229729729709,True,止损(确认期)
300529,2023-10-24,21.436525193006368,2023-11-01,0.2791088394292008,False,收线未确认平仓
603668,2023-10-26,15.68,2023-12-21,1.5393271186440678,True,止损触发(层面1)
000887,2023-10-27,12.245297559860745,2023-11-02,-0.10494498383484512,False,收线未确认平仓
002142,2023-10-27,22.494343740084787,2023-11-02,0.02752903038867444,False,收线未确认平仓
002847,2023-10-27,51.05,2023-12-06,1.2474842553191483,True,止损触发(层面1)
002019,2023-10-30,13.396217112668232,2023-11-02,-0.2628384104739545,False,收线未确认平仓
300652,2023-10-30,18.46,2024-01-17,1.2576287499999994,True,止损触发(层面1)
603319,2023-10-30,11.88686267560112,2023-11-02,-0.4552947537232917,False,收线未确认平仓
002074,2023-10-31,23.28649432039785,2023-11-08,-0.14854481934602415,False,收线未确认平仓
603926,2023-10-31,10.44,2024-01-17,0.003974999999999588,True,止损触发(层面1)
002847,2023-11-03,53.06,2023-12-01,-0.011148529411762824,True,止损触发(层面1)
603238,2023-11-03,12.51,2023-12-27,0.572285714285713,True,止损触发(层面1)
002389,2023-11-06,19.36,2023-11-24,-1.0224227272727275,True,止损触发(层面1)
002046,2023-11-07,10.989424801780713,2023-11-10,-0.016843770225071022,False,收线未确认平仓
603706,2023-11-07,13.98,2023-12-25,-0.017418032786885248,True,止损触发(层面1)
600549,2023-11-10,16.639584449106966,2023-11-17,-0.23846425148838932,False,收线未确认平仓
600104,2023-11-13,14.20274731712887,2023-11-29,-0.3105562430912402,False,收线未确认平仓
601233,2023-11-21,13.94,2024-01-11,-0.0011403846153850252,True,止损触发(层面1)
601038,2023-11-23,12.51,2023-12-21,2.2653773584905643,True,止损触发(层面1)
603979,2023-11-23,35.16812066662106,2023-12-19,-0.1553977083618397,False,收线未确认平仓
605179,2023-11-23,12.23,2024-01-22,0.0012624999999996207,True,止损触发(层面1)
600523,2023-11-27,13.93,2023-12-18,-0.016804761904761902,True,止损触发(层面1)
002402,2023-11-28,13.685912586569419,2023-12-14,-0.3664334584852832,False,收线未确认平仓
300699,2023-11-28,24.536803046484053,2023-12-26,-0.38173797811235327,False,收线未确认平仓
601038,2023-11-30,12.65550892382292,2023-12-05,2.539748912873432,False,收线未确认平仓
605179,2023-11-30,12.23,2024-01-22,0.0012624999999996207,True,止损触发(层面1)
600380,2023-12-01,11.752691382619302,2023-12-18,-0.6114247588739964,False,收线未确认平仓
002635,2023-12-04,14.058122105040255,2023-12-22,-0.5412058133727543,False,收线未确认平仓
603690,2023-12-11,25.23,2024-01-03,-1.0212010989010991,True,止损(确认期)
002935,2023-12-12,15.01,2024-01-18,-1.0140414634146346,True,止损触发(层面1)
300589,2023-12-12,13.46,2024-01-08,-1.0174677966101693,True,止损触发(层面1)
002805,2023-12-14,15.67,2024-01-02,-0.7975831325301209,False,收线未确认平仓
300073,2023-12-15,36.64381332439793,2024-01-02,-0.3392887710508644,False,收线未确认平仓
601021,2023-12-19,49.29417172962249,2024-01-11,-0.3235930001579541,False,收线未确认平仓
688589,2023-12-19,26.34083661819812,2024-01-04,-0.7553577809463619,False,收线未确认平仓
000155,2023-12-21,12.47113464368972,2023-12-26,-0.07798121985529083,False,收线未确认平仓
300393,2023-12-21,9.84,2024-01-22,-1.015086,True,止损触发(层面1)
300402,2023-12-21,17.4,2024-01-18,-0.01653,True,止损触发(层面1)
002733,2023-12-25,13.61,2024-01-22,-1.0144958333333343,True,止损触发(层面1)
002780,2023-12-27,13.83,2024-01-12,-0.017231147540983607,True,止损触发(层面1)
003042,2023-12-27,18.64,2024-01-08,-1.0147340206185556,True,止损(确认期)
300433,2023-12-27,12.255162098342046,2024-01-03,-0.06568250318837193,False,收线未确认平仓
601137,2023-12-27,13.88,2024-01-08,-0.014255405405405404,True,止损触发(层面1)
000532,2023-12-28,11.83,2024-02-02,0.6158877192982447,True,止损触发(层面1)
002438,2023-12-28,10.27,2024-01-18,-0.014726415094339623,True,止损触发(层面1)
300393,2023-12-28,9.84,2024-01-22,-1.015086,True,止损触发(层面1)
603529,2023-12-28,23.04,2024-02-02,-0.0062575000000016584,True,止损触发(层面1)
300073,2023-12-29,35.42,2024-01-18,-1.0150022099447487,True,止损触发(层面1)
300257,2023-12-29,15.45040452041399,2024-01-04,-0.228477972781346,False,收线未确认平仓
003002,2024-01-02,14.179994642195327,2024-01-05,0.8105675973845327,False,收线未确认平仓
300856,2024-01-03,21.03,2024-01-22,-0.016477319587628866,True,止损触发(层面1)
300911,2024-01-03,20.66,2024-01-18,-1.0164854166666677,True,止损(确认期)
600096,2024-01-03,13.820758561775406,2024-01-08,0.31925298808029917,False,收线未确认平仓
605378,2024-01-03,11.93,2024-01-17,-0.015111666666666667,True,止损触发(层面1)
300783,2024-01-04,18.43435419777436,2024-01-12,1.8040806520891164,False,收线未确认平仓
301238,2024-01-04,16.81,2024-01-18,-0.014518181818181817,True,止损触发(层面1)
600887,2024-01-04,23.409467437218986,2024-01-24,-0.16513385442686535,False,收线未确认平仓
603209,2024-01-04,15.28,2024-01-16,-1.0156133333333357,True,止损触发(层面1)
600138,2024-01-09,10.37,2024-01-18,-1.0142035714285722,True,止损(确认期)
300783,2024-01-11,17.32,2024-01-22,-0.02157868852459016,True,止损触发(层面1)
301238,2024-01-11,15.93,2024-01-22,-1.013887499999999,True,止损触发(层面1)
600258,2024-01-11,13.83,2024-01-18,-1.014333783783784,True,止损(确认期)
603209,2024-01-11,15.28,2024-01-16,-1.0156133333333357,True,止损(确认期)
002507,2024-01-23,12.53,2024-02-20,-1.0147800000000005,True,止损(确认期)
600138,2024-01-23,11.013951992997924,2024-01-29,0.1349857017820083,False,收线未确认平仓
002126,2024-01-24,17.04,2024-02-28,-1.0148465909090938,True,止损(确认期)
600977,2024-01-24,11.69,2024-01-29,-1.0151881355932202,True,止损(确认期)
002832,2024-01-25,26.54,2024-02-27,-1.018466363636365,True,止损触发(层面1)
000338,2024-02-06,15.24,2024-05-30,2.1770283582089562,True,止损触发(层面1)
000423,2024-02-07,59.72,2024-05-31,7.381366666666666,True,止损触发(层面1)
002643,2024-02-07,13.5337250322943,2024-02-20,-0.6290379826840865,False,收线未确认平仓
600031,2024-02-07,13.240643328161442,2024-02-20,1.1511188802690706,False,收线未确认平仓
600096,2024-02-07,17.92,2024-06-13,5.117398648648652,True,止损触发(层面1)
600612,2024-02-07,64.5,2024-06-06,0.8695714765100673,True,止损触发(层面1)
601882,2024-02-07,23.22,2024-02-20,-1.0167783018867944,True,止损(确认期)
002507,2024-02-21,12.811390591462283,2024-03-01,-0.2006108619283338,False,收线未确认平仓
600884,2024-02-23,10.89,2024-02-29,-1.016046153846153,True,止损(确认期)
000776,2024-02-26,13.094628813299805,2024-03-01,-0.20653958176508813,False,收线未确认平仓
601808,2024-02-26,17.26,2024-04-23,4.066561971830989,True,止损触发(层面1)
603856,2024-03-01,10.061049897561023,2024-03-22,-0.721176549889047,False,收线未确认平仓
000768,2024-03-04,20.77,2024-03-27,-0.017346153846153844,True,止损触发(层面1)
000878,2024-03-04,13.01,2024-06-03,4.109832727272726,True,止损触发(层面1)
600893,2024-03-04,34.60039207245746,2024-03-07,-0.2033044041902988,False,收线未确认平仓
600993,2024-03-04,21.692207966887253,2024-03-14,-0.6171185152207962,False,收线未确认平仓
601808,2024-03-04,13.741584900632871,2024-03-11,-0.5325812058053935,False,收线未确认平仓
605098,2024-03-04,37.64,2024-03-22,-0.015297326203208556,True,止损触发(层面1)
301216,2024-03-06,11.87,2024-03-29,-0.01640181818181818,True,止损触发(层面1)
600547,2024-03-06,26.82,2024-06-11,5.793419540229883,True,止损触发(层面1)
600988,2024-03-06,16.91,2024-06-11,5.368054285714286,True,止损触发(层面1)
601808,2024-03-11,17.26,2024-04-23,4.135098611111114,True,止损触发(层面1)
600750,2024-03-13,22.93,2024-05-30,2.2031477777777777,True,止损触发(层面1)
600529,2024-03-18,26.1,2024-04-24,-0.014585294117647057,True,止损触发(层面1)
600993,2024-03-18,26.47,2024-05-24,3.395303361344537,True,止损触发(层面1)
600258,2024-04-09,13.68,2024-04-16,-1.019383333333335,True,止损触发(层面1)
600803,2024-04-09,16.25941647578948,2024-04-17,-0.36170064717348194,False,收线未确认平仓
001289,2024-05-14,17.991551641325813,2024-05-30,-0.20019487137209552,False,收线未确认平仓
600118,2024-05-20,24.52163612345039,2024-06-04,-0.7232493437364346,False,收线未确认平仓
600118,2024-05-27,24.52163612345039,2024-06-04,-0.40082548569737286,False,收线未确认平仓
600893,2024-05-27,36.07,2024-08-20,-0.009837288135594344,True,止损触发(层面1)
600685,2024-05-30,25.9,2024-06-25,-1.0143934782608715,True,止损触发(层面1)
600161,2024-05-31,23.57,2024-06-27,-0.019903333333333332,True,止损触发(层面1)
601607,2024-07-05,18.32,2024-08-23,-0.004217204301073588,True,止损触发(层面1)
000513,2024-07-11,33.75176686421899,2024-07-24,-0.526825082793299,False,收线未确认平仓
600089,2024-07-12,12.37,2024-08-20,-1.0152935483870984,True,止损触发(层面1)
601607,2024-07-12,18.16,2024-08-23,-0.004634146341461508,True,止损触发(层面1)
601021,2024-07-26,53.25258528763204,2024-08-07,-0.038846711257129025,False,收线未确认平仓
002001,2024-08-01,19.12671271559597,2024-08-06,-0.29985342125419506,False,收线未确认平仓
002001,2024-08-08,18.902132918543963,2024-08-13,-0.5336427931833709,False,收线未确认平仓
000951,2024-08-28,15.55,2024-12-23,1.9421736111111112,True,止损触发(层面1)
600104,2024-08-29,12.73,2024-10-16,-0.015604838709677419,True,止损触发(层面1)
600104,2024-09-05,12.73,2024-10-16,-0.015604838709677419,True,止损触发(层面1)
001872,2024-09-10,20.35607071493082,2024-10-09,0.23935194878502308,False,收线未确认平仓
600803,2024-09-18,16.22,2024-10-31,-0.01580384615384615,True,止损触发(层面1)
688981,2024-09-18,83.64,2024-12-13,16.432390140845072,True,止损触发(层面1)
001872,2024-09-19,20.35607071493082,2024-10-09,0.23935194878502308,False,收线未确认平仓
600363,2024-09-20,29.62228971852506,2024-10-08,3.100219765437551,False,收线未确认平仓
300498,2024-09-24,16.92,2024-11-19,1.1016460526315808,True,止损触发(层面1)
300699,2024-09-24,31.48,2024-11-25,3.9223729323308283,True,止损触发(层面1)
600111,2024-09-24,21.79,2025-04-07,5.865229069767441,True,止损触发(层面1)
600699,2024-09-24,15.4,2024-11-26,2.4565442622950817,True,止损触发(层面1)
001965,2024-09-25,11.52,2024-10-09,-1.0140269841269853,True,止损(确认期)
600803,2024-09-25,16.13,2024-11-29,-0.003472307692310754,True,止损触发(层面1)
688981,2024-09-25,83.64,2024-12-13,20.602909424083773,True,止损触发(层面1)
001872,2024-09-26,20.35607071493082,2024-10-09,0.23935194878502308,False,收线未确认平仓
002396,2024-09-26,12.92,2024-11-28,4.620964000000001,True,止损触发(层面1)
002690,2024-09-26,13.79,2024-11-22,3.6222094339622632,True,止损触发(层面1)
600132,2024-09-26,50.9,2025-09-23,0.6854689655172413,True,止损触发(层面1)
601066,2024-09-26,26.09,2024-12-24,7.572620238095237,True,止损触发(层面1)
601318,2024-09-26,50.65,2024-11-22,5.366576190476191,True,止损触发(层面1)
603927,2024-09-26,20.53,2025-03-24,5.955710126582279,True,止损触发(层面1)
001289,2024-09-27,15.412551842805376,2024-10-09,2.5239699146348884,False,收线未确认平仓
002142,2024-09-27,23.431895854850755,2024-10-09,5.699783005106057,False,收线未确认平仓
002158,2024-09-27,19.041130772752833,2024-10-09,3.4680357954900445,False,收线未确认平仓
002462,2024-09-27,12.105614810484425,2024-10-09,2.083156804436474,False,收线未确认平仓
300685,2024-09-27,23.6162939067878,2024-10-09,4.947393718337937,False,收线未确认平仓
300869,2024-09-27,16.355068493150686,2024-10-09,7.202191163040561,False,收线未确认平仓
600363,2024-09-27,28.09371962512394,2024-10-09,1.8272138542699499,False,收线未确认平仓
600456,2024-09-27,30.776908452728996,2024-10-09,3.442508676309845,False,收线未确认平仓
002287,2024-09-30,20.89,2024-11-27,4.019872602739725,True,止损触发(层面1)
002507,2024-09-30,13.23,2024-12-31,2.7502625000000007,True,止损触发(层面1)
603035,2024-09-30,12.8,2025-01-08,0.7661515625,True,止损触发(层面1)
600332,2024-10-08,26.87,2025-01-02,3.1818090909090926,True,止损触发(层面1)
600459,2024-10-08,12.84,2025-04-07,1.2747516129032268,True,止损触发(层面1)
600598,2024-10-08,13.09,2025-01-03,1.26341403508772,True,止损触发(层面1)
600685,2024-10-08,24.18,2024-10-18,-1.0174669811320742,True,止损触发(层面1)
600699,2024-10-08,15.46,2024-11-26,2.55484262295082,True,止损触发(层面1)
601021,2024-10-08,52.97,2025-01-10,1.8287061224489778,True,止损触发(层面1)
601607,2024-10-08,18.65,2024-10-31,-0.0177175,True,止损触发(层面1)
601965,2024-10-08,16.85,2024-12-31,0.8553169014084522,True,止损触发(层面1)
000895,2024-10-18,22.890818988479328,2024-11-01,-0.5340215177641644,False,收线未确认平仓
600803,2024-10-23,16.55,2024-11-25,-1.0164649350649344,True,止损触发(层面1)
000895,2024-10-25,22.890818988479328,2024-11-01,-0.5485875120006984,False,收线未确认平仓
600803,2024-10-30,16.48,2024-11-25,-1.015040476190476,True,止损触发(层面1)
001219,2024-10-31,13.19,2024-12-23,1.709862903225807,True,止损触发(层面1)
001872,2024-10-31,19.14,2024-11-19,-1.0148232323232307,True,止损(确认期)
000719,2024-11-04,10.01,2024-11-22,-1.0139618181818193,True,止损(确认期)
600980,2024-11-05,14.98,2024-12-23,-0.0018197368421055446,True,止损触发(层面1)
000719,2024-11-11,10.01,2024-11-22,-1.0139618181818193,True,止损(确认期)
002034,2024-11-11,14.789384739600877,2024-11-14,-0.5665528979475948,False,收线未确认平仓
002275,2024-12-27,14.51,2025-01-07,-0.014510526315789474,True,止损触发(层面1)
600456,2025-01-13,28.33041334519887,2025-01-24,-0.7695885483590518,False,收线未确认平仓
600456,2025-01-20,27.33,2025-02-27,-0.014836428571428573,True,止损触发(层面1)
601811,2025-02-05,13.2,2025-02-25,-1.0160539682539693,True,止损触发(层面1)
600741,2025-02-06,15.26,2025-04-07,-0.016808695652173914,True,止损触发(层面1)
601965,2025-02-06,17.48,2025-04-07,0.8054044943820229,True,止损触发(层面1)
002705,2025-02-10,14.8,2025-04-03,-0.01843934426229508,True,止损触发(层面1)
002020,2025-02-14,11.812102874432679,2025-02-25,-0.16704504408158927,False,收线未确认平仓
600038,2025-02-14,36.687000105807606,2025-02-19,-0.18802380351840703,False,收线未确认平仓
002179,2025-02-19,37.42,2025-04-07,-0.015455978260869564,True,止损触发(层面1)
603355,2025-02-19,25.77,2025-04-03,1.1703575471698096,True,止损触发(层面1)
601225,2025-04-29,18.02,2025-06-09,-1.0188904109589048,True,止损触发(层面1)
000429,2025-05-07,13.065496197607748,2025-05-13,-0.10740133732041807,False,收线未确认平仓
002831,2025-05-08,15.74,2025-06-18,1.6028921052631584,True,止损触发(层面1)
000738,2025-05-19,19.23402783180978,2025-06-04,-0.35551738515077547,False,收线未确认平仓
601033,2025-05-28,15.842504723927101,2025-06-04,0.21745749870735054,False,收线未确认平仓
002603,2025-06-09,14.79,2025-09-29,0.997792452830187,True,止损触发(层面1)
002020,2025-06-20,17.42,2025-08-28,6.063098305084749,True,止损触发(层面1)
603288,2025-06-30,37.08,2025-07-31,-1.0269685714285754,True,止损触发(层面1)
600111,2025-07-03,48.92,2025-11-18,28.05402941176471,True,止损触发(层面1)
000831,2025-07-08,47.45,2025-11-12,7.607661744966445,True,止损触发(层面1)
000933,2025-07-08,17.1,2025-08-05,-0.01805,True,止损触发(层面1)
603392,2025-07-10,59.39,2025-07-28,-1.0183302419354827,True,止损(确认期)
300628,2025-07-17,31.99,2025-07-31,-1.0165574324324327,True,止损(确认期)
002311,2025-07-28,55.065096625992496,2025-08-01,-0.27173012070815195,False,收线未确认平仓
000738,2025-07-29,20.81039532515944,2025-08-01,-0.500505973516378,False,收线未确认平仓
000400,2025-07-30,23.216639683294865,2025-08-25,-0.12704623126588732,False,收线未确认平仓
600989,2025-08-01,26.99,2026-05-21,16.637754545454545,True,止损触发(层面1)
002812,2025-08-04,30.39,2025-08-07,-0.028354605263157615,False,收线未确认平仓
002180,2025-08-07,24.32,2025-09-02,-0.01607217391304348,True,止损触发(层面1)
603733,2025-08-11,24.316608084358524,2025-08-14,2.987760728040985,False,收线未确认平仓
301071,2025-08-12,29.77,2025-08-28,-1.0186754098360646,True,止损触发(层面1)
601899,2025-08-18,20.142778024916197,2025-08-21,-0.1556611990651063,False,收线未确认平仓
002142,2025-08-19,26.915792732900304,2025-08-27,-0.6330926353330428,False,收线未确认平仓
603833,2025-08-19,51.43387189904769,2025-08-27,0.018120780754004334,False,收线未确认平仓
300346,2025-08-21,32.81,2025-09-04,-0.015585,True,止损触发(层面1)
601628,2025-08-26,40.29,2025-09-01,-1.01544,True,止损(确认期)
601001,2025-08-29,13.953665799867297,2025-09-25,-0.398008077178276,False,收线未确认平仓
688596,2025-08-29,35.67,2025-10-31,-0.009399999999997188,True,止损触发(层面1)
000685,2025-09-08,11.19,2025-12-18,2.183277999999999,True,止损触发(层面1)
603505,2025-09-11,17.266990657238438,2025-09-16,0.11590328054128098,False,收线未确认平仓
601567,2025-09-12,22.91,2025-10-22,-0.014272131147540985,True,止损触发(层面1)
603391,2025-09-15,49.63,2025-10-17,3.0559818181818206,True,止损触发(层面1)
002895,2025-09-17,37.7,2026-03-17,8.237358823529414,True,止损触发(层面1)
601567,2025-09-19,22.64,2025-10-23,-0.017035643564356436,True,止损触发(层面1)
000885,2025-09-22,14.600824657028886,2025-10-09,-0.3384525957339638,False,收线未确认平仓
688575,2025-09-22,15.07,2025-11-21,-0.01709402985074627,True,止损触发(层面1)
000400,2025-09-24,25.44,2026-04-13,1.3620831932773114,True,止损触发(层面1)
002001,2025-09-24,23.492296765675682,2025-10-13,-0.23558523432431838,False,收线未确认平仓
000885,2025-09-29,14.24,2025-11-04,-0.018036666666666666,True,止损触发(层面1)
000902,2025-10-10,14.81,2025-11-24,-0.015008,True,止损触发(层面1)
300770,2025-10-10,42.78,2025-11-14,-1.0147098654708506,True,止损触发(层面1)
688334,2025-10-13,19.74,2025-11-18,-0.00480865384615576,True,止损触发(层面1)
002690,2025-10-14,19.31,2025-10-29,-1.0160815217391324,True,止损(确认期)
000821,2025-10-15,12.9,2025-11-21,-0.017200000000000003,True,止损触发(层面1)
603100,2025-10-20,23.96,2025-11-27,-0.01916842105263158,True,止损触发(层面1)
603260,2025-10-20,48.26,2025-11-04,-0.8222382352941183,False,收线未确认平仓
603279,2025-10-21,15.31,2025-12-08,-0.018767741935483872,True,止损触发(层面1)
600763,2025-10-22,44.14,2025-11-18,-0.5352901345291465,False,收线未确认平仓
002791,2025-10-23,22.66,2025-11-04,-0.06002500000000062,False,收线未确认平仓
603320,2025-10-23,20.537089426885775,2025-10-28,1.3864257438305199,False,收线未确认平仓
603439,2025-10-23,12.47149416109931,2025-11-18,-0.5138307567253277,False,收线未确认平仓
688139,2025-10-24,32.92,2025-11-20,-1.017149659863945,True,止损触发(层面1)
601900,2025-10-27,12.75,2025-12-11,-0.01730357142857143,True,止损触发(层面1)
603100,2025-10-27,23.96,2025-11-27,-0.01916842105263158,True,止损触发(层面1)
605507,2025-10-27,16.0,2025-12-18,-0.0031750000000003126,True,止损触发(层面1)
000951,2025-10-29,16.28,2025-11-21,-1.0150373493975884,True,止损触发(层面1)
002572,2025-11-10,12.636118067978533,2025-11-13,0.17927856612081997,False,收线未确认平仓
003031,2025-11-10,127.56,2026-07-16,26.434201481481484,True,止损触发(层面1)
600426,2025-11-11,26.66,2026-03-23,7.9382625,True,止损触发(层面1)
603379,2025-11-12,54.44,2025-11-17,-1.016548412698414,True,止损(确认期)
000739,2025-11-17,16.45,2026-03-20,1.2091737704918033,True,止损触发(层面1)
002078,2025-11-25,15.48,2026-03-18,1.1512830769230766,True,止损触发(层面1)
601688,2025-11-25,22.138091776465245,2025-12-10,-0.6961735995731686,False,收线未确认平仓
603085,2025-11-26,10.48,2025-12-17,-1.015747058823529,True,止损触发(层面1)
003005,2025-11-27,21.81420362436719,2025-12-02,-0.12601006693168987,False,收线未确认平仓
600877,2025-11-27,15.25,2025-12-02,2.472205084745764,False,收线未确认平仓
001368,2025-11-28,26.38,2025-12-11,-0.0167075,True,止损触发(层面1)
688153,2025-12-02,38.17,2026-02-04,1.867100000000001,True,止损触发(层面1)
001368,2025-12-05,25.18,2025-12-11,-1.0160774999999995,True,止损触发(层面1)
002151,2025-12-05,39.95,2026-03-23,6.4889379844961255,True,止损触发(层面1)
300525,2025-12-05,13.59,2025-12-31,-0.0005945454545458409,True,止损触发(层面1)
301522,2025-12-05,36.76,2026-03-09,3.4590685714285696,True,止损触发(层面1)
603383,2025-12-05,37.857277628032335,2025-12-10,-0.2576783453375201,False,收线未确认平仓
300597,2025-12-08,9.34,2025-12-30,-1.0140490196078427,True,止损(确认期)
300244,2025-12-10,15.47195822454308,2025-12-22,0.15027028067885018,False,收线未确认平仓
600955,2025-12-10,19.25,2026-03-12,4.754253164556961,True,止损触发(层面1)
002972,2025-12-12,11.65,2026-01-08,-1.0141841269841254,True,止损触发(层面1)
301522,2025-12-12,33.78009054310538,2025-12-17,1.3319025307895571,False,收线未确认平仓
603004,2025-12-12,24.013446088794925,2026-01-15,-0.3123757593375631,False,收线未确认平仓
603383,2025-12-12,36.47,2026-01-27,-1.015275956284152,True,止损触发(层面1)
300161,2025-12-15,30.57,2026-03-03,1.12099347826087,True,止损触发(层面1)
300597,2025-12-15,9.34,2025-12-30,-1.0140490196078427,True,止损(确认期)
603112,2025-12-15,18.48,2026-01-21,-0.01614367816091954,True,止损触发(层面1)
300183,2025-12-17,15.9,2026-01-27,-0.016553424657534246,True,止损触发(层面1)
300244,2025-12-17,15.47195822454308,2025-12-22,0.16245435749064885,False,收线未确认平仓
600955,2025-12-17,19.25,2026-03-12,4.754253164556961,True,止损触发(层面1)
600372,2025-12-18,12.785361701136493,2025-12-23,-0.2955530489211974,False,收线未确认平仓
603777,2025-12-18,14.28,2025-12-23,0.5274242857142843,False,收线未确认平仓
603886,2025-12-18,13.124137931034483,2025-12-23,1.6162194726166341,False,收线未确认平仓
300320,2025-12-19,9.89,2026-02-02,-0.014737254901960784,True,止损触发(层面1)
301278,2025-12-19,33.69,2025-12-24,-1.0151911764705899,True,止损(确认期)
301335,2025-12-19,29.74095858538855,2025-12-24,0.5065957698348053,False,收线未确认平仓
603383,2025-12-19,36.69,2026-01-26,-0.01575367231638418,True,止损触发(层面1)
603867,2025-12-19,27.99,2026-03-23,-0.00816739130434927,True,止损触发(层面1)
000682,2025-12-22,13.14,2026-03-19,2.1963921568627462,True,止损触发(层面1)
000786,2025-12-22,24.71,2026-03-20,-0.008440384615383111,True,止损触发(层面1)
300597,2025-12-22,9.34,2025-12-30,-1.0140490196078427,True,止损(确认期)
000997,2025-12-24,26.86,2026-02-02,0.720081720430105,True,止损触发(层面1)
001373,2025-12-25,36.94,2026-03-20,2.2422228395061707,True,止损触发(层面1)
002601,2025-12-25,19.26,2026-03-16,1.287196341463415,True,止损触发(层面1)
002635,2025-12-25,13.95261761158022,2026-01-14,-0.37943880649967626,False,收线未确认平仓
002995,2025-12-25,21.22,2026-03-24,5.53727088607595,True,止损触发(层面1)
300479,2025-12-25,19.22,2026-03-23,-0.004471844660196105,True,止损触发(层面1)
301587,2025-12-25,23.55,2025-12-30,-0.2143486486486476,False,收线未确认平仓
603777,2025-12-25,13.51,2025-12-30,-0.571882857142858,False,收线未确认平仓
300817,2025-12-26,19.49,2026-03-03,-0.016642696629213482,True,止损触发(层面1)
001319,2025-12-29,26.835686359687227,2026-01-05,0.6883746663993378,False,收线未确认平仓
002698,2025-12-29,16.274509803921568,2026-01-05,-0.6965186601307202,False,收线未确认平仓
003039,2025-12-29,15.54,2026-03-20,1.7305433333333318,True,止损触发(层面1)
