code,name,price,涨幅%,换手率%,成交量,MA5,MA20,RSI,评级,策略,环境,风险档,触发价,止损价,每股风险,TY高,TY低,突破状态,放量阈值,动量20日%,C23,C23原因
688739,成大生物,19.99,-0.39860488290982543,0.0,15575.0,20.101999999999997,19.901500000000002,0,A,钻潜评级策略,weak,0.5R,20.37,19.72,0.65,20.33,19.76,未突破,28985.0,4.5,达标,
000550,江铃汽车,16.4,-1.9725044829647431,0.0,38009.0,16.792,16.4835,0,A,钻潜评级策略,bad,0.5R,17.23,16.52,0.71,17.2,16.55,未突破,58018.0,6.2,达标,
000623,吉林敖东,18.08,-1.2021857923497414,0.0,136938.0,18.273999999999997,18.1715,0,A,钻潜评级策略,good,1R,18.49,17.93,0.56,18.45,17.97,未突破,236700.0,3.7,达标,
000651,格力电器,40.25,-0.049664762850765154,0.0,367554.0,40.86,40.421,0,A,钻潜评级策略,good,1R,41.98,40.14,1.84,41.9,40.22,未突破,832817.0,9.8,达标,
000885,城发环境,12.85,-0.6187161639597871,0.0,43741.0,13.004,12.6705,0,A,钻潜评级策略,weak,0.5R,13.33,12.69,0.64,13.3,12.72,未突破,76755.0,8.6,达标,
000963,华东医药,27.82,-0.3581661891117527,0.0,159108.0,28.381999999999998,29.619,0,A,钻潜评级策略,weak,0.5R,29.91,28.36,1.55,29.85,28.42,未突破,386894.0,3.8,达标,
000999,华润三九,24.97,-1.3823064770932092,0.0,155681.0,25.601999999999997,25.2125,0,A,钻潜评级策略,weak,0.5R,25.63,24.48,1.15,25.58,24.53,未突破,259357.0,8.3,达标,
001219,青岛食品,12.37,0.32441200324411223,0.0,18052.0,12.422,12.138,0,A,钻潜评级策略,weak,0.5R,12.66,12.14,0.52,12.63,12.16,未突破,36395.0,7.7,达标,
001387,雪祺电气,11.73,0.8598452278589797,0.0,24050.0,11.620000000000001,11.3295,0,A,钻潜评级策略,weak,0.5R,11.9,11.31,0.59,11.88,11.33,未突破,56083.0,-2.2,达标,
001390,古麒绒材,17.95,0.9561304836895212,0.0,16892.0,17.752,17.5125,0,A,钻潜评级策略,good,1R,18.13,17.49,0.64,18.09,17.53,未突破,24592.0,-8.2,达标,
001872,招商港口,22.05,0.4555808656036442,0.0,19079.0,22.09,21.7025,0,A,钻潜评级策略,good,1R,22.52,21.52,1.0,22.48,21.56,未突破,66540.0,8.1,达标,
002007,华兰生物,13.12,-1.3533834586466287,0.0,114505.0,13.406,13.211500000000001,0,A,钻潜评级策略,weak,0.5R,13.81,13.19,0.62,13.78,13.22,未突破,216710.0,9.3,达标,
002032,苏泊尔,41.33,-0.45761078998074467,0.0,22220.0,42.236000000000004,43.252,0,A,钻潜评级策略,bad,0.5R,43.99,42.12,1.87,43.9,42.2,未突破,37552.0,2.7,达标,
002142,宁波银行,31.74,0.28436018957345155,0.0,302600.0,31.812,31.858999999999998,0,A,钻潜评级策略,weak,0.5R,32.56,31.16,1.4,32.5,31.22,未突破,585946.0,5.9,达标,
002179,中航光电,34.67,-0.23021582733812052,0.0,312658.0,34.388,34.294,0,A,钻潜评级策略,weak,0.5R,35.29,33.61,1.68,35.22,33.68,未突破,535606.0,-12.1,达标,
002275,桂林三金,13.16,0.07604562737641984,0.0,16676.0,13.264000000000001,13.292000000000002,0,A,钻潜评级策略,good,1R,13.52,12.97,0.55,13.49,13.0,未突破,35935.0,2.7,达标,
002287,奇正藏药,20.42,-0.8737864077669855,0.0,18359.0,20.788,20.8015,0,A,钻潜评级策略,good,1R,21.26,20.23,1.03,21.22,20.27,未突破,51709.0,6.4,达标,
002304,洋河股份,40.88,-0.9929765076289621,0.0,76772.0,41.924,40.423,0,A,钻潜评级策略,weak,0.5R,41.07,39.16,1.91,40.99,39.24,未突破,134651.0,9.1,达标,
002833,弘亚数控,18.1,0.38824181919023815,0.0,41059.0,17.939999999999998,16.8445,0,A,钻潜评级策略,weak,0.5R,18.29,17.39,0.9,18.25,17.42,未突破,104076.0,7.0,达标,
300181,佐力药业,13.99,-0.850460666194186,0.0,188365.0,14.252,14.2785,0,A,钻潜评级策略,good,1R,14.63,13.99,0.64,14.6,14.02,未突破,384050.0,9.8,达标,
300357,我武生物,23.45,-2.69709543568466,0.0,104989.0,23.786,23.9965,0,A,钻潜评级策略,good,1R,24.53,23.27,1.26,24.48,23.32,未突破,178805.0,6.7,达标,
300470,中密控股,29.44,-1.6371533578349418,0.0,22114.0,29.95,29.1255,0,A,钻潜评级策略,bad,0.5R,29.99,28.48,1.51,29.93,28.54,未突破,27205.0,5.6,达标,
300498,温氏股份,13.55,-0.29433406916850036,0.0,367067.0,13.73,13.869,0,A,钻潜评级策略,good,1R,14.42,13.8,0.62,14.39,13.83,未突破,885168.0,9.7,达标,
300627,华测导航,28.2,-1.9812304483837306,0.0,86403.0,28.522000000000002,27.7295,0,A,钻潜评级策略,weak,0.5R,29.36,27.89,1.47,29.3,27.95,未突破,151641.0,7.3,达标,
300908,仲景食品,23.84,0.0,0.0,14131.0,24.044,23.3415,0,A,钻潜评级策略,weak,0.5R,24.63,23.48,1.15,24.58,23.53,未突破,22772.0,8.0,达标,
300915,海融科技,19.77,-0.6532663316582865,0.0,13902.0,20.023999999999997,19.248,0,A,钻潜评级策略,weak,0.5R,20.28,19.45,0.83,20.24,19.49,未突破,24594.0,3.5,达标,
301585,蓝宇股份,25.64,-0.46583850931677384,0.0,6426.0,25.576,25.3475,0,A,钻潜评级策略,weak,0.5R,25.93,25.05,0.88,25.88,25.1,未突破,14943.0,4.1,达标,
600132,重庆啤酒,43.97,-1.7869108778199805,0.0,47899.0,45.634,44.323,0,B,钻潜评级策略,weak,0.5R,45.08,43.06,2.02,44.99,43.15,未突破,67304.0,9.3,达标,
600171,上海贝岭,23.43,-1.1809363137916584,0.0,164620.0,23.32,23.85,0,B,钻潜评级策略,bad,0.5R,23.95,22.76,1.19,23.9,22.81,未突破,280154.0,-18.5,达标,
600350,山东高速,10.81,0.2782931354360141,0.0,165002.0,11.030000000000001,11.540499999999998,0,B,钻潜评级策略,good,1R,11.7,11.16,0.54,11.68,11.18,未突破,217220.0,-3.6,达标,
603233,大参林,17.91,-1.91675794085433,0.0,86428.0,18.422,18.686500000000002,0,B,钻潜评级策略,weak,0.5R,18.97,18.1,0.87,18.93,18.14,未突破,149813.0,7.5,达标,
603329,上海雅仕,10.03,1.9308943089430874,0.0,36581.0,9.868,9.591,0,B,钻潜评级策略,weak,0.5R,10.06,9.56,0.5,10.04,9.58,未突破,83339.0,-1.0,达标,
603350,安乃达,27.5,-0.47050307636626876,0.0,6296.0,27.444,27.422999999999995,0,B,钻潜评级策略,bad,0.5R,27.86,26.57,1.29,27.8,26.62,未突破,12785.0,-5.8,达标,
603511,爱慕股份,11.9,0.5067567567567544,0.0,11559.0,11.908,11.6795,0,B,钻潜评级策略,weak,0.5R,12.19,11.64,0.55,12.17,11.66,未突破,28493.0,1.4,达标,
603700,宁水集团,11.27,-2.4242424242424288,0.0,53505.0,11.226,11.181000000000001,0,B,钻潜评级策略,weak,0.5R,11.44,10.9,0.54,11.42,10.92,未突破,85804.0,0.1,达标,
603855,华荣股份,16.57,-0.9563658099222994,0.0,20662.0,16.651999999999997,16.261000000000003,0,B,钻潜评级策略,bad,0.5R,16.91,16.27,0.64,16.88,16.3,未突破,25524.0,1.6,达标,
605296,神农集团,30.03,0.83948959032909,0.0,24294.0,29.558000000000003,30.182499999999997,0,B,钻潜评级策略,good,1R,30.06,28.61,1.45,30.0,28.67,未突破,56390.0,4.9,达标,
688075,安旭生物,28.42,-0.07032348804500987,0.0,5736.0,28.236,28.202000000000005,0,B,钻潜评级策略,bad,0.5R,28.52,27.25,1.27,28.46,27.3,未突破,12771.0,-1.1,达标,
688566,吉贝尔,24.55,-1.2866907921190163,0.0,11789.0,24.54,24.9155,0,B,钻潜评级策略,weak,0.5R,24.97,23.75,1.22,24.92,23.8,未突破,35837.0,-1.3,达标,
000028,国药一致,20.4,-0.9708737864077777,0.0,30709.0,20.79,20.722,0,B,钻潜评级策略,good,1R,21.35,20.48,0.87,21.31,20.52,未突破,53116.0,5.8,达标,
001228,永泰运,27.4,-1.4742898238043867,0.0,8493.0,27.332,26.567500000000003,0,B,钻潜评级策略,weak,0.5R,28.01,26.57,1.44,27.95,26.62,未突破,18206.0,4.8,达标,
002216,三全食品,12.85,-1.001540832049308,0.0,65853.0,12.994,12.882,0,B,钻潜评级策略,good,1R,13.13,12.45,0.68,13.1,12.47,未突破,118488.0,6.7,达标,
002293,罗莱生活,11.16,-0.4460303300624524,0.0,55957.0,11.075999999999999,11.068000000000001,0,B,钻潜评级策略,good,1R,11.3,10.72,0.58,11.28,10.74,未突破,128217.0,4.4,达标,
002611,东方精工,16.19,-1.9382192610539084,0.0,312989.0,16.354,15.370500000000002,0,B,钻潜评级策略,weak,0.5R,17.8,16.88,0.92,17.76,16.91,未突破,501084.0,3.0,达标,
002959,小熊电器,34.25,-0.1457725947521804,0.0,7214.0,34.414,33.427,0,B,钻潜评级策略,weak,0.5R,35.02,33.58,1.44,34.95,33.65,未突破,16345.0,9.4,达标,
301109,军信股份,13.6,-1.1627906976744207,0.0,53314.0,13.870000000000001,13.788499999999999,0,B,钻潜评级策略,weak,0.5R,14.31,13.6,0.71,14.28,13.63,未突破,80718.0,9.2,达标,
301206,三元生物,23.45,-0.8456659619450302,0.0,10015.0,23.59,23.2925,0,B,钻潜评级策略,bad,0.5R,23.89,23.06,0.83,23.84,23.11,未突破,21937.0,3.8,达标,
