mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,vol_ratio,mom20,_d
prebreak,000400,2025-09-24,S,S,A,C,S,S,A,23.982,23.8,22.61,1.19,,1,23.8,26.3469,2025-10-09,0,2.1237,1,23.8,26.5529,2025-10-16,0,2.2967,1,23.8,25.9273,2025-10-30,0,1.7713,1.8374,0.0347483170390094,2025-09-24
prebreak,002001,2025-09-24,S,S,A,C,S,S,A,22.8067,23.71,22.71,1.0,,1,23.71,24.1972,2025-10-09,0,0.4688,1,23.71,23.4923,2025-10-13,0,-0.2356,1,23.71,23.4923,2025-10-13,0,-0.2356,2.2205,0.0151081535544792,2025-09-24
prebreak,000885,2025-09-29,S,S,A,C,S,S,A,15.454,14.24,13.64,0.6,,1,14.24,14.8723,2025-10-14,0,1.0351,1,14.24,14.8917,2025-10-21,0,1.0674,1,14.24,14.2712,2025-11-04,0,0.0339,4.8026,-0.0175365942205997,2025-09-29
prebreak,000902,2025-10-10,S,S,A,C,S,S,A,14.3724,14.81,14.06,0.75,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.81,15.8993,2025-11-07,0,1.4365,3.201,0.0520800610687346,2025-10-10
prebreak,300770,2025-10-10,S,S,A,C,S,S,A,44.5582,45.01,42.78,2.23,,0,0.0,0.0,,0,0.0,1,45.01,45.8835,2025-10-24,0,0.3761,1,45.01,44.7644,2025-11-07,0,-0.1254,1.6794,0.0521553014442615,2025-10-10
prebreak,688334,2025-10-13,S,S,A,C,S,S,A,20.98,19.73,18.69,1.04,,1,19.73,20.5048,2025-10-20,0,0.7301,1,19.73,20.6434,2025-10-27,0,0.8633,1,19.73,21.2474,2025-11-10,0,1.4437,2.598,0.0332724487357829,2025-10-13
prebreak,002690,2025-10-14,S,S,A,C,S,S,A,19.1325,20.23,19.31,0.92,,0,0.0,0.0,,0,0.0,1,20.23,19.469,2025-10-28,0,-0.8434,1,20.23,19.31,2025-10-29,1,-1.0161,1.6972,0.0150274300357855,2025-10-14
prebreak,000821,2025-10-15,S,S,A,C,S,S,A,12.6379,12.9,12.33,0.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.9,14.0421,2025-11-12,0,1.9853,3.7669,0.0215430585085991,2025-10-15
prebreak,603100,2025-10-20,S,S,A,C,S,S,A,22.1971,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.96,25.9129,2025-11-17,0,2.0353,4.9865,0.0899825401037766,2025-10-20
prebreak,603260,2025-10-20,S,S,A,C,S,S,A,48.49,50.18,47.8,2.38,,0,0.0,0.0,,0,0.0,1,50.18,49.6,2025-11-03,0,-0.2596,1,50.18,48.26,2025-11-04,0,-0.8222,1.5911,0.0354931902600081,2025-10-20
prebreak,603279,2025-10-21,S,S,A,C,S,S,A,14.8412,15.31,14.69,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.31,16.3528,2025-11-18,0,1.6622,1.9312,-0.0059792304883976,2025-10-21
prebreak,600763,2025-10-22,S,S,A,C,S,S,A,42.2,45.3,43.07,2.23,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,45.3,44.14,2025-11-18,0,-0.5353,1.6758,0.0798569725864122,2025-10-22
prebreak,002791,2025-10-23,S,S,A,C,S,S,A,22.08,22.71,21.59,1.12,,0,0.0,0.0,,0,0.0,1,22.71,22.66,2025-11-04,0,-0.06,1,22.71,22.66,2025-11-04,0,-0.06,2.7096,0.0327421555252389,2025-10-23
prebreak,603320,2025-10-23,S,S,A,C,S,S,A,21.0535,19.26,18.35,0.91,,1,19.26,20.5371,2025-10-28,0,1.3864,1,19.26,20.5371,2025-10-28,0,1.3864,1,19.26,20.5371,2025-10-28,0,1.3864,1.7729,-0.0317511859666947,2025-10-23
prebreak,603439,2025-10-23,S,S,A,C,S,S,A,12.3919,12.76,12.18,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.76,12.4715,2025-11-18,0,-0.5138,3.8849,0.0297075716819736,2025-10-23
prebreak,688139,2025-10-24,S,S,A,C,S,S,A,33.5153,34.39,32.92,1.47,,1,34.39,34.4142,2025-10-31,0,-0.0013,1,34.39,34.2166,2025-11-07,0,-0.1356,1,34.39,32.92,2025-11-20,1,-1.0171,1.8398,0.0595107441689843,2025-10-24
prebreak,601900,2025-10-27,S,S,A,C,S,S,A,13.503,12.75,12.19,0.56,,1,12.75,14.1419,2025-11-03,0,2.4667,1,12.75,14.1896,2025-11-10,0,2.5518,1,12.75,13.4077,2025-11-24,0,1.1564,1.7052,0.0486533440485894,2025-10-27
prebreak,603100,2025-10-27,S,S,A,C,S,S,A,23.3119,23.96,23.01,0.95,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,23.96,26.2063,2025-11-24,0,2.3439,4.9865,0.0899825401037766,2025-10-27
prebreak,605507,2025-10-27,S,S,A,C,S,S,A,15.7607,15.99,15.31,0.68,,0,0.0,0.0,,0,0.0,1,15.99,16.1844,2025-11-10,0,0.2678,1,15.99,15.9621,2025-11-24,0,-0.0589,1.5948,-0.0183298803433258,2025-10-27
prebreak,000951,2025-10-29,S,S,A,C,S,S,A,16.4337,17.11,16.28,0.83,,1,17.11,17.5344,2025-11-05,0,0.4953,1,17.11,17.3334,2025-11-12,0,0.2533,1,17.11,16.28,2025-11-21,1,-1.015,2.4145,0.0423674161705818,2025-10-29
prebreak,002572,2025-11-10,S,S,A,C,S,S,A,12.4504,12.51,11.86,0.65,,1,12.51,12.6361,2025-11-13,0,0.1793,1,12.51,12.6361,2025-11-13,0,0.1793,1,12.51,12.6361,2025-11-13,0,0.1793,1.7952,0.0526688945086704,2025-11-10
prebreak,003031,2025-11-10,S,S,A,C,S,S,A,53.7849,56.1,53.4,2.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,56.1,59.1883,2025-12-08,0,1.1273,2.148,0.0430434464259854,2025-11-10
prebreak,600426,2025-11-11,S,S,A,C,S,S,A,21.6135,19.02,18.06,0.96,,1,19.02,21.0121,2025-11-18,0,2.0587,1,19.02,20.8522,2025-11-25,0,1.8923,1,19.02,21.111,2025-12-09,0,2.1617,1.5189,-0.0184215565979705,2025-11-11
prebreak,603379,2025-11-12,S,S,A,C,S,S,A,55.5514,56.96,54.44,2.52,,1,56.96,54.44,2025-11-17,1,-1.0165,1,56.96,54.44,2025-11-17,1,-1.0165,1,56.96,54.44,2025-11-17,1,-1.0165,1.5377,0.0627991383691142,2025-11-12
prebreak,000739,2025-11-17,S,S,A,C,S,S,A,15.2743,15.7,15.09,0.61,,1,15.7,15.6297,2025-11-24,0,-0.1347,1,15.7,15.9753,2025-12-01,0,0.4314,1,15.7,16.0148,2025-12-15,0,0.4961,2.1705,0.0365837912407946,2025-11-17
prebreak,002078,2025-11-25,S,S,A,C,S,S,A,14.1434,14.72,14.07,0.65,,1,14.72,14.6908,2025-12-02,0,-0.0622,1,14.72,14.4171,2025-12-09,0,-0.4829,1,14.72,14.8009,2025-12-23,0,0.1072,1.5503,0.067321328962157,2025-11-25
prebreak,601688,2025-11-25,S,S,A,C,S,S,A,20.7973,22.88,21.79,1.09,,0,0.0,0.0,,0,0.0,1,22.88,22.2374,2025-12-09,0,-0.6051,1,22.88,22.1381,2025-12-10,0,-0.6962,2.2326,0.0152930403299653,2025-11-25
prebreak,603085,2025-11-26,S,S,A,C,S,S,A,10.37,10.99,10.48,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.99,10.48,2025-12-17,1,-1.0157,5.9565,0.0271028037383178,2025-11-26
prebreak,003005,2025-11-27,S,S,A,C,S,S,A,21.2168,21.94,20.81,1.13,,1,21.94,21.8142,2025-12-02,0,-0.126,1,21.94,21.8142,2025-12-02,0,-0.126,1,21.94,21.8142,2025-12-02,0,-0.126,1.7973,0.0183155640657162,2025-11-27
prebreak,600877,2025-11-27,S,S,A,C,S,S,A,15.83,13.78,13.19,0.59,,1,13.78,15.25,2025-12-02,0,2.4722,1,13.78,15.25,2025-12-02,0,2.4722,1,13.78,15.25,2025-12-02,0,2.4722,2.1641,0.0314371257485028,2025-11-27
prebreak,001368,2025-11-28,S,S,A,C,S,S,A,25.8323,26.38,25.18,1.2,,1,26.38,26.8917,2025-12-05,0,0.4094,1,26.38,25.18,2025-12-11,1,-1.0161,1,26.38,25.18,2025-12-11,1,-1.0161,1.6835,0.0652867969095991,2025-11-28
prebreak,688153,2025-12-02,S,S,A,C,S,S,A,38.4161,34.93,33.21,1.72,,1,34.93,38.1967,2025-12-09,0,1.8826,1,34.93,36.093,2025-12-16,0,0.6603,1,34.93,37.9275,2025-12-30,0,1.7262,1.8117,-0.0208609849619177,2025-12-02
prebreak,001368,2025-12-05,S,S,A,C,S,S,A,26.8917,26.38,25.18,1.2,,1,26.38,25.18,2025-12-11,1,-1.0161,1,26.38,25.18,2025-12-11,1,-1.0161,1,26.38,25.18,2025-12-11,1,-1.0161,1.993,0.039981133534735,2025-12-05
prebreak,002151,2025-12-05,S,S,A,C,S,S,A,31.4,31.55,30.26,1.29,,1,31.55,31.64,2025-12-12,0,0.0511,1,31.55,33.12,2025-12-19,0,1.1977,1,31.55,54.97,2026-01-06,0,18.125,2.2296,0.0320575727837748,2025-12-05
prebreak,300525,2025-12-05,S,S,A,C,S,S,A,14.1212,13.58,13.03,0.55,,1,13.58,13.6644,2025-12-12,0,0.1347,1,13.58,13.4956,2025-12-19,0,-0.1721,1,13.58,14.0517,2026-01-06,0,0.8384,1.7436,0.0077350802332347,2025-12-05
prebreak,301522,2025-12-05,S,S,A,C,S,S,A,32.1843,31.89,30.49,1.4,,1,31.89,34.1691,2025-12-12,0,1.6096,1,31.89,34.7675,2025-12-19,0,2.0367,1,31.89,39.1259,2026-01-06,0,5.1479,1.7444,-0.0916227621784155,2025-12-05
prebreak,603383,2025-12-05,S,S,A,C,S,S,A,37.8761,38.3,36.47,1.83,,1,38.3,37.8573,2025-12-10,0,-0.2577,1,38.3,37.8573,2025-12-10,0,-0.2577,1,38.3,37.8573,2025-12-10,0,-0.2577,3.8033,0.0209348913007749,2025-12-05
prebreak,300597,2025-12-08,S,S,A,C,S,S,A,9.73,9.85,9.34,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,9.85,9.34,2025-12-30,1,-1.014,3.8791,0.0165118679050568,2025-12-08
prebreak,300244,2025-12-10,S,S,A,C,S,S,A,15.0793,15.34,14.54,0.8,,0,0.0,0.0,,0,0.0,1,15.34,15.472,2025-12-22,0,0.1503,1,15.34,15.472,2025-12-22,0,0.1503,3.3102,-0.0060060364896323,2025-12-10
prebreak,600955,2025-12-10,S,S,A,C,S,S,A,14.8023,15.48,14.69,0.79,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.48,17.2344,2026-01-09,0,2.2045,1.7254,0.0230524034170598,2025-12-10
prebreak,002972,2025-12-12,S,S,A,C,S,S,A,11.4003,12.28,11.65,0.63,,0,0.0,0.0,,0,0.0,1,12.28,12.0627,2025-12-26,0,-0.3595,1,12.28,11.65,2026-01-08,1,-1.0142,1.5719,0.0272752032994825,2025-12-12
prebreak,301522,2025-12-12,S,S,A,C,S,S,A,34.1691,31.89,30.49,1.4,,1,31.89,33.7801,2025-12-17,0,1.3319,1,31.89,33.7801,2025-12-17,0,1.3319,1,31.89,33.7801,2025-12-17,0,1.3319,2.7295,-0.0520344271770004,2025-12-12
prebreak,603004,2025-12-12,S,S,A,C,S,S,A,22.3809,24.37,23.17,1.2,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.37,24.0134,2026-01-13,0,-0.3124,1.8983,0.0888754751486846,2025-12-12
prebreak,603383,2025-12-12,S,S,A,C,S,S,A,36.4432,38.3,36.47,1.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,38.3,39.4383,2026-01-13,0,0.6057,3.6602,0.0557883979906588,2025-12-12
prebreak,300161,2025-12-15,S,S,A,C,S,S,A,28.0004,29.0,27.62,1.38,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,29.0,31.5579,2026-01-14,0,1.8364,1.7234,0.0211219850061112,2025-12-15
prebreak,300597,2025-12-15,S,S,A,C,S,S,A,9.02,9.85,9.34,0.51,,0,0.0,0.0,,0,0.0,1,9.85,9.54,2025-12-29,0,-0.6221,1,9.85,9.34,2025-12-30,1,-1.014,3.8791,0.0165118679050568,2025-12-15
prebreak,603112,2025-12-15,S,S,A,C,S,S,A,18.029,18.48,17.61,0.87,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.48,19.2177,2026-01-14,0,0.8312,3.6963,0.0051357297424647,2025-12-15
prebreak,300183,2025-12-17,S,S,A,C,S,S,A,14.5243,15.9,15.17,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.9,15.8538,2026-01-16,0,-0.0798,2.8362,0.0675304474945999,2025-12-17
prebreak,300244,2025-12-17,S,S,A,C,S,S,A,14.8633,15.34,14.6,0.74,,1,15.34,15.472,2025-12-22,0,0.1625,1,15.34,15.472,2025-12-22,0,0.1625,1,15.34,15.472,2025-12-22,0,0.1625,3.3102,-0.0060060364896323,2025-12-17
prebreak,600955,2025-12-17,S,S,A,C,S,S,A,14.7624,15.48,14.69,0.79,,0,0.0,0.0,,0,0.0,1,15.48,16.1479,2025-12-31,0,0.83,1,15.48,17.1945,2026-01-16,0,2.154,1.7254,0.0230524034170598,2025-12-17
prebreak,600372,2025-12-18,S,S,A,C,S,S,A,12.8451,12.95,12.36,0.59,,1,12.95,12.7854,2025-12-23,0,-0.2956,1,12.95,12.7854,2025-12-23,0,-0.2956,1,12.95,12.7854,2025-12-23,0,-0.2956,1.7844,0.0821024123154678,2025-12-18
prebreak,603777,2025-12-18,S,S,A,C,S,S,A,14.84,13.9,13.2,0.7,,1,13.9,14.28,2025-12-23,0,0.5274,1,13.9,14.28,2025-12-23,0,0.5274,1,13.9,14.28,2025-12-23,0,0.5274,6.7866,0.0700538876058507,2025-12-18
prebreak,603886,2025-12-18,S,S,A,C,S,S,A,12.8017,12.29,11.78,0.51,,1,12.29,13.1241,2025-12-23,0,1.6162,1,12.29,13.1241,2025-12-23,0,1.6162,1,12.29,13.1241,2025-12-23,0,1.6162,1.9131,0.0302355831767595,2025-12-18
prebreak,300320,2025-12-19,S,S,A,C,S,S,A,9.289,9.89,9.38,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,9.89,9.9967,2026-01-20,0,0.1943,1.5906,0.0762436733168125,2025-12-19
prebreak,301278,2025-12-19,S,S,A,C,S,S,A,37.3394,35.39,33.69,1.7,,1,35.39,33.69,2025-12-24,1,-1.0152,1,35.39,33.69,2025-12-24,1,-1.0152,1,35.39,33.69,2025-12-24,1,-1.0152,3.5486,0.0227408421447596,2025-12-19
prebreak,301335,2025-12-19,S,S,A,C,S,S,A,30.9453,29.07,27.79,1.28,,1,29.07,29.741,2025-12-24,0,0.5066,1,29.07,29.741,2025-12-24,0,0.5066,1,29.07,29.741,2025-12-24,0,0.5066,2.4383,0.0287391556298342,2025-12-19
prebreak,603383,2025-12-19,S,S,A,C,S,S,A,35.6477,36.69,34.92,1.77,,0,0.0,0.0,,0,0.0,1,36.69,37.7885,2026-01-06,0,0.6045,1,36.69,37.5823,2026-01-20,0,0.4881,2.0248,-0.0313153729034005,2025-12-19
prebreak,603867,2025-12-19,S,S,A,C,S,S,A,24.6015,27.98,26.6,1.38,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,27.98,28.4724,2026-01-20,0,0.3412,2.9701,0.145627331277919,2025-12-19
prebreak,000682,2025-12-22,S,S,A,C,S,S,A,11.621,12.01,11.5,0.51,,0,0.0,0.0,,0,0.0,1,12.01,12.1588,2026-01-07,0,0.2737,1,12.01,13.9711,2026-01-21,0,3.8251,1.6709,0.0533266132740792,2025-12-22
prebreak,000786,2025-12-22,S,S,A,C,S,S,A,24.1381,24.7,23.66,1.04,,0,0.0,0.0,,0,0.0,1,24.7,24.5347,2026-01-07,0,-0.1768,1,24.7,25.8021,2026-01-21,0,1.041,2.2212,0.0175692569485315,2025-12-22
prebreak,300597,2025-12-22,S,S,A,C,S,S,A,9.08,9.85,9.34,0.51,,1,9.85,9.54,2025-12-29,0,-0.6221,1,9.85,9.34,2025-12-30,1,-1.014,1,9.85,9.34,2025-12-30,1,-1.014,3.8791,0.0165118679050568,2025-12-22
prebreak,000997,2025-12-24,S,S,A,C,S,S,A,25.6687,26.17,25.24,0.93,,1,26.17,27.9269,2025-12-31,0,1.8665,1,26.17,27.6606,2026-01-09,0,1.5804,1,26.17,28.2523,2026-01-23,0,2.2162,1.9779,0.0350383778864669,2025-12-24
prebreak,001373,2025-12-25,S,S,A,C,S,S,A,31.14,33.28,31.66,1.62,,1,33.28,33.81,2026-01-05,0,0.3113,1,33.28,37.95,2026-01-12,0,2.8653,1,33.28,42.91,2026-01-26,0,5.9251,2.0043,0.032578343158548,2025-12-25
prebreak,002601,2025-12-25,S,S,A,C,S,S,A,19.06,18.19,17.37,0.82,,1,18.19,19.68,2026-01-05,0,1.7991,1,18.19,19.97,2026-01-12,0,2.1525,1,18.19,21.99,2026-01-26,0,4.6144,1.5324,-0.0036364400723082,2025-12-25
prebreak,002635,2025-12-25,S,S,A,C,S,S,A,13.7941,14.2,13.52,0.68,,0,0.0,0.0,,0,0.0,1,14.2,14.349,2026-01-12,0,0.2031,1,14.2,13.9526,2026-01-14,0,-0.3794,2.5079,0.0521028561520731,2025-12-25
prebreak,002995,2025-12-25,S,S,A,C,S,S,A,16.41,16.83,16.04,0.79,,1,16.83,17.38,2026-01-05,0,0.6796,1,16.83,19.83,2026-01-12,0,3.7789,1,16.83,25.1,2026-01-26,0,10.4456,1.843,-0.0243478260869566,2025-12-25
prebreak,300479,2025-12-25,S,S,A,C,S,S,A,18.87,19.21,18.18,1.03,,1,19.21,19.26,2026-01-05,0,0.0343,1,19.21,20.33,2026-01-12,0,1.0725,1,19.21,20.71,2026-01-26,0,1.4412,1.5798,-0.0025960539979231,2025-12-25
prebreak,301587,2025-12-25,S,S,A,C,S,S,A,23.59,23.77,22.66,1.11,,1,23.77,23.55,2025-12-30,0,-0.2143,1,23.77,23.55,2025-12-30,0,-0.2143,1,23.77,23.55,2025-12-30,0,-0.2143,1.7256,0.011059123777116,2025-12-25
prebreak,603777,2025-12-25,S,S,A,C,S,S,A,14.21,13.9,13.2,0.7,,1,13.9,13.51,2025-12-30,0,-0.5719,1,13.9,13.51,2025-12-30,0,-0.5719,1,13.9,13.51,2025-12-30,0,-0.5719,1.5568,0.0220588235294119,2025-12-25
prebreak,300817,2025-12-26,S,S,A,C,S,S,A,20.0854,19.49,18.6,0.89,,1,19.49,20.8006,2026-01-06,0,1.455,1,19.49,22.837,2026-01-13,0,3.7416,1,19.49,21.049,2026-01-27,0,1.7339,1.6194,0.0224387667660581,2025-12-26
prebreak,001319,2025-12-29,S,S,A,C,S,S,A,26.4713,26.01,24.84,1.17,,1,26.01,26.8357,2026-01-05,0,0.6884,1,26.01,26.8357,2026-01-05,0,0.6884,1,26.01,26.8357,2026-01-05,0,0.6884,3.2583,0.0162203134353362,2025-12-29
prebreak,002698,2025-12-29,S,S,A,C,S,S,A,15.8824,16.68,16.08,0.6,,1,16.68,16.2745,2026-01-05,0,-0.6965,1,16.68,16.2745,2026-01-05,0,-0.6965,1,16.68,16.2745,2026-01-05,0,-0.6965,3.3747,0.0666833855799373,2025-12-29
prebreak,003039,2025-12-29,S,S,A,C,S,S,A,14.3918,14.49,13.89,0.6,,1,14.49,16.3538,2026-01-07,0,3.0861,1,14.49,17.0602,2026-01-14,0,4.2626,1,14.49,15.9712,2026-01-28,0,2.4488,2.3411,0.0438249481112436,2025-12-29
prebreak,300161,2025-12-29,S,S,A,C,S,S,A,28.7699,28.98,27.87,1.11,,1,28.98,30.1489,2026-01-07,0,1.0326,1,28.98,31.5579,2026-01-14,0,2.3011,1,28.98,32.4873,2026-01-28,0,3.1379,1.7234,0.0204177629474864,2025-12-29
prebreak,300174,2025-12-29,S,S,A,C,S,S,A,15.6732,15.93,15.17,0.76,,0,0.0,0.0,,0,0.0,1,15.93,16.1484,2026-01-14,0,0.2713,1,15.93,16.6122,2026-01-28,0,0.8811,1.7826,0.0221990480743925,2025-12-29
prebreak,300075,2025-12-30,S,S,A,C,S,S,A,15.28,15.27,14.46,0.81,,1,15.27,15.5,2026-01-08,0,0.2694,1,15.27,17.19,2026-01-15,0,2.3545,1,15.27,15.35,2026-01-29,0,0.0844,1.5232,-0.0173745173745173,2025-12-30
prebreak,000997,2025-12-31,S,S,A,C,S,S,A,27.9269,26.17,25.24,0.93,,1,26.17,27.6606,2026-01-09,0,1.5804,1,26.17,28.6763,2026-01-16,0,2.6719,1,26.17,26.9408,2026-01-30,0,0.8069,1.94,0.0640891743788696,2025-12-31
prebreak,300244,2025-12-31,S,S,A,C,S,S,A,15.5603,15.78,15.04,0.74,,1,15.78,21.323,2026-01-09,0,7.4697,1,15.78,24.8081,2026-01-16,0,12.1763,1,15.78,23.4534,2026-01-30,0,10.3467,2.7299,0.0687351459936624,2025-12-31
prebreak,603897,2026-01-05,S,S,A,C,S,S,A,26.0869,26.88,25.85,1.03,,1,26.88,26.6419,2026-01-12,0,-0.2509,1,26.88,25.85,2026-01-14,1,-1.0192,0,26.88,25.85,2026-01-14,1,-1.0192,1.574,0.1166880381022166,2026-01-05
prebreak,300341,2026-01-06,S,S,A,C,S,S,A,16.9842,17.19,16.35,0.84,,1,17.19,18.1085,2026-01-13,0,1.0773,1,17.19,18.2677,2026-01-20,0,1.2667,1,17.19,17.0837,2026-02-03,0,-0.142,2.5063,-0.0110579175539661,2026-01-06
prebreak,001319,2026-01-07,S,S,A,C,S,S,A,26.5796,27.32,26.11,1.21,,0,0.0,0.0,,0,0.0,1,27.32,30.2332,2026-01-21,0,2.389,0,27.32,29.8295,2026-02-04,0,2.0555,2.5083,0.1078989981270375,2026-01-07
prebreak,003039,2026-01-07,S,S,A,C,S,S,A,16.3538,14.49,13.89,0.6,,1,14.49,17.0602,2026-01-14,0,4.2626,1,14.49,17.4918,2026-01-21,0,4.9816,1,14.49,16.138,2026-02-04,0,2.7266,1.8935,0.0257029872065346,2026-01-07
prebreak,300161,2026-01-07,S,S,A,C,S,S,A,30.1489,29.4,28.12,1.28,,1,29.4,31.5579,2026-01-14,0,1.6674,1,29.4,32.6372,2026-01-21,0,2.51,1,29.4,31.9477,2026-02-04,0,1.9716,5.6866,0.0169570215000374,2026-01-07
prebreak,603939,2026-01-07,S,S,A,C,S,S,A,21.7189,21.95,20.96,0.99,,1,21.95,22.326,2026-01-14,0,0.3627,1,21.95,21.6993,2026-01-21,0,-0.2699,1,21.95,24.2452,2026-02-04,0,2.3001,1.5804,0.0043024069888666,2026-01-07
prebreak,300075,2026-01-08,S,S,A,C,S,S,A,15.5,15.66,15.07,0.59,,1,15.66,17.19,2026-01-15,0,2.5714,1,15.66,16.08,2026-01-22,0,0.6912,1,15.66,15.07,2026-01-29,1,-1.0195,2.1754,0.0142487046632124,2026-01-08
prebreak,002322,2026-01-09,S,S,A,C,S,S,A,12.295,12.04,11.5,0.54,,1,12.04,12.7622,2026-01-16,0,1.3197,1,12.04,13.249,2026-01-23,0,2.2205,1,12.04,12.8985,2026-02-06,0,1.5719,1.907,0.0402096283161592,2026-01-09
prebreak,301376,2026-01-09,S,S,A,C,S,S,A,18.3978,18.52,17.67,0.85,,1,18.52,19.0605,2026-01-16,0,0.619,1,18.52,19.4958,2026-01-23,0,1.1307,1,18.52,19.6639,2026-02-06,0,1.3284,1.5669,-0.0161052820012358,2026-01-09
prebreak,600060,2026-01-09,S,S,A,C,S,S,A,23.4345,24.15,22.92,1.23,,1,24.15,22.92,2026-01-14,1,-1.0143,1,24.15,22.92,2026-01-14,1,-1.0143,1,24.15,22.92,2026-01-14,1,-1.0143,3.41,0.0101625251056423,2026-01-09
prebreak,688777,2026-01-09,S,S,A,C,S,S,A,53.4898,50.49,48.06,2.43,,1,50.49,64.1399,2026-01-16,0,5.5979,1,50.49,74.5906,2026-01-23,0,9.8959,1,50.49,87.255,2026-02-06,0,15.1043,4.8781,-0.0101315943177416,2026-01-09
prebreak,600071,2026-01-12,S,S,A,C,S,S,A,22.78,21.85,20.85,1.0,,1,21.85,21.5,2026-01-15,0,-0.3664,1,21.85,21.5,2026-01-15,0,-0.3664,1,21.85,21.5,2026-01-15,0,-0.3664,2.064,0.0459550023934898,2026-01-12
prebreak,002223,2026-01-14,S,S,A,C,S,S,A,44.4173,38.62,37.07,1.55,,1,38.62,40.2104,2026-01-21,0,1.0065,1,38.62,40.6017,2026-01-28,0,1.2588,0,38.62,38.1656,2026-02-11,0,-0.3119,2.0367,0.1026375636525438,2026-01-14
prebreak,601900,2026-01-14,S,S,A,C,S,S,A,15.7631,13.26,12.58,0.68,,1,13.26,14.7427,2026-01-21,0,2.1643,1,13.26,14.6378,2026-01-28,0,2.0101,1,13.26,14.1706,2026-02-11,0,1.3234,2.9676,0.0032570953884771,2026-01-14
prebreak,300075,2026-01-15,S,S,A,C,S,S,A,17.19,15.66,15.07,0.59,,1,15.66,16.04,2026-01-20,0,0.6235,1,15.66,16.04,2026-01-20,0,0.6235,1,15.66,16.04,2026-01-20,0,0.6235,1.6832,0.0602572782667569,2026-01-15
prebreak,600060,2026-01-16,S,S,A,C,S,S,A,22.5858,24.15,22.92,1.23,,1,24.15,23.8685,2026-01-23,0,-0.2437,1,24.15,23.8685,2026-01-23,0,-0.2437,1,24.15,23.8685,2026-01-23,0,-0.2437,1.7722,0.0258881195153164,2026-01-16
prebreak,603826,2026-01-16,S,S,A,C,S,S,A,13.3673,13.86,13.27,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.86,14.0548,2026-02-13,0,0.3121,2.4777,0.0452192729808391,2026-01-16
prebreak,300479,2026-01-19,S,S,A,C,S,S,A,21.35,19.57,18.86,0.71,,1,19.57,20.76,2026-01-22,0,1.6541,1,19.57,20.76,2026-01-22,0,1.6541,1,19.57,20.76,2026-01-22,0,1.6541,2.1083,0.0521505376344084,2026-01-19
prebreak,002831,2026-01-21,S,S,A,C,S,S,A,18.9448,19.76,18.82,0.94,,1,19.76,19.9309,2026-01-28,0,0.1657,1,19.76,20.9869,2026-02-04,0,1.2884,1,19.76,21.889,2026-02-26,0,2.2475,1.7503,-0.0082265595981675,2026-01-21
prebreak,605296,2026-01-21,S,S,A,C,S,S,A,28.4,29.1,28.03,1.07,,0,0.0,0.0,,0,0.0,1,29.1,28.03,2026-02-02,1,-1.02,1,29.1,28.03,2026-02-02,1,-1.02,2.3034,-0.0075034106412005,2026-01-21
prebreak,603826,2026-01-23,S,S,A,C,S,S,A,13.4284,13.86,13.27,0.59,,0,0.0,0.0,,0,0.0,1,13.86,14.895,2026-02-06,0,1.7353,1,13.86,15.804,2026-03-02,0,3.275,2.4777,0.0452192729808391,2026-01-23
prebreak,600071,2026-01-26,S,S,A,C,S,S,A,21.8,22.48,21.39,1.09,,1,22.48,21.74,2026-01-29,0,-0.6941,1,22.48,21.74,2026-01-29,0,-0.6941,1,22.48,21.74,2026-01-29,0,-0.6941,1.7931,0.0792126740278444,2026-01-26
