mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,vol_ratio,mom20
prebreak,600886,2023-11-01,S,S,A,C,S,S,A,11.1501,11.03,10.47,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6182,0.018321893756042096
prebreak,603301,2023-11-01,S,S,A,C,S,S,A,24.3174,25.25,24.14,1.11,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3433,0.06809715804017813
prebreak,603520,2023-11-01,S,S,A,C,S,S,A,14.9885,15.03,14.27,0.76,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6503,0.006618639550991734
prebreak,000887,2023-11-03,S,S,A,C,S,S,A,12.4096,12.3,11.69,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0687,0.014071687604968464
prebreak,000915,2023-11-03,S,S,A,C,S,S,A,25.9687,26.4,25.19,1.21,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2285,0.019110197288068953
prebreak,002142,2023-11-03,S,S,A,C,S,S,A,22.6844,22.83,21.65,1.18,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.594,-0.051492782684977034
prebreak,002847,2023-11-03,S,S,A,C,S,S,A,51.8488,53.05,50.33,2.72,,1,53.05,55.2428,2023-11-10,0,0.7908,1,53.05,52.173,2023-11-17,0,-0.337,1,53.05,52.775,2023-12-01,0,-0.1158,1.5385,0.10054336950621301
prebreak,300146,2023-11-03,S,S,A,C,S,S,A,16.0106,16.42,15.75,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,6.0183,0.5649991250046784
prebreak,600406,2023-11-03,S,S,A,C,S,S,A,20.968,21.34,20.58,0.76,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2195,0.030980958643064715
prebreak,603238,2023-11-03,S,S,A,C,S,S,A,13.1117,12.14,11.51,0.63,,1,12.14,13.065,2023-11-10,0,1.4527,1,12.14,13.1772,2023-11-17,0,1.6306,1,12.14,13.0931,2023-12-01,0,1.4972,1.7997,0.020440192217565656
prebreak,688299,2023-11-03,S,S,A,C,S,S,A,14.2026,15.13,14.36,0.77,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8336,0.04191403453953568
prebreak,002019,2023-11-06,S,S,A,C,S,S,A,13.6394,13.57,12.87,0.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4913,0.03630251104725324
prebreak,002028,2023-11-06,S,S,A,C,S,S,A,47.7945,49.55,47.5,2.05,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.6909,0.044249923787050616
prebreak,002389,2023-11-06,S,S,A,C,S,S,A,19.8611,20.02,19.36,0.66,,1,20.02,20.0295,2023-11-13,0,-0.0087,1,20.02,20.3861,2023-11-20,0,0.5313,1,20.02,19.36,2023-11-24,1,-1.0224,1.7097,-0.021286274666030836
prebreak,002635,2023-11-06,S,S,A,C,S,S,A,14.2303,13.93,13.2,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.1233,0.037466380705283964
prebreak,002923,2023-11-06,S,S,A,C,S,S,A,13.1779,12.24,11.62,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9375,-0.020730678069179165
prebreak,600523,2023-11-06,S,S,A,C,S,S,A,13.0091,13.11,12.48,0.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.3634,0.02843469554171829
prebreak,603035,2023-11-06,S,S,A,C,S,S,A,18.8973,18.66,17.83,0.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9923,0.007299502442891903
prebreak,605177,2023-11-06,S,S,A,C,S,S,A,28.5346,30.58,29.19,1.39,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,,
prebreak,002046,2023-11-07,S,S,A,C,S,S,A,10.2742,10.99,10.46,0.53,,1,10.99,10.9894,2023-11-10,0,-0.0168,1,10.99,10.9894,2023-11-10,0,-0.0168,1,10.99,10.9894,2023-11-10,0,-0.0168,4.3005,0.03463103893823627
prebreak,300485,2023-11-07,S,S,A,C,S,S,A,11.3255,11.58,11.07,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9601,-0.010512160100466406
prebreak,301166,2023-11-07,S,S,A,C,S,S,A,40.96,38.02,36.01,2.01,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.4999,-0.11158489835812258
prebreak,603706,2023-11-07,S,S,A,C,S,S,A,14.6654,13.98,13.37,0.61,,1,13.98,16.3749,2023-11-14,0,3.9061,1,13.98,15.3509,2023-11-21,0,2.2286,1,13.98,14.865,2023-12-05,0,1.4324,3.4143,0.039367910292536834
prebreak,002946,2023-11-08,S,S,A,C,S,S,A,12.2879,12.59,11.98,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.0838,0.4625018662758451
prebreak,003026,2023-11-08,S,S,A,C,S,S,A,20.8807,21.15,20.24,0.91,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8457,0.0607207170572206
prebreak,300196,2023-11-10,S,S,A,C,S,S,A,11.4498,12.05,11.44,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,5.6774,0.3142798824240316
prebreak,600549,2023-11-10,S,S,A,C,S,S,A,16.4123,16.77,16.17,0.6,,1,16.77,16.6396,2023-11-17,0,-0.2385,1,16.77,16.6396,2023-11-17,0,-0.2385,1,16.77,16.6396,2023-11-17,0,-0.2385,1.6878,0.04779336330011952
prebreak,600756,2023-11-10,S,S,A,C,S,S,A,14.5137,14.4,13.64,0.76,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0854,-0.02326136365792586
prebreak,603238,2023-11-10,S,S,A,C,S,S,A,13.065,12.14,11.51,0.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7007,0.01883950171996962
prebreak,603369,2023-11-10,S,S,A,C,S,S,A,50.3622,51.67,50.11,1.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0964,0.13276176808421014
prebreak,002019,2023-11-13,S,S,A,C,S,S,A,13.4546,13.57,12.87,0.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5358,0.028660162145724755
prebreak,002028,2023-11-13,S,S,A,C,S,S,A,47.0078,48.68,46.78,1.9,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4021,0.008360090474182957
prebreak,002635,2023-11-13,S,S,A,C,S,S,A,14.039,14.38,13.73,0.65,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0799,0.0493073603776506
prebreak,300663,2023-11-13,S,S,A,C,S,S,A,16.42,15.44,14.82,0.62,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9013,-0.12521246458923507
prebreak,600104,2023-11-13,S,S,A,C,S,S,A,13.6271,14.4,13.73,0.67,,0,0.0,0.0,,0,0.0,1,14.4,14.618,2023-11-27,0,0.3088,1,14.4,14.2027,2023-11-29,0,-0.3106,4.5511,0.031014839332044186
prebreak,600938,2023-11-13,S,S,A,C,S,S,A,17.3011,17.34,16.62,0.72,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8817,-0.06292529669837377
prebreak,002643,2023-11-14,S,S,A,C,S,S,A,16.1831,16.61,16.01,0.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.5732,0.15459271512401784
prebreak,600521,2023-11-14,S,S,A,C,S,S,A,15.1823,15.73,15.08,0.65,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9442,0.2549994845050312
prebreak,002048,2023-11-15,S,S,A,C,S,S,A,12.6171,12.66,12.16,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5808,-0.0038819755494028385
prebreak,600803,2023-11-15,S,S,A,C,S,S,A,13.9475,14.24,13.73,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2157,0.05281781755040149
prebreak,300663,2023-11-20,S,S,A,C,S,S,A,16.27,16.68,15.98,0.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.904,0.7688229056203606
prebreak,301093,2023-11-20,S,S,A,C,S,S,A,19.6711,20.57,19.59,0.98,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.8948,0.1263397918319742
prebreak,002977,2023-11-21,S,S,A,C,S,S,A,37.2883,37.69,35.79,1.9,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.073,0.036077869421621944
prebreak,300699,2023-11-21,S,S,A,C,S,S,A,24.8783,25.56,24.66,0.9,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.1949,0.06223066349907391
prebreak,601233,2023-11-21,S,S,A,C,S,S,A,13.6174,13.93,13.41,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.93,14.0988,2023-12-19,0,0.3041,3.6578,0.035659859467308985
prebreak,600285,2023-11-23,S,S,A,C,S,S,A,15.1283,14.6,13.9,0.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.6326,-0.01943567555142567
prebreak,601038,2023-11-23,S,S,A,C,S,S,A,11.9431,11.3,10.77,0.53,,1,11.3,13.0305,2023-11-30,0,3.2468,1,11.3,12.768,2023-12-07,0,2.7519,1,11.3,13.3398,2023-12-21,0,3.8301,1.7,0.01039724623265248
prebreak,603979,2023-11-23,S,S,A,C,S,S,A,34.6412,35.39,33.79,1.6,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,35.39,35.1681,2023-12-19,0,-0.1554,2.1984,0.021616341150235474
prebreak,605179,2023-11-23,S,S,A,C,S,S,A,13.8174,12.22,11.66,0.56,,1,12.22,13.9952,2023-11-30,0,3.1514,1,12.22,17.4421,2023-12-07,0,9.3027,1,12.22,13.4223,2023-12-21,0,2.1291,7.4511,0.03884586006711066
prebreak,300919,2023-11-27,S,S,A,C,S,S,A,34.1916,36.36,34.73,1.63,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.1206,0.29805292095538793
prebreak,600523,2023-11-27,S,S,A,C,S,S,A,13.8227,13.93,13.3,0.63,,1,13.93,15.4985,2023-12-04,0,2.4713,1,13.93,14.8979,2023-12-11,0,1.5187,1,13.93,13.93,2023-12-18,1,-0.0168,5.2989,0.10451101025748777
prebreak,002402,2023-11-28,S,S,A,C,S,S,A,13.6274,13.91,13.27,0.64,,0,0.0,0.0,,0,0.0,1,13.91,13.8322,2023-12-12,0,-0.138,1,13.91,13.6859,2023-12-14,0,-0.3664,2.5235,-0.007674227074043194
prebreak,300699,2023-11-28,S,S,A,C,S,S,A,24.0341,24.98,23.77,1.21,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,24.98,24.5368,2023-12-26,0,-0.3817,2.9824,0.038536193810117414
prebreak,301187,2023-11-28,S,S,A,C,S,S,A,12.6287,12.78,12.25,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7797,0.07151219929627817
prebreak,002197,2023-11-30,S,S,A,C,S,S,A,10.74,11.28,10.7,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7908,0.042513863216266046
prebreak,601038,2023-11-30,S,S,A,C,S,S,A,13.0305,11.3,10.77,0.53,,1,11.3,12.6555,2023-12-05,0,2.5397,1,11.3,12.6555,2023-12-05,0,2.5397,1,11.3,12.6555,2023-12-05,0,2.5397,2.1557,0.01464975989524775
prebreak,605179,2023-11-30,S,S,A,C,S,S,A,13.9952,12.22,11.66,0.56,,1,12.22,17.4421,2023-12-07,0,9.3027,1,12.22,15.4372,2023-12-14,0,5.7247,1,12.22,14.8939,2023-12-28,0,4.7553,2.2788,0.02507491246058735
prebreak,300428,2023-12-01,S,S,A,C,S,S,A,20.4902,21.53,20.44,1.09,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,5.6568,0.19860460286083437
prebreak,300481,2023-12-01,S,S,A,C,S,S,A,15.911,17.01,16.24,0.77,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.8289,0.29430135259584866
prebreak,300739,2023-12-01,S,S,A,C,S,S,A,14.8015,15.03,14.32,0.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,7.1194,0.2559148404584799
prebreak,600380,2023-12-01,S,S,A,C,S,S,A,11.9418,12.08,11.53,0.55,,0,0.0,0.0,,0,0.0,1,12.08,11.8662,2023-12-15,0,-0.4053,1,12.08,11.7527,2023-12-18,0,-0.6114,1.737,0.06202588871255821
prebreak,600522,2023-12-01,S,S,A,C,S,S,A,12.3605,13.48,12.79,0.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.4285,0.19739680772086876
prebreak,600756,2023-12-01,S,S,A,C,S,S,A,14.7529,14.91,14.23,0.68,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0061,0.041615065351546354
prebreak,002635,2023-12-04,S,S,A,C,S,S,A,13.7138,14.41,13.74,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.41,14.0581,2023-12-22,0,-0.5412,8.6981,0.0566580813571087
prebreak,300694,2023-12-04,S,S,A,C,S,S,A,12.6426,12.76,12.09,0.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.2909,0.460967312945898
prebreak,300919,2023-12-04,S,S,A,C,S,S,A,32.7461,35.19,33.64,1.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.9408,0.24606775826521887
prebreak,301096,2023-12-04,S,S,A,C,S,S,A,62.2467,67.75,65.17,2.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.9118,0.10019573476996402
prebreak,603690,2023-12-04,S,S,A,C,S,S,A,26.101,27.63,26.21,1.42,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.9409,0.08655629299481538
prebreak,300727,2023-12-06,S,S,A,C,S,S,A,21.5091,21.27,20.19,1.08,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5719,-0.022713611326442007
prebreak,603819,2023-12-06,S,S,A,C,S,S,A,14.1681,13.44,12.89,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0749,0.018254888156653548
prebreak,002032,2023-12-07,S,S,A,C,S,S,A,45.4492,46.96,44.72,2.24,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4882,0.031098308017537324
prebreak,002197,2023-12-07,S,S,A,C,S,S,A,10.94,11.1,10.58,0.52,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7065,0.02873030583873959
prebreak,300393,2023-12-07,S,S,A,C,S,S,A,9.9144,10.34,9.84,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.0906,0.09459384404858495
prebreak,301050,2023-12-07,S,S,A,C,S,S,A,41.0157,45.62,43.43,2.19,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,6.9133,0.44435798183937614
prebreak,000049,2023-12-11,S,S,A,C,S,S,A,25.5738,29.79,28.65,1.14,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.5936,0.09960540938066287
prebreak,002389,2023-12-11,S,S,A,C,S,S,A,19.0884,19.2,18.48,0.72,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.5475,-0.05726467642179789
prebreak,002635,2023-12-11,S,S,A,C,S,S,A,13.819,13.88,13.18,0.7,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.7554,-0.011998295311926976
prebreak,300919,2023-12-11,S,S,A,C,S,S,A,32.4152,33.43,31.71,1.72,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.337,0.1230417082911317
prebreak,301096,2023-12-11,S,S,A,C,S,S,A,61.8188,62.73,60.04,2.69,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.8475,-0.08736568548867718
prebreak,603035,2023-12-11,S,S,A,C,S,S,A,17.7238,18.85,18.0,0.85,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.6333,0.2868950167011277
prebreak,603690,2023-12-11,S,S,A,C,S,S,A,26.0615,26.14,25.23,0.91,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,26.14,25.23,2024-01-03,1,-1.0212,1.7937,0.0014939147139994002
prebreak,002074,2023-12-12,S,S,A,C,S,S,A,21.8638,22.32,21.22,1.1,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.7727,0.22159512861057085
prebreak,002402,2023-12-12,S,S,A,C,S,S,A,13.8322,13.49,12.78,0.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.293,-0.044287364644958194
prebreak,002935,2023-12-12,S,S,A,C,S,S,A,15.5638,15.83,15.01,0.82,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,15.83,15.976,2024-01-10,0,0.1633,3.6633,-0.017252218652670126
prebreak,300589,2023-12-12,S,S,A,C,S,S,A,13.7543,14.05,13.46,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.05,13.46,2024-01-08,1,-1.0175,2.5221,0.031214927582966956
prebreak,300656,2023-12-12,S,S,A,C,S,S,A,26.9175,27.11,25.81,1.3,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,9.7791,0.40833818745164674
prebreak,300666,2023-12-12,S,S,A,C,S,S,A,59.433,59.8,57.09,2.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0.9132,-0.04804138646298328
prebreak,300747,2023-12-12,S,S,A,C,S,S,A,24.3709,24.64,23.57,1.07,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.1121,0.29421722509809567
prebreak,300911,2023-12-12,S,S,A,C,S,S,A,21.5174,21.88,20.96,0.92,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.0555,0.043803858838957765
prebreak,600764,2023-12-12,S,S,A,C,S,S,A,23.6844,23.08,22.11,0.97,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2121,0.027120499097245787
prebreak,000155,2023-12-14,S,S,A,C,S,S,A,11.996,12.49,11.93,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4921,-0.002366103688392629
prebreak,002430,2023-12-14,S,S,A,C,S,S,A,28.0939,30.36,28.93,1.43,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.2553,0.07119066430762877
prebreak,002805,2023-12-14,S,S,A,C,S,S,A,14.01,16.32,15.49,0.83,,0,0.0,0.0,,0,0.0,1,16.32,16.05,2023-12-28,0,-0.34,1,16.32,15.67,2024-01-02,0,-0.7976,2.8469,0.04148053605615831
prebreak,300393,2023-12-14,S,S,A,C,S,S,A,9.4757,10.34,9.84,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.0906,0.09459384404858495
prebreak,301050,2023-12-14,S,S,A,C,S,S,A,40.5485,42.05,39.95,2.1,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,6.9133,0.33132952951218253
prebreak,603995,2023-12-14,S,S,A,C,S,S,A,18.2647,19.33,18.5,0.83,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.0695,0.2783903360174804
prebreak,000887,2023-12-15,S,S,A,C,S,S,A,12.052,12.72,12.14,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.0701,0.16059669292458345
prebreak,002023,2023-12-15,S,S,A,C,S,S,A,9.3514,9.6,9.1,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.3436,0.595024140478686
prebreak,002352,2023-12-15,S,S,A,C,S,S,A,37.0272,38.8,36.86,1.94,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.4813,0.24448781338045933
prebreak,002859,2023-12-15,S,S,A,C,S,S,A,23.9332,24.62,23.44,1.18,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,5.6642,0.2377481453126622
prebreak,300073,2023-12-15,S,S,A,C,S,S,A,35.6634,37.23,35.42,1.81,,0,0.0,0.0,,0,0.0,1,37.23,37.0806,2023-12-29,0,-0.0981,1,37.23,36.6438,2024-01-02,0,-0.3393,1.9069,-0.06339725980852551
prebreak,300077,2023-12-15,S,S,A,C,S,S,A,11.81,11.99,11.38,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,9.356,0.41893491124260374
prebreak,300139,2023-12-15,S,S,A,C,S,S,A,10.3222,10.61,10.08,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,5.404,0.2313156923751969
prebreak,300183,2023-12-15,S,S,A,C,S,S,A,15.2753,15.96,15.2,0.76,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,2.6604,0.3009890875542982
prebreak,300618,2023-12-15,S,S,A,C,S,S,A,27.1493,29.52,28.02,1.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,8.7451,0.30411986555386195
prebreak,300671,2023-12-15,S,S,A,C,S,S,A,32.52,33.89,32.32,1.57,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.9432,0.20305289314873964
prebreak,300869,2023-12-15,S,S,A,C,S,S,A,19.9367,20.88,19.86,1.02,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,4.9421,0.4330816746739876
prebreak,600380,2023-12-15,S,S,A,C,S,S,A,11.8662,12.07,11.48,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2262,0.029483479060495643
prebreak,600456,2023-12-15,S,S,A,C,S,S,A,30.0408,31.89,30.38,1.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.2838,0.22233439158445933
prebreak,600522,2023-12-15,S,S,A,C,S,S,A,11.7564,12.51,11.93,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.8284,0.13640130118089466
prebreak,000519,2023-12-19,S,S,A,C,S,S,A,13.7597,14.68,13.95,0.73,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,8.9789,0.12805690579760132
prebreak,002074,2023-12-19,S,S,A,C,S,S,A,19.878,22.32,21.22,1.1,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.7727,0.22159512861057085
prebreak,002402,2023-12-19,S,S,A,C,S,S,A,13.6371,14.12,13.47,0.65,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.2335,0.08998502399286656
prebreak,300236,2023-12-19,S,S,A,C,S,S,A,34.5756,36.4,34.73,1.67,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,7.9118,0.24088180803284054
prebreak,300656,2023-12-19,S,S,A,C,S,S,A,24.092,27.11,25.81,1.3,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,9.7791,0.40833818745164674
prebreak,300666,2023-12-19,S,S,A,C,S,S,A,56.4836,59.8,57.09,2.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,3.9774,0.2226422457367898
prebreak,600741,2023-12-19,S,S,A,C,S,S,A,13.9834,14.55,13.84,0.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1.4731,0.03543017180534913
prebreak,601021,2023-12-19,S,S,A,C,S,S,A,47.5582,50.03,47.64,2.39,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,50.03,49.2942,2024-01-11,0,-0.3236,1.9018,0.01257610453175273
prebreak,688589,2023-12-19,S,S,A,C,S,S,A,26.5365,27.28,26.01,1.27,,0,0.0,0.0,,0,0.0,1,27.28,26.5567,2024-01-03,0,-0.5855,1,27.28,26.3408,2024-01-04,0,-0.7554,1.5212,0.007531125151168272
